Entry ID,[Filter],Initiative,Magic EXP,Enemy #0 ID,[JP enemy #0 name],Enemy #1 ID,[JP enemy #1 name],Enemy #2 ID,[JP enemy #2 name],Enemy #3 ID,[JP enemy #3 name],Enemy #4 ID,[JP enemy #4 name],Enemy #5 ID,[JP enemy #5 name],Enemy #6 ID,[JP enemy #6 name],Enemy #7 ID,[JP enemy #7 name]
11,a099a_07ep.enp,104,2,107,ワーン,107,ワーン,97,キクシック,255,None,255,None,255,None,255,None,255,None
12,a099a_07ep.enp,94,2,107,ワーン,107,ワーン,107,ワーン,107,ワーン,97,キクシック,97,キクシック,255,None,255,None
13,a099a_07ep.enp,104,2,107,ワーン,107,ワーン,107,ワーン,107,ワーン,109,イエルモー,255,None,255,None,255,None
14,a099a_07ep.enp,114,2,97,キクシック,97,キクシック,109,イエルモー,255,None,255,None,255,None,255,None,255,None
15,a099a_07ep.enp,99,2,95,ケベスク,95,ケベスク,88,エリュオン,255,None,255,None,255,None,255,None,255,None
16,a099a_07ep.enp,99,2,95,ケベスク,95,ケベスク,95,ケベスク,88,エリュオン,88,エリュオン,255,None,255,None,255,None
17,a099a_07ep.enp,109,2,95,ケベスク,95,ケベスク,95,ケベスク,109,イエルモー,255,None,255,None,255,None,255,None
18,a099a_07ep.enp,104,2,88,エリュオン,109,イエルモー,255,None,255,None,255,None,255,None,255,None,255,None
19,a099a_07ep.enp,109,2,107,ワーン,107,ワーン,97,キクシック,109,イエルモー,255,None,255,None,255,None,255,None
20,a099a_07ep.enp,109,2,107,ワーン,107,ワーン,107,ワーン,97,キクシック,109,イエルモー,109,イエルモー,255,None,255,None
21,a099a_07ep.enp,99,2,95,ケベスク,95,ケベスク,88,エリュオン,109,イエルモー,255,None,255,None,255,None,255,None
22,a099a_07ep.enp,99,2,95,ケベスク,95,ケベスク,95,ケベスク,88,エリュオン,109,イエルモー,255,None,255,None,255,None
23,a099a_07ep.enp,89,2,107,ワーン,107,ワーン,88,エリュオン,255,None,255,None,255,None,255,None,255,None
24,a099a_07ep.enp,94,2,107,ワーン,107,ワーン,107,ワーン,95,ケベスク,95,ケベスク,255,None,255,None,255,None
25,a099a_07ep.enp,99,2,97,キクシック,97,キクシック,88,エリュオン,88,エリュオン,255,None,255,None,255,None,255,None
26,a099a_07ep.enp,104,2,97,キクシック,95,ケベスク,95,ケベスク,95,ケベスク,255,None,255,None,255,None,255,None
27,a099a_07ep.enp,94,2,107,ワーン,107,ワーン,97,キクシック,88,エリュオン,255,None,255,None,255,None,255,None
28,a099a_07ep.enp,104,2,107,ワーン,107,ワーン,97,キクシック,95,ケベスク,95,ケベスク,255,None,255,None,255,None
29,a099a_07ep.enp,99,2,97,キクシック,88,エリュオン,95,ケベスク,95,ケベスク,255,None,255,None,255,None,255,None
30,a099a_07ep.enp,104,2,97,キクシック,88,エリュオン,109,イエルモー,255,None,255,None,255,None,255,None,255,None
31,a099a_07ep.enp,109,2,97,キクシック,95,ケベスク,95,ケベスク,109,イエルモー,255,None,255,None,255,None,255,None
0,a099a_08ep.enp,104,2,88,エリュオン,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a099a_08ep.enp,104,2,88,エリュオン,88,エリュオン,88,エリュオン,255,None,255,None,255,None,255,None,255,None
2,a099a_08ep.enp,94,2,95,ケベスク,95,ケベスク,255,None,255,None,255,None,255,None,255,None,255,None
3,a099a_08ep.enp,94,2,95,ケベスク,95,ケベスク,95,ケベスク,95,ケベスク,95,ケベスク,255,None,255,None,255,None
4,a099a_08ep.enp,107,2,86,ブライヌール,86,ブライヌール,255,None,255,None,255,None,255,None,255,None,255,None
5,a099a_08ep.enp,107,2,86,ブライヌール,86,ブライヌール,86,ブライヌール,86,ブライヌール,255,None,255,None,255,None,255,None
6,a099a_08ep.enp,107,2,86,ブライヌール,86,ブライヌール,86,ブライヌール,86,ブライヌール,86,ブライヌール,86,ブライヌール,255,None,255,None
7,a099a_08ep.enp,112,2,54,カネヅル,54,カネヅル,255,None,255,None,255,None,255,None,255,None,255,None
8,a099a_08ep.enp,112,2,54,カネヅル,54,カネヅル,54,カネヅル,255,None,255,None,255,None,255,None,255,None
9,a099a_08ep.enp,112,2,54,カネヅル,54,カネヅル,54,カネヅル,54,カネヅル,255,None,255,None,255,None,255,None
10,a099a_08ep.enp,102,2,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None,255,None,255,None
11,a099a_08ep.enp,102,2,50,ブブロッカ,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None,255,None
12,a099a_08ep.enp,99,2,88,エリュオン,95,ケベスク,95,ケベスク,255,None,255,None,255,None,255,None,255,None
13,a099a_08ep.enp,99,2,88,エリュオン,88,エリュオン,95,ケベスク,95,ケベスク,95,ケベスク,95,ケベスク,255,None,255,None
14,a099a_08ep.enp,112,2,86,ブライヌール,86,ブライヌール,54,カネヅル,255,None,255,None,255,None,255,None,255,None
15,a099a_08ep.enp,112,2,86,ブライヌール,86,ブライヌール,86,ブライヌール,86,ブライヌール,54,カネヅル,54,カネヅル,255,None,255,None
16,a099a_08ep.enp,102,2,86,ブライヌール,86,ブライヌール,50,ブブロッカ,255,None,255,None,255,None,255,None,255,None
17,a099a_08ep.enp,102,2,86,ブライヌール,86,ブライヌール,86,ブライヌール,50,ブブロッカ,50,ブブロッカ,50,ブブロッカ,255,None,255,None
18,a099a_08ep.enp,107,2,54,カネヅル,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None,255,None
19,a099a_08ep.enp,107,2,54,カネヅル,54,カネヅル,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None,255,None
20,a099a_08ep.enp,109,2,54,カネヅル,88,エリュオン,255,None,255,None,255,None,255,None,255,None,255,None
21,a099a_08ep.enp,109,2,54,カネヅル,54,カネヅル,88,エリュオン,88,エリュオン,255,None,255,None,255,None,255,None
22,a099a_08ep.enp,99,2,54,カネヅル,95,ケベスク,95,ケベスク,255,None,255,None,255,None,255,None,255,None
23,a099a_08ep.enp,99,2,54,カネヅル,54,カネヅル,95,ケベスク,95,ケベスク,95,ケベスク,95,ケベスク,255,None,255,None
24,a099a_08ep.enp,107,2,88,エリュオン,95,ケベスク,86,ブライヌール,86,ブライヌール,255,None,255,None,255,None,255,None
25,a099a_08ep.enp,107,2,88,エリュオン,95,ケベスク,95,ケベスク,86,ブライヌール,86,ブライヌール,86,ブライヌール,255,None,255,None
26,a099a_08ep.enp,102,2,88,エリュオン,95,ケベスク,50,ブブロッカ,255,None,255,None,255,None,255,None,255,None
27,a099a_08ep.enp,102,2,88,エリュオン,95,ケベスク,95,ケベスク,50,ブブロッカ,50,ブブロッカ,255,None,255,None,255,None
28,a099a_08ep.enp,107,2,88,エリュオン,86,ブライヌール,86,ブライヌール,50,ブブロッカ,255,None,255,None,255,None,255,None
29,a099a_08ep.enp,107,2,88,エリュオン,88,エリュオン,86,ブライヌール,86,ブライヌール,50,ブブロッカ,50,ブブロッカ,255,None,255,None
30,a099a_08ep.enp,102,2,95,ケベスク,86,ブライヌール,50,ブブロッカ,255,None,255,None,255,None,255,None,255,None
31,a099a_08ep.enp,102,2,95,ケベスク,95,ケベスク,86,ブライヌール,86,ブライヌール,50,ブブロッカ,50,ブブロッカ,255,None,255,None
0,a099a_09ep.enp,128,3,44,プジョット,44,プジョット,255,None,255,None,255,None,255,None,255,None,255,None
1,a099a_09ep.enp,128,3,44,プジョット,44,プジョット,44,プジョット,44,プジョット,255,None,255,None,255,None,255,None
2,a099a_09ep.enp,128,3,44,プジョット,44,プジョット,44,プジョット,44,プジョット,44,プジョット,255,None,255,None,255,None
3,a099a_09ep.enp,128,3,44,プジョット,44,プジョット,44,プジョット,44,プジョット,44,プジョット,44,プジョット,255,None,255,None
4,a099a_09ep.enp,123,3,51,アイガムハ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,a099a_09ep.enp,123,3,51,アイガムハ,51,アイガムハ,255,None,255,None,255,None,255,None,255,None,255,None
6,a099a_09ep.enp,123,3,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,255,None,255,None,255,None,255,None,255,None
7,a099a_09ep.enp,123,3,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,255,None,255,None,255,None
8,a099a_09ep.enp,123,3,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,255,None,255,None
9,a099a_09ep.enp,123,3,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,255,None
10,a099a_09ep.enp,133,3,85,イモヅル,85,イモヅル,255,None,255,None,255,None,255,None,255,None,255,None
11,a099a_09ep.enp,133,3,85,イモヅル,85,イモヅル,85,イモヅル,255,None,255,None,255,None,255,None,255,None
12,a099a_09ep.enp,133,3,85,イモヅル,85,イモヅル,85,イモヅル,85,イモヅル,255,None,255,None,255,None,255,None
13,a099a_09ep.enp,117,3,54,カネヅル,255,None,255,None,255,None,255,None,255,None,255,None,255,None
14,a099a_09ep.enp,117,3,54,カネヅル,54,カネヅル,54,カネヅル,54,カネヅル,54,カネヅル,54,カネヅル,54,カネヅル,255,None
15,a099a_09ep.enp,128,3,85,イモヅル,85,イモヅル,54,カネヅル,255,None,255,None,255,None,255,None,255,None
16,a099a_09ep.enp,128,3,85,イモヅル,85,イモヅル,54,カネヅル,54,カネヅル,255,None,255,None,255,None,255,None
17,a099a_09ep.enp,128,3,85,イモヅル,85,イモヅル,85,イモヅル,54,カネヅル,255,None,255,None,255,None,255,None
18,a099a_09ep.enp,128,3,85,イモヅル,85,イモヅル,85,イモヅル,85,イモヅル,54,カネヅル,54,カネヅル,255,None,255,None
19,a099a_09ep.enp,123,3,44,プジョット,31,ヘムヘム,31,ヘムヘム,255,None,255,None,255,None,255,None,255,None
20,a099a_09ep.enp,123,3,44,プジョット,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,255,None,255,None,255,None,255,None
21,a099a_09ep.enp,123,3,44,プジョット,44,プジョット,31,ヘムヘム,31,ヘムヘム,255,None,255,None,255,None,255,None
22,a099a_09ep.enp,123,3,44,プジョット,44,プジョット,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,255,None,255,None
23,a099a_09ep.enp,123,3,44,プジョット,44,プジョット,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,255,None
24,a099a_09ep.enp,128,3,51,アイガムハ,44,プジョット,255,None,255,None,255,None,255,None,255,None,255,None
25,a099a_09ep.enp,128,3,51,アイガムハ,44,プジョット,44,プジョット,255,None,255,None,255,None,255,None,255,None
26,a099a_09ep.enp,128,3,51,アイガムハ,44,プジョット,44,プジョット,44,プジョット,44,プジョット,255,None,255,None,255,None
27,a099a_09ep.enp,128,3,51,アイガムハ,51,アイガムハ,44,プジョット,44,プジョット,255,None,255,None,255,None,255,None
28,a099a_09ep.enp,123,3,51,アイガムハ,31,ヘムヘム,31,ヘムヘム,255,None,255,None,255,None,255,None,255,None
29,a099a_09ep.enp,123,3,51,アイガムハ,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,255,None,255,None,255,None,255,None
30,a099a_09ep.enp,123,3,51,アイガムハ,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,255,None,255,None
31,a099a_09ep.enp,123,3,51,アイガムハ,51,アイガムハ,31,ヘムヘム,31,ヘムヘム,31,ヘムヘム,255,None,255,None,255,None
0,a099a_10ep.enp,128,3,85,イモヅル,85,イモヅル,85,イモヅル,54,カネヅル,255,None,255,None,255,None,255,None
1,a099a_10ep.enp,128,3,85,イモヅル,85,イモヅル,85,イモヅル,85,イモヅル,54,カネヅル,54,カネヅル,255,None,255,None
2,a099a_10ep.enp,128,3,85,イモヅル,85,イモヅル,85,イモヅル,85,イモヅル,85,イモヅル,85,イモヅル,85,イモヅル,255,None
3,a099a_10ep.enp,126,3,63,シュリヌール,63,シュリヌール,63,シュリヌール,255,None,255,None,255,None,255,None,255,None
4,a099a_10ep.enp,126,3,63,シュリヌール,63,シュリヌール,63,シュリヌール,63,シュリヌール,255,None,255,None,255,None,255,None
5,a099a_10ep.enp,126,3,63,シュリヌール,63,シュリヌール,63,シュリヌール,63,シュリヌール,63,シュリヌール,63,シュリヌール,255,None,255,None
6,a099a_10ep.enp,126,3,63,シュリヌール,63,シュリヌール,63,シュリヌール,63,シュリヌール,63,シュリヌール,63,シュリヌール,63,シュリヌール,255,None
7,a099a_10ep.enp,131,3,87,クベンシス,87,クベンシス,255,None,255,None,255,None,255,None,255,None,255,None
8,a099a_10ep.enp,131,3,87,クベンシス,87,クベンシス,87,クベンシス,255,None,255,None,255,None,255,None,255,None
9,a099a_10ep.enp,131,3,87,クベンシス,87,クベンシス,87,クベンシス,87,クベンシス,87,クベンシス,255,None,255,None,255,None
10,a099a_10ep.enp,131,3,87,クベンシス,87,クベンシス,87,クベンシス,87,クベンシス,87,クベンシス,87,クベンシス,255,None,255,None
11,a099a_10ep.enp,156,3,58,ゴーヤエルモ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
12,a099a_10ep.enp,156,3,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None,255,None,255,None,255,None
13,a099a_10ep.enp,131,3,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None
14,a099a_10ep.enp,126,3,63,シュリヌール,63,シュリヌール,87,クベンシス,255,None,255,None,255,None,255,None,255,None
15,a099a_10ep.enp,126,3,63,シュリヌール,63,シュリヌール,87,クベンシス,87,クベンシス,255,None,255,None,255,None,255,None
16,a099a_10ep.enp,126,3,63,シュリヌール,63,シュリヌール,63,シュリヌール,87,クベンシス,255,None,255,None,255,None,255,None
17,a099a_10ep.enp,126,3,63,シュリヌール,63,シュリヌール,63,シュリヌール,87,クベンシス,87,クベンシス,255,None,255,None,255,None
18,a099a_10ep.enp,126,3,63,シュリヌール,63,シュリヌール,63,シュリヌール,87,クベンシス,87,クベンシス,87,クベンシス,255,None,255,None
19,a099a_10ep.enp,126,3,63,シュリヌール,63,シュリヌール,63,シュリヌール,63,シュリヌール,87,クベンシス,87,クベンシス,87,クベンシス,255,None
20,a099a_10ep.enp,131,3,63,シュリヌール,63,シュリヌール,58,ゴーヤエルモ,255,None,255,None,255,None,255,None,255,None
21,a099a_10ep.enp,131,3,63,シュリヌール,63,シュリヌール,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None,255,None,255,None
22,a099a_10ep.enp,131,3,63,シュリヌール,63,シュリヌール,63,シュリヌール,58,ゴーヤエルモ,255,None,255,None,255,None,255,None
23,a099a_10ep.enp,131,3,63,シュリヌール,63,シュリヌール,63,シュリヌール,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None,255,None
24,a099a_10ep.enp,131,3,63,シュリヌール,63,シュリヌール,63,シュリヌール,63,シュリヌール,58,ゴーヤエルモ,255,None,255,None,255,None
25,a099a_10ep.enp,131,3,63,シュリヌール,63,シュリヌール,63,シュリヌール,63,シュリヌール,63,シュリヌール,58,ゴーヤエルモ,255,None,255,None
26,a099a_10ep.enp,136,3,87,クベンシス,58,ゴーヤエルモ,255,None,255,None,255,None,255,None,255,None,255,None
27,a099a_10ep.enp,136,3,87,クベンシス,87,クベンシス,58,ゴーヤエルモ,255,None,255,None,255,None,255,None,255,None
28,a099a_10ep.enp,136,3,87,クベンシス,87,クベンシス,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None,255,None,255,None
29,a099a_10ep.enp,136,3,87,クベンシス,87,クベンシス,87,クベンシス,58,ゴーヤエルモ,255,None,255,None,255,None,255,None
30,a099a_10ep.enp,136,3,87,クベンシス,87,クベンシス,87,クベンシス,58,ゴーヤエルモ,58,ゴーヤエルモ,255,None,255,None,255,None
31,a099a_10ep.enp,136,3,87,クベンシス,87,クベンシス,87,クベンシス,87,クベンシス,58,ゴーヤエルモ,255,None,255,None,255,None
0,a099a_11ep.enp,147,3,46,メスカリナ,46,メスカリナ,255,None,255,None,255,None,255,None,255,None,255,None
1,a099a_11ep.enp,147,3,46,メスカリナ,46,メスカリナ,46,メスカリナ,46,メスカリナ,255,None,255,None,255,None,255,None
2,a099a_11ep.enp,147,3,46,メスカリナ,46,メスカリナ,46,メスカリナ,46,メスカリナ,46,メスカリナ,46,メスカリナ,255,None,255,None
3,a099a_11ep.enp,147,3,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None,255,None,255,None,255,None,255,None
4,a099a_11ep.enp,147,3,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None,255,None,255,None
5,a099a_11ep.enp,147,3,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None
6,a099a_11ep.enp,172,3,89,アークエルモ,255,None,255,None,255,None,255,None,255,None,255,None,255,None
7,a099a_11ep.enp,172,3,89,アークエルモ,89,アークエルモ,89,アークエルモ,255,None,255,None,255,None,255,None,255,None
8,a099a_11ep.enp,147,3,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None,255,None,255,None,255,None,255,None
9,a099a_11ep.enp,147,3,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,68,ヴァルガンド,255,None,255,None
10,a099a_11ep.enp,147,3,46,メスカリナ,84,シデンクワイ,84,シデンクワイ,255,None,255,None,255,None,255,None,255,None
11,a099a_11ep.enp,147,3,46,メスカリナ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,84,シデンクワイ,255,None,255,None,255,None
