Entry ID,[Filter],[EC ID],[EC JP Name],[EC EU Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Blend Time,Play Rate
17,mb012.std,12,ギジェリガー,Varkris,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,12,Slipara,0,5.00,1.00
18,mb012.std,12,ギジェリガー,Varkris,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,13,Quika,0,5.00,1.00
19,mb012.std,12,ギジェリガー,Varkris,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Magic?,0,5.00,1.00
20,mb012.std,12,ギジェリガー,Varkris,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,107,Call Allies,0,5.00,1.00
0,mb013.std,13,アスフール,Azbeth,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.20
1,mb013.std,13,アスフール,Azbeth,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mb013.std,13,アスフール,Azbeth,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.10,1.10
3,mb013.std,13,アスフール,Azbeth,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,mb013.std,13,アスフール,Azbeth,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,mb013.std,13,アスフール,Azbeth,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.10,1.00
6,mb013.std,13,アスフール,Azbeth,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,mb013.std,13,アスフール,Azbeth,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb013.std,13,アスフール,Azbeth,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,mb013.std,13,アスフール,Azbeth,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,mb013.std,13,アスフール,Azbeth,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,mb013.std,13,アスフール,Azbeth,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mb013.std,13,アスフール,Azbeth,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,mb013.std,13,アスフール,Azbeth,21,Cast Magic,1,8,13,Focus,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
14,mb013.std,13,アスフール,Azbeth,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
15,mb013.std,13,アスフール,Azbeth,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,201,Call Allies,0,5.00,1.00
16,mb013.std,13,アスフール,Azbeth,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,100,Magic?,0,5.00,1.00
17,mb013.std,13,アスフール,Azbeth,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,17,Eterni,0,5.00,1.00
18,mb013.std,13,アスフール,Azbeth,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,108,Call Allies,0,5.00,1.00
19,mb013.std,13,アスフール,Azbeth,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,200,Call Allies,0,5.00,1.00
0,MB014.std,14,盗掘者シモン,Zivilyn Bane,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB014.std,14,盗掘者シモン,Zivilyn Bane,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010010101000000000000000000000,-1,None,0,5.00,1.00
2,MB014.std,14,盗掘者シモン,Zivilyn Bane,6,Approach,1,8,2,Approach,0b10000011001000000000000000000000,-1,None,0,5.00,1.20
3,MB014.std,14,盗掘者シモン,Zivilyn Bane,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
4,MB014.std,14,盗掘者シモン,Zivilyn Bane,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB014.std,14,盗掘者シモン,Zivilyn Bane,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB014.std,14,盗掘者シモン,Zivilyn Bane,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,1.00,1.00
7,MB014.std,14,盗掘者シモン,Zivilyn Bane,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB014.std,14,盗掘者シモン,Zivilyn Bane,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB014.std,14,盗掘者シモン,Zivilyn Bane,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB014.std,14,盗掘者シモン,Zivilyn Bane,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,MB014.std,14,盗掘者シモン,Zivilyn Bane,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB014.std,14,盗掘者シモン,Zivilyn Bane,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB014.std,14,盗掘者シモン,Zivilyn Bane,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
14,MB014.std,14,盗掘者シモン,Zivilyn Bane,29,Exec S-Move,1,8,14,Widthdraw,0b10001010001000000000000000000000,22,Burst,0,5.00,1.00
0,mb015.std,15,ヌール,Ghastling,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb015.std,15,ヌール,Ghastling,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mb015.std,15,ヌール,Ghastling,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,2.60
3,mb015.std,15,ヌール,Ghastling,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
4,mb015.std,15,ヌール,Ghastling,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,mb015.std,15,ヌール,Ghastling,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb015.std,15,ヌール,Ghastling,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
7,mb015.std,15,ヌール,Ghastling,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb015.std,15,ヌール,Ghastling,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,mb015.std,15,ヌール,Ghastling,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,mb015.std,15,ヌール,Ghastling,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,mb015.std,15,ヌール,Ghastling,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mb015.std,15,ヌール,Ghastling,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,mb015.std,15,ヌール,Ghastling,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,mb015.std,15,ヌール,Ghastling,32,Knockdown,1,10,14,Widthdraw,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
15,mb015.std,15,ヌール,Ghastling,29,Exec S-Move,1,8,15,Run,0b10001010001000000000000000000000,210,HP Absorb,0,5.00,1.00
16,mb015.std,15,ヌール,Ghastling,29,Exec S-Move,1,8,16,Magic,0b10001000001000000000000000000000,56,Thunder Storm,0,5.00,1.00
17,mb015.std,15,ヌール,Ghastling,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Magic?,0,5.00,1.00
18,mb015.std,15,ヌール,Ghastling,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,10,Noxi,0,5.00,1.00
19,mb015.std,15,ヌール,Ghastling,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,11,Noxus,0,5.00,1.00
20,mb015.std,15,ヌール,Ghastling,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,19,Eternum,0,5.00,1.00
0,MB016.std,16,モクズ,Florast,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB016.std,16,モクズ,Florast,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,0.50
2,MB016.std,16,モクズ,Florast,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB016.std,16,モクズ,Florast,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB016.std,16,モクズ,Florast,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
5,MB016.std,16,モクズ,Florast,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB016.std,16,モクズ,Florast,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB016.std,16,モクズ,Florast,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB016.std,16,モクズ,Florast,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB016.std,16,モクズ,Florast,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB016.std,16,モクズ,Florast,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB016.std,16,モクズ,Florast,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB016.std,16,モクズ,Florast,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB016.std,16,モクズ,Florast,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,MB016.std,16,モクズ,Florast,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
15,MB016.std,16,モクズ,Florast,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,4,Driln,0,5.00,1.00
16,MB016.std,16,モクズ,Florast,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,11,Noxus,0,5.00,1.00
17,MB016.std,16,モクズ,Florast,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Magic?,0,5.00,1.00
0,MB017.std,17,ツィツィ,Tsirat,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB017.std,17,ツィツィ,Tsirat,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB017.std,17,ツィツィ,Tsirat,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.30
3,MB017.std,17,ツィツィ,Tsirat,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
4,MB017.std,17,ツィツィ,Tsirat,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB017.std,17,ツィツィ,Tsirat,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB017.std,17,ツィツィ,Tsirat,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
7,MB017.std,17,ツィツィ,Tsirat,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB017.std,17,ツィツィ,Tsirat,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB017.std,17,ツィツィ,Tsirat,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB017.std,17,ツィツィ,Tsirat,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,MB017.std,17,ツィツィ,Tsirat,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB017.std,17,ツィツィ,Tsirat,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB017.std,17,ツィツィ,Tsirat,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,MB017.std,17,ツィツィ,Tsirat,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
15,MB017.std,17,ツィツィ,Tsirat,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,32,Electri,0,5.00,1.00
16,MB017.std,17,ツィツィ,Tsirat,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,33,Electres,0,5.00,1.00
17,MB017.std,17,ツィツィ,Tsirat,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,34,Electrum,0,5.00,1.00
18,MB017.std,17,ツィツィ,Tsirat,29,Exec S-Move,1,8,3,Close Attack,0b10001000000000000000000000000000,211,HP Absorb,0,5.00,1.00
0,MB018.std,18,セベスク,Thorkryn,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB018.std,18,セベスク,Thorkryn,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB018.std,18,セベスク,Thorkryn,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB018.std,18,セベスク,Thorkryn,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB018.std,18,セベスク,Thorkryn,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB018.std,18,セベスク,Thorkryn,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB018.std,18,セベスク,Thorkryn,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB018.std,18,セベスク,Thorkryn,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB018.std,18,セベスク,Thorkryn,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB018.std,18,セベスク,Thorkryn,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB018.std,18,セベスク,Thorkryn,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB018.std,18,セベスク,Thorkryn,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB018.std,18,セベスク,Thorkryn,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB018.std,18,セベスク,Thorkryn,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
14,MB018.std,18,セベスク,Thorkryn,29,Exec S-Move,1,8,14,Widthdraw,0b10001000000000000000000000000000,170,Needle Storm,0,5.00,1.00
15,MB018.std,18,セベスク,Thorkryn,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,20,Gather Strength,0,5.00,1.00
0,MB019.std,19,ユールマラー,Scorfly,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB019.std,19,ユールマラー,Scorfly,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB019.std,19,ユールマラー,Scorfly,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB019.std,19,ユールマラー,Scorfly,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,6.50,1.00
4,MB019.std,19,ユールマラー,Scorfly,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,6.00,1.00
5,MB019.std,19,ユールマラー,Scorfly,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB019.std,19,ユールマラー,Scorfly,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB019.std,19,ユールマラー,Scorfly,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB019.std,19,ユールマラー,Scorfly,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB019.std,19,ユールマラー,Scorfly,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB019.std,19,ユールマラー,Scorfly,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB019.std,19,ユールマラー,Scorfly,20,Idle 3,1,15,0,Idle 1,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB019.std,19,ユールマラー,Scorfly,32,Knockdown,1,10,12,Revive,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
0,mb020.std,20,イルドゥス,Centralk,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,0.80
1,mb020.std,20,イルドゥス,Centralk,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mb020.std,20,イルドゥス,Centralk,6,Approach,1,8,2,Approach,0b10000001001000000000000000000000,-1,None,0,5.00,1.00
3,mb020.std,20,イルドゥス,Centralk,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.30
4,mb020.std,20,イルドゥス,Centralk,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
5,mb020.std,20,イルドゥス,Centralk,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb020.std,20,イルドゥス,Centralk,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.70
7,mb020.std,20,イルドゥス,Centralk,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb020.std,20,イルドゥス,Centralk,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
9,mb020.std,20,イルドゥス,Centralk,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,mb020.std,20,イルドゥス,Centralk,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,2.30
11,mb020.std,20,イルドゥス,Centralk,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mb020.std,20,イルドゥス,Centralk,20,Idle 3,1,15,2,Approach,0b10000001001000000000000000000000,-1,None,0,5.00,1.00
13,mb020.std,20,イルドゥス,Centralk,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
0,mb021.std,21,ベルクロード,Feralisk,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,mb021.std,21,ベルクロード,Feralisk,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,mb021.std,21,ベルクロード,Feralisk,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.20
3,mb021.std,21,ベルクロード,Feralisk,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,mb021.std,21,ベルクロード,Feralisk,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,6.00,1.00
5,mb021.std,21,ベルクロード,Feralisk,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,mb021.std,21,ベルクロード,Feralisk,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,mb021.std,21,ベルクロード,Feralisk,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,mb021.std,21,ベルクロード,Feralisk,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,mb021.std,21,ベルクロード,Feralisk,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,mb021.std,21,ベルクロード,Feralisk,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,mb021.std,21,ベルクロード,Feralisk,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,mb021.std,21,ベルクロード,Feralisk,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,mb021.std,21,ベルクロード,Feralisk,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,mb021.std,21,ベルクロード,Feralisk,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,1.50,1.00
15,mb021.std,21,ベルクロード,Feralisk,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,88,Call Allies,0,5.00,1.00
16,mb021.std,21,ベルクロード,Feralisk,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,89,Call Allies,0,5.00,1.00
17,mb021.std,21,ベルクロード,Feralisk,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,115,Call Allies,0,5.00,1.00
18,mb021.std,21,ベルクロード,Feralisk,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,1,Incremus,0,5.00,1.00
19,mb021.std,21,ベルクロード,Feralisk,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,10,Noxi,0,5.00,1.00
0,MB022.std,22,ベルハウンド,Ferlith,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB022.std,22,ベルハウンド,Ferlith,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB022.std,22,ベルハウンド,Ferlith,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.20
3,MB022.std,22,ベルハウンド,Ferlith,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB022.std,22,ベルハウンド,Ferlith,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,6.00,1.00
5,MB022.std,22,ベルハウンド,Ferlith,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
