Entry ID,[Filter],[EC ID],[EC JP Name],[EC EU Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Ranged Speed,Close Speed
4,mg001.std,129,アガタウマス,Sentinel,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg001.std,129,アガタウマス,Sentinel,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG002.std,2,ミクラステル,Latro,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,7,1.00,6.50
1,MG002.std,2,ミクラステル,Latro,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG002.std,2,ミクラステル,Latro,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.80
3,MG002.std,2,ミクラステル,Latro,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG002.std,2,ミクラステル,Latro,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG002.std,2,ミクラステル,Latro,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG003.std,3,マロッカ,Marocca,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,7,0.50,7.50
1,MG003.std,3,マロッカ,Marocca,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG003.std,3,マロッカ,Marocca,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG003.std,3,マロッカ,Marocca,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG003.std,3,マロッカ,Marocca,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG003.std,3,マロッカ,Marocca,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG004.std,4,アーアペプ,Grouder,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,0.60,7.50
1,MG004.std,4,アーアペプ,Grouder,1,Set Withdraw Speed,1,9,23,Increm,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG004.std,4,アーアペプ,Grouder,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG004.std,4,アーアペプ,Grouder,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG004.std,4,アーアペプ,Grouder,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG004.std,4,アーアペプ,Grouder,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG005.std,5,???,???,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.60,10.20
1,MG005.std,5,???,???,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG005.std,5,???,???,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG005.std,5,???,???,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG005.std,5,???,???,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG005.std,5,???,???,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg006.std,134,ラァス,Rokwyrm,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,9,1.00,5.00
1,mg006.std,134,ラァス,Rokwyrm,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg006.std,134,ラァス,Rokwyrm,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg006.std,134,ラァス,Rokwyrm,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg006.std,134,ラァス,Rokwyrm,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg006.std,134,ラァス,Rokwyrm,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG007.std,7,Ж術処刑士,Venificus,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,0,1.00,5.00
1,MG007.std,7,Ж術処刑士,Venificus,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG007.std,7,Ж術処刑士,Venificus,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
0,mg008.std,136,アントニオＪｒ,Antonio 2,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,6,1.00,5.00
1,mg008.std,136,アントニオＪｒ,Antonio 2,1,Set Withdraw Speed,1,9,12,Revive,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg008.std,136,アントニオＪｒ,Antonio 2,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg008.std,136,アントニオＪｒ,Antonio 2,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg008.std,136,アントニオＪｒ,Antonio 2,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg008.std,136,アントニオＪｒ,Antonio 2,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg009.std,137,ディアトリマ,Rik'talish,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,10,0.70,5.00
1,mg009.std,137,ディアトリマ,Rik'talish,1,Set Withdraw Speed,1,9,13,Focus,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg009.std,137,ディアトリマ,Rik'talish,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg009.std,137,ディアトリマ,Rik'talish,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg009.std,137,ディアトリマ,Rik'talish,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg009.std,137,ディアトリマ,Rik'talish,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG010.std,10,カイライ,Dementis,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,11,1.00,5.00
1,MG010.std,10,カイライ,Dementis,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000010000000000000000,-1,None,0,0.00,1.00
2,MG010.std,10,カイライ,Dementis,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG010.std,10,カイライ,Dementis,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG010.std,10,カイライ,Dementis,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG010.std,10,カイライ,Dementis,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg011.std,139,デクストラ,Destra,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,11,1.00,5.00
1,mg011.std,139,デクストラ,Destra,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000010000000000000000,-1,None,0,0.00,1.00
2,mg011.std,139,デクストラ,Destra,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg011.std,139,デクストラ,Destra,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg011.std,139,デクストラ,Destra,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg011.std,139,デクストラ,Destra,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG012.std,12,ギジェリガー,Varkris,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,2.00,25.00
1,MG012.std,12,ギジェリガー,Varkris,1,Set Withdraw Speed,1,9,17,Victory 1,0b10011100000000000000000000000000,-1,None,0,0.00,0.80
2,MG012.std,12,ギジェリガー,Varkris,3,Set Turn Speed,1,8,1,Idle 2 (Injured),0b10000000000000000000000000000000,-1,None,0,5.00,2.00
3,MG012.std,12,ギジェリガー,Varkris,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
0,MG013.std,13,アスフール,Azbeth,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,0.60,15.00
1,MG013.std,13,アスフール,Azbeth,1,Set Withdraw Speed,1,9,14,Widthdraw,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG013.std,13,アスフール,Azbeth,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG013.std,13,アスフール,Azbeth,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG013.std,13,アスフール,Azbeth,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG013.std,13,アスフール,Azbeth,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg014.std,142,ブラキロフス,Dralkor Lacus,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,8,1.00,5.00
1,mg014.std,142,ブラキロフス,Dralkor Lacus,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg014.std,142,ブラキロフス,Dralkor Lacus,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg014.std,142,ブラキロフス,Dralkor Lacus,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg014.std,142,ブラキロフス,Dralkor Lacus,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg014.std,142,ブラキロフス,Dralkor Lacus,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG016.std,16,モクズ,Florast,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,12,0.60,3.10
1,MG016.std,16,モクズ,Florast,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG016.std,16,モクズ,Florast,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG016.std,16,モクズ,Florast,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG016.std,16,モクズ,Florast,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG016.std,16,モクズ,Florast,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg017.std,145,ジャオ,Jao,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.20,12.00
1,mg017.std,145,ジャオ,Jao,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg017.std,145,ジャオ,Jao,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg017.std,145,ジャオ,Jao,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg017.std,145,ジャオ,Jao,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg017.std,145,ジャオ,Jao,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg018.std,146,マオ,Mao,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.40,12.00
1,mg018.std,146,マオ,Mao,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg018.std,146,マオ,Mao,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg018.std,146,マオ,Mao,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg018.std,146,マオ,Mao,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg018.std,146,マオ,Mao,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg019.std,147,ムラジ,Muraji,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,0.90,12.50
1,mg019.std,147,ムラジ,Muraji,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg019.std,147,ムラジ,Muraji,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg019.std,147,ムラジ,Muraji,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg019.std,147,ムラジ,Muraji,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg019.std,147,ムラジ,Muraji,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg020.std,148,ニルヴィナス,Veltarn,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,12,1.90,5.00
1,mg020.std,148,ニルヴィナス,Veltarn,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg020.std,148,ニルヴィナス,Veltarn,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg020.std,148,ニルヴィナス,Veltarn,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg020.std,148,ニルヴィナス,Veltarn,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg020.std,148,ニルヴィナス,Veltarn,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg021.std,149,ビゴロ,Vigoro,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.70,20.10
1,mg021.std,149,ビゴロ,Vigoro,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg021.std,149,ビゴロ,Vigoro,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg021.std,149,ビゴロ,Vigoro,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg021.std,149,ビゴロ,Vigoro,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg021.std,149,ビゴロ,Vigoro,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG022.std,22,ベルハウンド,Ferlith,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,9,1.50,5.00
1,MG022.std,22,ベルハウンド,Ferlith,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG022.std,22,ベルハウンド,Ferlith,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG022.std,22,ベルハウンド,Ferlith,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG022.std,22,ベルハウンド,Ferlith,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG022.std,22,ベルハウンド,Ferlith,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg023.std,151,ガルシアン,Galcian,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,0.60,7.50
1,mg023.std,151,ガルシアン,Galcian,1,Set Withdraw Speed,1,9,23,Increm,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg023.std,151,ガルシアン,Galcian,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg023.std,151,ガルシアン,Galcian,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg023.std,151,ガルシアン,Galcian,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg023.std,151,ガルシアン,Galcian,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg024.std,152,ラミレス,Ramirez,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,2.00,25.00
1,mg024.std,152,ラミレス,Ramirez,1,Set Withdraw Speed,1,9,17,Victory 1,0b10011100000000000000000000000000,-1,None,0,0.00,0.80
2,mg024.std,152,ラミレス,Ramirez,3,Set Turn Speed,1,8,1,Idle 2 (Injured),0b10000000000000000000000000000000,-1,None,0,5.00,2.00
3,mg024.std,152,ラミレス,Ramirez,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
0,MG025.std,25,イアールト,Salamander,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.50,20.00
1,MG025.std,25,イアールト,Salamander,1,Set Withdraw Speed,1,9,20,Use Item 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG025.std,25,イアールト,Salamander,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,0.00,2.00
3,MG025.std,25,イアールト,Salamander,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG025.std,25,イアールト,Salamander,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG025.std,25,イアールト,Salamander,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg026.std,154,ラプラタヌス,Eliminator,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,10,0.40,3.40
1,mg026.std,154,ラプラタヌス,Eliminator,1,Set Withdraw Speed,1,9,14,Widthdraw,0b10011100000000000000000000000000,-1,None,3,0.00,1.00
2,mg026.std,154,ラプラタヌス,Eliminator,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,3.00,0.50
3,mg026.std,154,ラプラタヌス,Eliminator,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg026.std,154,ラプラタヌス,Eliminator,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg026.std,154,ラプラタヌス,Eliminator,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG027.std,27,コロガス,Oestrus,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.20,10.00
1,MG027.std,27,コロガス,Oestrus,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG027.std,27,コロガス,Oestrus,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG027.std,27,コロガス,Oestrus,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG027.std,27,コロガス,Oestrus,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG027.std,27,コロガス,Oestrus,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg028.std,156,ウォン三兄弟,Furiosus,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,2.30,10.00
1,mg028.std,156,ウォン三兄弟,Furiosus,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg028.std,156,ウォン三兄弟,Furiosus,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg028.std,156,ウォン三兄弟,Furiosus,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg028.std,156,ウォン三兄弟,Furiosus,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg028.std,156,ウォン三兄弟,Furiosus,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,mg029.std,157,ラミレス,Ramirez,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010001000000000000000000,-1,None,10,2.00,7.50
1,mg029.std,157,ラミレス,Ramirez,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,mg029.std,157,ラミレス,Ramirez,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,mg029.std,157,ラミレス,Ramirez,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,mg029.std,157,ラミレス,Ramirez,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,mg029.std,157,ラミレス,Ramirez,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG030.std,30,エルモック,Loopalon,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.80,20.00
1,MG030.std,30,エルモック,Loopalon,1,Set Withdraw Speed,1,9,18,Victory 2,0b10011110001000000000000000000000,-1,None,0,0.00,1.00
2,MG030.std,30,エルモック,Loopalon,3,Set Turn Speed,1,8,2,Approach,0b10000000001000000000000000000000,-1,None,0,5.00,1.00
3,MG030.std,30,エルモック,Loopalon,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000101000000000000000000000,35,???,2,5.00,0.30
4,MG030.std,30,エルモック,Loopalon,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG030.std,30,エルモック,Loopalon,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000101000000000000000000000,37,???,3,5.00,0.30
0,MG035.std,35,クチュ,Que'lak,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.80,20.00
1,MG035.std,35,クチュ,Que'lak,1,Set Withdraw Speed,1,9,18,Victory 2,0b10011110001000000000000000000000,-1,None,0,0.00,1.00
2,MG035.std,35,クチュ,Que'lak,3,Set Turn Speed,1,8,2,Approach,0b10000000001000000000000000000000,-1,None,0,5.00,1.00
3,MG035.std,35,クチュ,Que'lak,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000101000000000000000000000,35,???,2,5.00,0.30
4,MG035.std,35,クチュ,Que'lak,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG035.std,35,クチュ,Que'lak,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000101000000000000000000000,37,???,3,5.00,0.30
0,MG040.std,40,ラフレシア,Roseln,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.80,20.00
1,MG040.std,40,ラフレシア,Roseln,1,Set Withdraw Speed,1,9,19,Victory 3 (Injured),0b10011110001000000000000000000000,-1,None,0,0.00,1.00
2,MG040.std,40,ラフレシア,Roseln,3,Set Turn Speed,1,8,2,Approach,0b10000000001000000000000000000000,-1,None,0,5.00,1.00
3,MG040.std,40,ラフレシア,Roseln,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000101000000000000000000000,35,???,2,5.00,0.30
4,MG040.std,40,ラフレシア,Roseln,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG040.std,40,ラフレシア,Roseln,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000101000000000000000000000,37,???,3,5.00,0.30
0,MG045.std,45,モペール,Flyst,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.80,20.00
1,MG045.std,45,モペール,Flyst,1,Set Withdraw Speed,1,9,20,Use Item 1,0b10011110001000000000000000000000,-1,None,0,0.00,1.00
2,MG045.std,45,モペール,Flyst,3,Set Turn Speed,1,8,2,Approach,0b10000000001000000000000000000000,-1,None,0,5.00,1.00
3,MG045.std,45,モペール,Flyst,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG045.std,45,モペール,Flyst,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG045.std,45,モペール,Flyst,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG050.std,50,ブブロッカ,Burocca,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.50,15.00
1,MG050.std,50,ブブロッカ,Burocca,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG050.std,50,ブブロッカ,Burocca,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG050.std,50,ブブロッカ,Burocca,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
