Entry ID,[Str Pos],[Str Size],[Str Enc],Str Value,[Str Data]
285,0x32f394,27,Shift_JIS,scptPRINT: malloc failed 1,"""scptPRINT: malloc failed 1"""
286,0x32f3b0,34,Shift_JIS,scptPRINT: message post timed out,"""scptPRINT: message post timed out"""
287,0x32f3d4,25,Shift_JIS,scptPRINT MES: NO LABEL!,"""scptPRINT MES: NO LABEL!"""
288,0x32f3f0,31,Shift_JIS,scptPRINT MES: malloc failed 1,"""scptPRINT MES: malloc failed 1"""
289,0x32f410,39,Shift_JIS,scptPRINT(MES): message post timed out,"""scptPRINT(MES): message post timed out"""
290,0x32f438,27,Shift_JIS,scptSELECT1: malloc failed,"""scptSELECT1: malloc failed"""
291,0x32f454,28,Shift_JIS,scptSELECT CHOSE: NO LABEL!,"""scptSELECT CHOSE: NO LABEL!"""
292,0x32f470,21,Shift_JIS,Scale: malloc failed,"""Scale: malloc failed"""
293,0x32f488,34,Shift_JIS,SetShadow: message post timed out,"""SetShadow: message post timed out"""
294,0x32f4ac,27,Shift_JIS,ReSetShadow: malloc failed,"""ReSetShadow: malloc failed"""
295,0x32f4c8,36,Shift_JIS,ReSetShadow: message post timed out,"""ReSetShadow: message post timed out"""
296,0x32f4ec,30,Shift_JIS,Scale: message post timed out,"""Scale: message post timed out"""
297,0x32f50c,26,Shift_JIS,PartsScale: malloc failed,"""PartsScale: malloc failed"""
298,0x32f528,35,Shift_JIS,PartsScale: message post timed out,"""PartsScale: message post timed out"""
299,0x32f54c,28,Shift_JIS,scptMapDefMO: malloc failed,"""scptMapDefMO: malloc failed"""
300,0x32f568,36,Shift_JIS,scptMapDefMO: message post time out,"""scptMapDefMO: message post time out"""
301,0x32f58c,21,Shift_JIS,Proll: malloc failed,"""Proll: malloc failed"""
302,0x32f5a4,30,Shift_JIS,Proll: message post timed out,"""Proll: message post timed out"""
303,0x32f5c4,22,Shift_JIS,fin: malloc failed %d,"""fin: malloc failed %d"""
304,0x32f5dc,31,Shift_JIS,scptFin: message post time out,"""scptFin: message post time out"""
305,0x32f610,22,Shift_JIS,ClF: malloc failed %d,"""ClF: malloc failed %d"""
306,0x32f628,31,Shift_JIS,scptClF: message post time out,"""scptClF: message post time out"""
307,0x32f65c,21,Shift_JIS,CWait: malloc failed,"""CWait: malloc failed"""
308,0x32f674,30,Shift_JIS,CWait: message post timed out,"""CWait: message post timed out"""
309,0x32f694,26,Shift_JIS,TextChabne: malloc failed,"""TextChabne: malloc failed"""
310,0x32f6b0,35,Shift_JIS,TextChange: message post timed out,"""TextChange: message post timed out"""
311,0x32f6d4,31,Shift_JIS,scptChangeParts: malloc failed,"""scptChangeParts: malloc failed"""
312,0x32f6f4,35,Shift_JIS,ChangeParts: message post time out,"""ChangeParts: message post time out"""
313,0x32f718,36,Shift_JIS,scptEnter: message post time out %d,"""scptEnter: message post time out %d"""
314,0x32f73c,29,Shift_JIS,scptLet'sTalk: malloc failed,"""scptLet'sTalk: malloc failed"""
315,0x32f75c,36,Shift_JIS,scptLetsTalk: message post time out,"""scptLetsTalk: message post time out"""
316,0x32f780,24,Shift_JIS,scptFace: malloc failed,"""scptFace: malloc failed"""
317,0x32f798,32,Shift_JIS,scptFace: message post time out,"""scptFace: message post time out"""
318,0x32f7b8,30,Shift_JIS,scptNormalFace: malloc failed,"""scptNormalFace: malloc failed"""
319,0x32f7d8,38,Shift_JIS,scptNormalFace: message post time out,"""scptNormalFace: message post time out"""
320,0x32f800,24,Shift_JIS,scptPutA: malloc failed,"""scptPutA: malloc failed"""
321,0x32f818,32,Shift_JIS,scptPutA: message post time out,"""scptPutA: message post time out"""
322,0x32f838,24,Shift_JIS,scptPutP: malloc failed,"""scptPutP: malloc failed"""
323,0x32f850,32,Shift_JIS,scptPutP: message post time out,"""scptPutP: message post time out"""
324,0x32f870,24,Shift_JIS,scptNecA: malloc failed,"""scptNecA: malloc failed"""
325,0x32f888,32,Shift_JIS,scptNecA: message post time out,"""scptNecA: message post time out"""
326,0x32f8a8,20,Shift_JIS,NecM: malloc failed,"""NecM: malloc failed"""
327,0x32f8bc,29,Shift_JIS,necM: message post timed out,"""necM: message post timed out"""
328,0x32f8dc,34,Shift_JIS,scptRet: message post time out %d,"""scptRet: message post time out %d"""
329,0x32f900,37,Shift_JIS,scptRet: no use enter table!!! No:%d,"""scptRet: no use enter table!!! No:%d"""
330,0x32f928,21,Shift_JIS,Cl: malloc failed %d,"""Cl: malloc failed %d"""
331,0x32f940,30,Shift_JIS,scptCl: message post time out,"""scptCl: message post time out"""
332,0x32f974,23,Shift_JIS,TrackUp: malloc failed,"""TrackUp: malloc failed"""
333,0x32f98c,25,Shift_JIS,scptMVCB2: malloc failed,"""scptMVCB2: malloc failed"""
334,0x32f9a8,24,Shift_JIS,scptMVCA: malloc failed,"""scptMVCA: malloc failed"""
335,0x32f9c0,26,Shift_JIS,scptMVCALP: malloc failed,"""scptMVCALP: malloc failed"""
336,0x32f9dc,25,Shift_JIS,scptMVCA3: malloc failed,"""scptMVCA3: malloc failed"""
337,0x32f9f8,25,Shift_JIS,scptHopen: malloc failed,"""scptHopen: malloc failed"""
338,0x32fa14,33,Shift_JIS,scptHopen: message post time out,"""scptHopen: message post time out"""
339,0x32fa38,26,Shift_JIS,scptHclose: malloc failed,"""scptHclose: malloc failed"""
340,0x32fa54,34,Shift_JIS,scptHclose: message post time out,"""scptHclose: message post time out"""
341,0x32fa78,27,Shift_JIS,scptHchange: malloc failed,"""scptHchange: malloc failed"""
342,0x32fa94,35,Shift_JIS,scptHchange: message post time out,"""scptHchange: message post time out"""
343,0x32fab8,25,Shift_JIS,scptHread: malloc failed,"""scptHread: malloc failed"""
344,0x32fad4,33,Shift_JIS,scptHread: message post time out,"""scptHread: message post time out"""
345,0x32faf8,28,Shift_JIS,scptHSetTask: malloc failed,"""scptHSetTask: malloc failed"""
346,0x32fb14,36,Shift_JIS,scptHtaskset: message post time out,"""scptHtaskset: message post time out"""
347,0x32fb38,24,Shift_JIS,scptHset: malloc failed,"""scptHset: malloc failed"""
348,0x32fb50,32,Shift_JIS,scptHset: message post time out,"""scptHset: message post time out"""
349,0x32fb70,20,Shift_JIS,HCLR: malloc failed,"""HCLR: malloc failed"""
350,0x32fb84,29,Shift_JIS,HCLR: message post timed out,"""HCLR: message post timed out"""
351,0x32fba4,25,Shift_JIS,TaskOn: malloc failed %d,"""TaskOn: malloc failed %d"""
352,0x32fbc0,30,Shift_JIS,TaskOn: message post time out,"""TaskOn: message post time out"""
353,0x32fbe0,26,Shift_JIS,TaskOff: malloc failed %d,"""TaskOff: malloc failed %d"""
354,0x32fbfc,31,Shift_JIS,TaskOff: message post time out,"""TaskOff: message post time out"""
355,0x32fc1c,26,Shift_JIS,scptKill: SYNTAX ERROR!!!,"""scptKill: SYNTAX ERROR!!!"""
356,0x32fc38,28,Shift_JIS,scptINS BG: SYNTAX ERROR!!!,"""scptINS BG: SYNTAX ERROR!!!"""
357,0x32fc54,29,Shift_JIS,scptDELL BG: SYNTAX ERROR!!!,"""scptDELL BG: SYNTAX ERROR!!!"""
358,0x32fc74,27,Shift_JIS,scptKeyWait: malloc failed,"""scptKeyWait: malloc failed"""
359,0x32fc90,32,Shift_JIS,scptParentOnD: task nothing #%d,"""scptParentOnD: task nothing #%d"""
360,0x32fcb0,33,Shift_JIS,scptParentOffD: task nothing #%d,"""scptParentOffD: task nothing #%d"""
361,0x32fcd4,5,Shift_JIS,init,"""init"""
362,0x32fcdc,42,Shift_JIS,scptInitial: Not found Initial in script.,"""scptInitial: Not found Initial in script."""
363,0x32fd08,5,Shift_JIS,loop,"""loop"""
364,0x32fd10,29,Shift_JIS,scptTskDestruct: no Task #%d,"""scptTskDestruct: no Task #%d"""
365,0x32fd30,52,Shift_JIS,scptDestruct: wrong enter rable ! call programer %d,"""scptDestruct: wrong enter rable ! call programer %d"""
366,0x32fd64,35,Shift_JIS,tolObjSendEnter: buffer over No:%d,"""tolObjSendEnter: buffer over No:%d"""
367,0x32fd88,25,Shift_JIS,ENTER:ENTER TABLE OVER!!,"""ENTER:ENTER TABLE OVER!!"""
368,0x32fda4,6,Shift_JIS,M%05d,"""M%05d"""
369,0x32fdac,235,Shift_JIS,"\\h(【Dumpling Rock】)3 mysterious rocks piled\\nup that appear as if they will fall\\nbut yet, somehow remain balanced..\\eThere is a tale that a group of sailors\\nheld the rocks in place to keep them\\nfrom falling over during a storm.\\c","""\\h(\x81yDumpling Rock\x81z)3 mysterious rocks piled\\nup that appear as if they will fall\\nbut yet, somehow remain balanced..\\eThere is a tale that a group of sailors\\nheld the rocks in place to keep them\\nfrom falling over during a storm.\\c"""
370,0x32fe97,262,Shift_JIS,\\h(【Penguin】)A strange bird that lives on a\\nfrozen island. It can jump to great heights\\nto feed on fish flying through the air.\\eThe pair alternate to warm the\\neggs. It's feather is considered to be a lucky\\ncharm for safe child birth and happy marriage.\\c,"""\\h(\x81yPenguin\x81z)A strange bird that lives on a\\nfrozen island. It can jump to great heights\\nto feed on fish flying through the air.\\eThe pair alternate to warm the\\neggs. It's feather is considered to be a lucky\\ncharm for safe child birth and happy marriage.\\c"""
371,0x32ff9d,257,Shift_JIS,"\\h(【Grieving Prince Statue】)A statue of a prince who lost\\nhis wife during a voyage and spent\\nthe rest of his life simply staring at the sky.\\eIt is said that tears fall from its\\neyes at night when there is a full moon,\\nas it was when his wife died.\\c","""\\h(\x81yGrieving Prince Statue\x81z)A statue of a prince who lost\\nhis wife during a voyage and spent\\nthe rest of his life simply staring at the sky.\\eIt is said that tears fall from its\\neyes at night when there is a full moon,\\nas it was when his wife died.\\c"""
372,0x330500,3,Shift_JIS,%d,"""%d"""
373,0x330504,34,Shift_JIS,scptGetHakken(%d) actptr == NULL ,"""scptGetHakken(%d) actptr == NULL """
374,0x330528,15,Shift_JIS,hakken%02d.mld,"""hakken%02d.mld"""
375,0x330538,33,Shift_JIS,"\\h(　)You have found the ""%s""!\\c","""\\h(\x81@)You have found the \""%s\""!\\c"""
376,0x33055c,24,Shift_JIS,Malloc Failed : %s : %d,"""Malloc Failed : %s : %d"""
377,0x330574,14,Shift_JIS,src\\scpteve.c,"""src\\scpteve.c"""
378,0x330584,30,Shift_JIS,scptUkisuguR: malloc failed 1,"""scptUkisuguR: malloc failed 1"""
379,0x3305a4,37,Shift_JIS,scptUkisuguR: message post timed out,"""scptUkisuguR: message post timed out"""
380,0x3305cc,26,Shift_JIS,Ukisugu1: malloc failed 1,"""Ukisugu1: malloc failed 1"""
381,0x3305e8,33,Shift_JIS,Ukisugu1: message post timed out,"""Ukisugu1: message post timed out"""
382,0x33060c,25,Shift_JIS,Ukinoru: malloc failed 1,"""Ukinoru: malloc failed 1"""
383,0x330628,32,Shift_JIS,Ukinoru: message post timed out,"""Ukinoru: message post timed out"""
384,0x330648,25,Shift_JIS,Ukitome: malloc failed 1,"""Ukitome: malloc failed 1"""
385,0x330664,32,Shift_JIS,Ukitome: message post timed out,"""Ukitome: message post timed out"""
386,0x330684,37,Shift_JIS,\\h(　)「%s」を１個\\n　手に入れた。\\c,"""\\h(\x81@)\x81u%s\x81v\x82\xF0\x82P\x8C\xC2\\n\x81@\x8E\xE8\x82\xC9\x93\xFC\x82\xEA\x82\xBD\x81B\\c"""
387,0x330764,20,Shift_JIS,OP TREASURE:No Task,"""OP TREASURE:No Task"""
388,0x330778,3,Shift_JIS,%s,"""%s"""
389,0x33077c,7,Shift_JIS,%sgold,"""%sgold"""
390,0x330784,59,Shift_JIS,\\h(　)This treasure chest used to contain \nhave %s “%s”.\\c,"""\\h(\x81@)This treasure chest used to contain \nhave %s [%s].\\c"""
391,0x3307c0,48,Shift_JIS,\\h(　)This treasure chest used to contain %s.\\c,"""\\h(\x81@)This treasure chest used to contain %s.\\c"""
392,0x3307f0,30,Shift_JIS,\\h(　)You received %s “%s”!\\c,"""\\h(\x81@)You received %s [%s]!\\c"""
393,0x330810,25,Shift_JIS,\\h(　)You received %s!\\c,"""\\h(\x81@)You received %s!\\c"""
394,0x33082c,60,Shift_JIS,\\h(　)This chest has %s “%s”\nbut you can't hold any more!\\c,"""\\h(\x81@)This chest has %s [%s]\nbut you can't hold any more!\\c"""
395,0x330868,57,Shift_JIS,"\\h(　)You have found %s, but you cannot carry anymore!\\c","""\\h(\x81@)You have found %s, but you cannot carry anymore!\\c"""
396,0x3308a4,27,Shift_JIS,scptPRINT: malloc failed 1,"""scptPRINT: malloc failed 1"""
397,0x3308c0,35,Shift_JIS,scptSENNIN: message post timed out,"""scptSENNIN: message post timed out"""
398,0x3308e4,97,Shift_JIS,\\h(《ハマチョウ仙人》)%s回ション！\\nションション、戦いを最小限に\\nおさえてここまできたション！\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)%s\x89\xF1\x83V\x83\x87\x83\x93\x81I\\n\x83V\x83\x87\x83\x93\x83V\x83\x87\x83\x93\x81A\x90\xED\x82\xA2\x82\xF0\x8D\xC5\x8F\xAC\x8C\xC0\x82\xC9\\n\x82\xA8\x82\xB3\x82\xA6\x82\xC4\x82\xB1\x82\xB1\x82\xDC\x82\xC5\x82\xAB\x82\xBD\x83V\x83\x87\x83\x93\x81I\\e"""
399,0x330948,89,Shift_JIS,\\h(《ハマチョウ仙人》)%s回ション！\\nまあ普通だション。\\nおまい、けっこう平凡だション。\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)%s\x89\xF1\x83V\x83\x87\x83\x93\x81I\\n\x82\xDC\x82\xA0\x95\x81\x92\xCA\x82\xBE\x83V\x83\x87\x83\x93\x81B\\n\x82\xA8\x82\xDC\x82\xA2\x81A\x82\xAF\x82\xC1\x82\xB1\x82\xA4\x95\xBD\x96}\x82\xBE\x83V\x83\x87\x83\x93\x81B\\e"""
400,0x3309a4,71,Shift_JIS,\\h(《ハマチョウ仙人》)そいにあわせて\\n%s体の敵を\\n倒ちてきたション！\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)\x82\xBB\x82\xA2\x82\xC9\x82\xA0\x82\xED\x82\xB9\x82\xC4\\n%s\x91\xCC\x82\xCC\x93G\x82\xF0\\n\x93|\x82\xBF\x82\xC4\x82\xAB\x82\xBD\x83V\x83\x87\x83\x93\x81I\\e"""
401,0x3309ec,61,Shift_JIS,\\h(《ハマチョウ仙人》)%s回ション！\\nまあ妥当なとこション。\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)%s\x89\xF1\x83V\x83\x87\x83\x93\x81I\\n\x82\xDC\x82\xA0\x91\xC3\x93\x96\x82\xC8\x82\xC6\x82\xB1\x83V\x83\x87\x83\x93\x81B\\e"""
402,0x330a2c,93,Shift_JIS,\\h(《ハマチョウ仙人》)%s回ション！\\n三十六計、逃げるにしかず。\\nてゆーか、おまい逃げすぎ！\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)%s\x89\xF1\x83V\x83\x87\x83\x93\x81I\\n\x8EO\x8F\\\x98Z\x8Cv\x81A\x93\xA6\x82\xB0\x82\xE9\x82\xC9\x82\xB5\x82\xA9\x82\xB8\x81B\\n\x82\xC4\x82\xE4\x81[\x82\xA9\x81A\x82\xA8\x82\xDC\x82\xA2\x93\xA6\x82\xB0\x82\xB7\x82\xAC\x81I\\e"""
403,0x330a8c,77,Shift_JIS,\\h(《ハマチョウ仙人》)おまいが、%s回！\\nアイカが、%s回！\\nファイナが%s回！\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)\x82\xA8\x82\xDC\x82\xA2\x82\xAA\x81A%s\x89\xF1\x81I\\n\x83A\x83C\x83J\x82\xAA\x81A%s\x89\xF1\x81I\\n\x83t\x83@\x83C\x83i\x82\xAA%s\x89\xF1\x81I\\e"""
404,0x330adc,83,Shift_JIS,\\h(《ハマチョウ仙人》)ドラクマが、%s回！\\nエンリックが%s回！\\nギルダーが、%s回！\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)\x83h\x83\x89\x83N\x83}\x82\xAA\x81A%s\x89\xF1\x81I\\n\x83G\x83\x93\x83\x8A\x83b\x83N\x82\xAA%s\x89\xF1\x81I\\n\x83M\x83\x8B\x83_\x81[\x82\xAA\x81A%s\x89\xF1\x81I\\e"""
405,0x330b30,107,Shift_JIS,\\h(《ハマチョウ仙人》)%sパーセントだション！\\nおまい、そーとーせっかち屋！\\nもしくは、めんどくさがり屋！\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)%s\x83p\x81[\x83Z\x83\x93\x83g\x82\xBE\x83V\x83\x87\x83\x93\x81I\\n\x82\xA8\x82\xDC\x82\xA2\x81A\x82\xBB\x81[\x82\xC6\x81[\x82\xB9\x82\xC1\x82\xA9\x82\xBF\x89\xAE\x81I\\n\x82\xE0\x82\xB5\x82\xAD\x82\xCD\x81A\x82\xDF\x82\xF1\x82\xC7\x82\xAD\x82\xB3\x82\xAA\x82\xE8\x89\xAE\x81I\\e"""
406,0x330b9c,109,Shift_JIS,\\h(《ハマチョウ仙人》)%sパーセントだション！\\nまあ、けっこう普通だション。\\n取りのがちけっこうあるション。\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)%s\x83p\x81[\x83Z\x83\x93\x83g\x82\xBE\x83V\x83\x87\x83\x93\x81I\\n\x82\xDC\x82\xA0\x81A\x82\xAF\x82\xC1\x82\xB1\x82\xA4\x95\x81\x92\xCA\x82\xBE\x83V\x83\x87\x83\x93\x81B\\n\x8E\xE6\x82\xE8\x82\xCC\x82\xAA\x82\xBF\x82\xAF\x82\xC1\x82\xB1\x82\xA4\x82\xA0\x82\xE9\x83V\x83\x87\x83\x93\x81B\\e"""
407,0x330c0c,77,Shift_JIS,\\h(《ハマチョウ仙人》)おまいがつかまえた魚は\\n全部で%s匹！\\n総額%sリッチ！\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)\x82\xA8\x82\xDC\x82\xA2\x82\xAA\x82\xC2\x82\xA9\x82\xDC\x82\xA6\x82\xBD\x8B\x9B\x82\xCD\\n\x91S\x95\x94\x82\xC5%s\x95C\x81I\\n\x91\x8D\x8Az%s\x83\x8A\x83b\x83`\x81I\\e"""
408,0x330c5c,91,Shift_JIS,\\h(《ハマチョウ仙人》)%s回ション！\nションション、おまい戦いすぎ！\n要領悪いか、性格悪い！\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)%s\x89\xF1\x83V\x83\x87\x83\x93\x81I\n\x83V\x83\x87\x83\x93\x83V\x83\x87\x83\x93\x81A\x82\xA8\x82\xDC\x82\xA2\x90\xED\x82\xA2\x82\xB7\x82\xAC\x81I\n\x97v\x97\xCC\x88\xAB\x82\xA2\x82\xA9\x81A\x90\xAB\x8Ai\x88\xAB\x82\xA2\x81I\\e"""
409,0x330cb8,47,Shift_JIS,\\h(《ドミンゴ》)おーおーおー！\\nなんと%sコ！\\c,"""\\h(\x81s\x83h\x83~\x83\x93\x83S\x81t)\x82\xA8\x81[\x82\xA8\x81[\x82\xA8\x81[\x81I\\n\x82\xC8\x82\xF1\x82\xC6%s\x83R\x81I\\c"""
410,0x330ce8,21,Shift_JIS,Proll: malloc failed,"""Proll: malloc failed"""
411,0x330d00,5,Shift_JIS,.mpb,""".mpb"""
412,0x330d08,5,Shift_JIS,.msb,""".msb"""
413,0x330d10,5,Shift_JIS,.mlt,""".mlt"""
414,0x330d18,8,Shift_JIS,\\sound\\,"""\\sound\\"""
415,0x330d20,22,Shift_JIS,scptMV: malloc failed,"""scptMV: malloc failed"""
416,0x330d38,27,Shift_JIS,scptMV Node: malloc failed,"""scptMV Node: malloc failed"""
417,0x330d54,31,Shift_JIS,mv: Player Task isnot Setting.,"""mv: Player Task isnot Setting."""
418,0x330d74,23,Shift_JIS,mv: Task %d Not found.,"""mv: Task %d Not found."""
419,0x330d8c,29,Shift_JIS,mv: Bezier work init failed!,"""mv: Bezier work init failed!"""
420,0x330dac,30,Shift_JIS,scptMV: message post time out,"""scptMV: message post time out"""
421,0x330dcc,23,Shift_JIS,scptMVR: malloc failed,"""scptMVR: malloc failed"""
422,0x330de4,28,Shift_JIS,scptMVR Node: malloc failed,"""scptMVR Node: malloc failed"""
423,0x330e00,31,Shift_JIS,scptMVR: message post time out,"""scptMVR: message post time out"""
424,0x330e20,25,Shift_JIS,scptRollA: malloc failed,"""scptRollA: malloc failed"""
425,0x330e3c,33,Shift_JIS,scptRollA: message post time out,"""scptRollA: message post time out"""
426,0x330e60,25,Shift_JIS,scptRollP: malloc failed,"""scptRollP: malloc failed"""
427,0x330e7c,33,Shift_JIS,scptRollP: message post time out,"""scptRollP: message post time out"""
428,0x330ea0,26,Shift_JIS,scptPlayMO: malloc failed,"""scptPlayMO: malloc failed"""
429,0x330ebc,30,Shift_JIS,PlayMO: message post time out,"""PlayMO: message post time out"""
430,0x330edc,29,Shift_JIS,scptPlayColMO: malloc failed,"""scptPlayColMO: malloc failed"""
431,0x330efc,37,Shift_JIS,scptPlayColMO: message post time out,"""scptPlayColMO: message post time out"""
432,0x330f24,25,Shift_JIS,scptDefMO: malloc failed,"""scptDefMO: malloc failed"""
433,0x330f40,33,Shift_JIS,scptDefMO: message post time out,"""scptDefMO: message post time out"""
434,0x330f64,23,Shift_JIS,scptMVF: malloc failed,"""scptMVF: malloc failed"""
435,0x330f7c,28,Shift_JIS,scptMVF Node: malloc failed,"""scptMVF Node: malloc failed"""
436,0x330f98,32,Shift_JIS,mvf: Player Task isnot Setting.,"""mvf: Player Task isnot Setting."""
437,0x330fb8,24,Shift_JIS,mvf: Task %d Not found.,"""mvf: Task %d Not found."""
438,0x330fd0,30,Shift_JIS,mvf: Bezier work init failed!,"""mvf: Bezier work init failed!"""
439,0x330ff0,31,Shift_JIS,scptMVF: message post time out,"""scptMVF: message post time out"""
440,0x331010,23,Shift_JIS,scptMVS: malloc failed,"""scptMVS: malloc failed"""
441,0x331028,28,Shift_JIS,scptMVS Node: malloc failed,"""scptMVS Node: malloc failed"""
442,0x331044,32,Shift_JIS,mvs: Player Task isnot Setting.,"""mvs: Player Task isnot Setting."""
443,0x331064,24,Shift_JIS,mvs: Task %d Not found.,"""mvs: Task %d Not found."""
444,0x33107c,30,Shift_JIS,mvs: Bezier work init failed!,"""mvs: Bezier work init failed!"""
445,0x33109c,31,Shift_JIS,scptMVS: message post time out,"""scptMVS: message post time out"""
446,0x3310bc,24,Shift_JIS,scptMVSF: malloc failed,"""scptMVSF: malloc failed"""
447,0x3310d4,29,Shift_JIS,scptMVSF Node: malloc failed,"""scptMVSF Node: malloc failed"""
448,0x3310f4,33,Shift_JIS,mvsf: Player Task isnot Setting.,"""mvsf: Player Task isnot Setting."""
449,0x331118,25,Shift_JIS,mvsf: Task %d Not found.,"""mvsf: Task %d Not found."""
450,0x331134,31,Shift_JIS,mvsf: Bezier work init failed!,"""mvsf: Bezier work init failed!"""
451,0x331154,32,Shift_JIS,scptMVSF: message post time out,"""scptMVSF: message post time out"""
452,0x331174,23,Shift_JIS,scptMvj: malloc failed,"""scptMvj: malloc failed"""
453,0x33118c,28,Shift_JIS,scptMvj Node: malloc failed,"""scptMvj Node: malloc failed"""
454,0x3311a8,31,Shift_JIS,scptMvj NodeSub: malloc failed,"""scptMvj NodeSub: malloc failed"""
455,0x3311c8,31,Shift_JIS,scptMVJ: message post time out,"""scptMVJ: message post time out"""
456,0x3311e8,5,Shift_JIS,.mpb,""".mpb"""
457,0x3311f0,5,Shift_JIS,.msb,""".msb"""
458,0x3311f8,5,Shift_JIS,.mlt,""".mlt"""
459,0x331200,28,Shift_JIS,scptParentOn: malloc failed,"""scptParentOn: malloc failed"""
460,0x33121c,36,Shift_JIS,scptParentOn: message post time out,"""scptParentOn: message post time out"""
461,0x331240,29,Shift_JIS,scptParentOff: malloc failed,"""scptParentOff: malloc failed"""
462,0x331260,37,Shift_JIS,scptParentOff: message post time out,"""scptParentOff: message post time out"""
463,0x331288,27,Shift_JIS,scptPlayMO2: malloc failed,"""scptPlayMO2: malloc failed"""
464,0x3312a4,31,Shift_JIS,PlayMO2: message post time out,"""PlayMO2: message post time out"""
465,0x3312c4,23,Shift_JIS,scptMV2: malloc failed,"""scptMV2: malloc failed"""
466,0x3312dc,28,Shift_JIS,scptMV2 Node: malloc failed,"""scptMV2 Node: malloc failed"""
467,0x3312f8,32,Shift_JIS,mv2: Player Task isnot Setting.,"""mv2: Player Task isnot Setting."""
468,0x331318,24,Shift_JIS,mv2: Task %d Not found.,"""mv2: Task %d Not found."""
469,0x331330,30,Shift_JIS,mv2: Bezier work init failed!,"""mv2: Bezier work init failed!"""
470,0x331350,31,Shift_JIS,scptMV2: message post time out,"""scptMV2: message post time out"""
471,0x331370,27,Shift_JIS,scptPlayMO3: malloc failed,"""scptPlayMO3: malloc failed"""
472,0x33138c,31,Shift_JIS,PlayMO3: message post time out,"""PlayMO3: message post time out"""
473,0x3313ac,23,Shift_JIS,scptMV3: malloc failed,"""scptMV3: malloc failed"""
474,0x3313c4,28,Shift_JIS,scptMV3 Node: malloc failed,"""scptMV3 Node: malloc failed"""
475,0x3313e0,32,Shift_JIS,mv3: Player Task isnot Setting.,"""mv3: Player Task isnot Setting."""
476,0x331400,24,Shift_JIS,mv3: Task %d Not found.,"""mv3: Task %d Not found."""
477,0x331418,30,Shift_JIS,mv3: Bezier work init failed!,"""mv3: Bezier work init failed!"""
478,0x331438,31,Shift_JIS,scptMV3: message post time out,"""scptMV3: message post time out"""
479,0x331458,27,Shift_JIS,scptFldPutA: malloc failed,"""scptFldPutA: malloc failed"""
480,0x331474,35,Shift_JIS,scptFldPutA: message post time out,"""scptFldPutA: message post time out"""
481,0x331498,8,Shift_JIS,\\sound\\,"""\\sound\\"""
482,0x3314a0,26,Shift_JIS,Illeagal VQM_HANDLE Error,"""Illeagal VQM_HANDLE Error"""
483,0x3314bc,6,Shift_JIS,dock2,"""dock2"""
484,0x3314d4,22,Shift_JIS,\\battle\\PCWindowe.mld,"""\\battle\\PCWindowe.mld"""
485,0x3314ea,21,Shift_JIS,\\battle\\commande.mld,"""\\battle\\commande.mld"""
486,0x331500,22,Shift_JIS,\\battle\\HrsBinCWe.bin,"""\\battle\\HrsBinCWe.bin"""
487,0x331518,25,Shift_JIS,\\battle\\HrsBinPCWine.bin,"""\\battle\\HrsBinPCWine.bin"""
488,0x331531,21,Shift_JIS,\\field\\Sprite00e.mld,"""\\field\\Sprite00e.mld"""
489,0x331546,18,Shift_JIS,\\field\\ts0009.mld,"""\\field\\ts0009.mld"""
490,0x331558,19,Shift_JIS,\\field\\KKenGet.mld,"""\\field\\KKenGet.mld"""
491,0x33156b,21,Shift_JIS,\\title\\cesatitle.mld,"""\\title\\cesatitle.mld"""
492,0x331580,19,Shift_JIS,\\title\\cesaend.mld,"""\\title\\cesaend.mld"""
493,0x331593,18,Shift_JIS,\\field\\HRSBin.mld,"""\\field\\HRSBin.mld"""
494,0x3315a8,21,Shift_JIS,   INFOMATION WINDOW,"""   INFOMATION WINDOW"""
495,0x3315c0,8,Shift_JIS,   %03d,"""   %03d"""
496,0x3315c8,7,Shift_JIS,   ALL,"""   ALL"""
497,0x3315d0,35,Shift_JIS,"   aRGB ( %03d, %03d, %03d, %03d )","""   aRGB ( %03d, %03d, %03d, %03d )"""
498,0x3315f8,27,Shift_JIS,"   POSITION ( %03d, %03d )","""   POSITION ( %03d, %03d )"""
499,0x331614,3,Shift_JIS,！,"""\x81I"""
