Entry ID,[Filter],[EC ID],[EC JP Name],[EC US Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Ranged Speed,Close Speed
5,MB121.STD,121,エルシアン,Elcian,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG000.STD,128,アントニオ,Antonio,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,6,1.00,5.00
1,MG000.STD,128,アントニオ,Antonio,1,Set Withdraw Speed,1,9,12,Revive,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG000.STD,128,アントニオ,Antonio,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG000.STD,128,アントニオ,Antonio,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG000.STD,128,アントニオ,Antonio,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG000.STD,128,アントニオ,Antonio,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG001.STD,129,アガタウマス,Sentinel,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,10,0.40,3.40
1,MG001.STD,129,アガタウマス,Sentinel,1,Set Withdraw Speed,1,9,14,Widthdraw,0b10011100000000000000000000000000,-1,None,3,0.00,1.00
2,MG001.STD,129,アガタウマス,Sentinel,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,3.00,0.50
3,MG001.STD,129,アガタウマス,Sentinel,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG001.STD,129,アガタウマス,Sentinel,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG001.STD,129,アガタウマス,Sentinel,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG002.STD,130,イマゴタリア,Bleigock,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,7,1.00,6.50
1,MG002.STD,130,イマゴタリア,Bleigock,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG002.STD,130,イマゴタリア,Bleigock,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.80
3,MG002.STD,130,イマゴタリア,Bleigock,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG002.STD,130,イマゴタリア,Bleigock,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG002.STD,130,イマゴタリア,Bleigock,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG003.STD,131,獄長,Executioner,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,7,0.50,7.50
1,MG003.STD,131,獄長,Executioner,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG003.STD,131,獄長,Executioner,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG003.STD,131,獄長,Executioner,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG003.STD,131,獄長,Executioner,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG003.STD,131,獄長,Executioner,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG004.STD,132,ガルシアン,Galcian,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,0.60,7.50
1,MG004.STD,132,ガルシアン,Galcian,1,Set Withdraw Speed,1,9,23,アパ,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG004.STD,132,ガルシアン,Galcian,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG004.STD,132,ガルシアン,Galcian,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG004.STD,132,ガルシアン,Galcian,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG004.STD,132,ガルシアン,Galcian,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG005.STD,133,護送将兵,Royal Guard,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.60,10.20
1,MG005.STD,133,護送将兵,Royal Guard,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG005.STD,133,護送将兵,Royal Guard,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG005.STD,133,護送将兵,Royal Guard,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG005.STD,133,護送将兵,Royal Guard,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG005.STD,133,護送将兵,Royal Guard,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG006.STD,134,ラァス,Rokwyrm,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,0,1.00,5.00
1,MG006.STD,134,ラァス,Rokwyrm,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG006.STD,134,ラァス,Rokwyrm,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG006.STD,134,ラァス,Rokwyrm,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG006.STD,134,ラァス,Rokwyrm,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG006.STD,134,ラァス,Rokwyrm,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG007.STD,135,???,???,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,0,1.00,5.00
1,MG007.STD,135,???,???,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG007.STD,135,???,???,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
0,MG008.STD,136,アントニオＪｒ,Antonio 2,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,0,1.00,5.00
1,MG008.STD,136,アントニオＪｒ,Antonio 2,1,Set Withdraw Speed,1,9,12,Revive,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG008.STD,136,アントニオＪｒ,Antonio 2,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG008.STD,136,アントニオＪｒ,Antonio 2,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG008.STD,136,アントニオＪｒ,Antonio 2,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG008.STD,136,アントニオＪｒ,Antonio 2,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG009.STD,137,ディアトリマ,Rik'talish,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,10,0.70,5.00
1,MG009.STD,137,ディアトリマ,Rik'talish,1,Set Withdraw Speed,1,9,13,Focus,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG009.STD,137,ディアトリマ,Rik'talish,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG009.STD,137,ディアトリマ,Rik'talish,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG009.STD,137,ディアトリマ,Rik'talish,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG009.STD,137,ディアトリマ,Rik'talish,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG010.STD,138,シニストラ,Sinistra,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,11,1.00,5.00
1,MG010.STD,138,シニストラ,Sinistra,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000010000000000000000,-1,None,0,0.00,1.00
2,MG010.STD,138,シニストラ,Sinistra,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG010.STD,138,シニストラ,Sinistra,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG010.STD,138,シニストラ,Sinistra,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG010.STD,138,シニストラ,Sinistra,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG011.STD,139,デクストラ,Destra,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,11,1.00,5.00
1,MG011.STD,139,デクストラ,Destra,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000010000000000000000,-1,None,0,0.00,1.00
2,MG011.STD,139,デクストラ,Destra,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG011.STD,139,デクストラ,Destra,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG011.STD,139,デクストラ,Destra,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG011.STD,139,デクストラ,Destra,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG012.STD,140,ラミレス,Ramirez,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,2.00,20.00
1,MG012.STD,140,ラミレス,Ramirez,1,Set Withdraw Speed,1,9,17,Victory 1,0b10011100000000000000000000000000,-1,None,0,0.00,0.80
2,MG012.STD,140,ラミレス,Ramirez,3,Set Turn Speed,1,8,1,Idle 2 (Injured),0b10000000000000000000000000000000,-1,None,0,5.00,2.00
3,MG012.STD,140,ラミレス,Ramirez,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
0,MG013.STD,141,ビゴロ,Vigoro,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,0.50,6.00
1,MG013.STD,141,ビゴロ,Vigoro,1,Set Withdraw Speed,1,9,14,Widthdraw,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG013.STD,141,ビゴロ,Vigoro,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG013.STD,141,ビゴロ,Vigoro,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG013.STD,141,ビゴロ,Vigoro,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG013.STD,141,ビゴロ,Vigoro,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG014.STD,142,ブラキロフス,Dralkor Tank,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,8,1.00,5.00
1,MG014.STD,142,ブラキロフス,Dralkor Tank,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG014.STD,142,ブラキロフス,Dralkor Tank,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG014.STD,142,ブラキロフス,Dralkor Tank,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG014.STD,142,ブラキロフス,Dralkor Tank,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG014.STD,142,ブラキロフス,Dralkor Tank,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG016.STD,144,ディーゴ,Tortigar,0,Set Approach Speed,0,7,0,Idle 1,0b10001000010000000000000000000000,-1,None,12,0.60,3.10
1,MG016.STD,144,ディーゴ,Tortigar,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG016.STD,144,ディーゴ,Tortigar,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG016.STD,144,ディーゴ,Tortigar,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG016.STD,144,ディーゴ,Tortigar,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG016.STD,144,ディーゴ,Tortigar,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG017.STD,145,ジャオ,Jao,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.20,12.00
1,MG017.STD,145,ジャオ,Jao,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG017.STD,145,ジャオ,Jao,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG017.STD,145,ジャオ,Jao,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG017.STD,145,ジャオ,Jao,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG017.STD,145,ジャオ,Jao,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG018.STD,146,マオ,Mao,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,1.40,12.00
1,MG018.STD,146,マオ,Mao,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG018.STD,146,マオ,Mao,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG018.STD,146,マオ,Mao,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG018.STD,146,マオ,Mao,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG018.STD,146,マオ,Mao,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG019.STD,147,ムラジ,Muraji,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,0.90,12.50
1,MG019.STD,147,ムラジ,Muraji,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG019.STD,147,ムラジ,Muraji,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG019.STD,147,ムラジ,Muraji,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG019.STD,147,ムラジ,Muraji,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG019.STD,147,ムラジ,Muraji,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG027.STD,155,ドブラ,Gordo,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,4,1.20,10.00
1,MG027.STD,155,ドブラ,Gordo,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG027.STD,155,ドブラ,Gordo,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG027.STD,155,ドブラ,Gordo,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG027.STD,155,ドブラ,Gordo,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG027.STD,155,ドブラ,Gordo,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
0,MG028.STD,156,ウォン三兄弟,Mad Chef,0,Set Approach Speed,0,7,0,Idle 1,0b10001000000000000000000000000000,-1,None,5,2.30,10.00
1,MG028.STD,156,ウォン三兄弟,Mad Chef,1,Set Withdraw Speed,1,9,0,Idle 1,0b10011100000000000000000000000000,-1,None,0,0.00,1.00
2,MG028.STD,156,ウォン三兄弟,Mad Chef,3,Set Turn Speed,1,8,2,Approach,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
3,MG028.STD,156,ウォン三兄弟,Mad Chef,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,35,???,2,5.00,0.30
4,MG028.STD,156,ウォン三兄弟,Mad Chef,30,Silver Nightmare,1,8,0,Idle 1,0b10010000100000000000000000000000,36,???,3,5.00,0.30
5,MG028.STD,156,ウォン三兄弟,Mad Chef,30,Silver Nightmare,1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,37,???,3,5.00,0.30
