Entry ID,[Filter],[ES ID],[ES Name],Turn ID,Phase ID,Cond ID,[Cond Name],Cond Param ID,[Cond Param Name],T1 Type ID,[T1 Type Name],T1 Arm ID,[T1 Arm Name],T1 Param ID,[T1 Param Name],T1 Arm Dur,T2 Type ID,[T2 Type Name],T2 Arm ID,[T2 Arm Name],T2 Param ID,[T2 Param Name],T2 Arm Dur
17,R557A.BIN,4,Valuan Gunboat,4,1,3,Rating,30,%,2,Focus,-1,None,-1,None,0,0,Attack,0,Heavy Subcannon,-1,None,0
18,R557A.BIN,4,Valuan Gunboat,4,2,4,ES Previous Task Type =,2,Focus,0,Attack,0,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
19,R557A.BIN,4,Valuan Gunboat,4,3,0,PS HP ≤,0,%,0,Attack,0,Large Cannon,0,None,0,0,Attack,0,Heavy Subcannon,0,None,0
20,R557A.BIN,4,Valuan Gunboat,5,0,-1,None,0,None,0,Attack,1,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
21,R557A.BIN,4,Valuan Gunboat,5,1,3,Rating,30,%,2,Focus,-1,None,-1,None,0,0,Attack,0,Heavy Subcannon,-1,None,0
22,R557A.BIN,4,Valuan Gunboat,5,2,4,ES Previous Task Type =,2,Focus,0,Attack,0,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
23,R557A.BIN,4,Valuan Gunboat,5,3,0,PS HP ≤,0,%,0,Attack,0,Large Cannon,0,None,0,0,Attack,0,Heavy Subcannon,0,None,0
24,R557A.BIN,4,Valuan Gunboat,6,0,-1,None,0,None,0,Attack,1,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
25,R557A.BIN,4,Valuan Gunboat,6,1,3,Rating,30,%,2,Focus,-1,None,-1,None,0,0,Attack,0,Heavy Subcannon,-1,None,0
26,R557A.BIN,4,Valuan Gunboat,6,2,4,ES Previous Task Type =,2,Focus,0,Attack,0,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
27,R557A.BIN,4,Valuan Gunboat,6,3,0,PS HP ≤,0,%,0,Attack,0,Large Cannon,0,None,0,0,Attack,0,Heavy Subcannon,0,None,0
28,R557A.BIN,4,Valuan Gunboat,7,0,-1,None,0,None,0,Attack,1,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
29,R557A.BIN,4,Valuan Gunboat,7,1,3,Rating,30,%,2,Focus,-1,None,-1,None,0,0,Attack,0,Heavy Subcannon,-1,None,0
30,R557A.BIN,4,Valuan Gunboat,7,2,4,ES Previous Task Type =,2,Focus,0,Attack,0,Large Cannon,-1,None,0,4,Nothing,-1,None,-1,None,-1
31,R557A.BIN,4,Valuan Gunboat,7,3,0,PS HP ≤,0,%,0,Attack,0,Large Cannon,0,None,0,0,Attack,0,Heavy Subcannon,0,None,0
0,R558A.BIN,4,Valuan Gunboat,0,0,3,Rating,50,%,0,Attack,2,Large Cannon,-1,None,2,2,Focus,-1,None,-1,None,0
1,R558A.BIN,4,Valuan Gunboat,0,1,4,ES Previous Task Type =,2,Focus,0,Attack,2,Large Cannon,-1,None,2,2,Focus,-1,None,-1,None,0
2,R558A.BIN,4,Valuan Gunboat,0,2,4,ES Previous Task Type =,2,Focus,0,Attack,0,Large Cannon,-1,None,0,3,Guard,-1,None,-1,None,0
3,R558A.BIN,4,Valuan Gunboat,0,3,-1,None,0,None,0,Attack,0,Large Cannon,-1,None,0,-1,None,-1,None,-1,None,0
4,R558A.BIN,4,Valuan Gunboat,1,0,3,Rating,50,%,2,Focus,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
5,R558A.BIN,4,Valuan Gunboat,1,1,3,Rating,50,%,0,Attack,2,Large Cannon,-1,None,1,0,Attack,0,Heavy Subcannon,-1,None,0
6,R558A.BIN,4,Valuan Gunboat,1,2,3,Rating,50,%,4,Nothing,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
7,R558A.BIN,4,Valuan Gunboat,1,3,-1,None,0,None,0,Attack,0,Large Cannon,-1,None,0,-1,None,-1,None,-1,None,0
8,R558A.BIN,4,Valuan Gunboat,2,0,3,Rating,50,%,2,Focus,-1,None,-1,None,0,0,Attack,0,Heavy Subcannon,-1,None,0
9,R558A.BIN,4,Valuan Gunboat,2,1,3,Rating,50,%,2,Focus,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
10,R558A.BIN,4,Valuan Gunboat,2,2,-1,None,0,None,0,Attack,0,Large Cannon,-1,None,0,-1,None,-1,None,-1,None,0
11,R558A.BIN,4,Valuan Gunboat,2,3,3,Rating,50,%,4,Nothing,-1,None,-1,None,0,3,Guard,-1,None,-1,None,0
12,R558A.BIN,4,Valuan Gunboat,3,0,3,Rating,50,%,0,Attack,1,Large Cannon,-1,None,0,0,Attack,2,Heavy Subcannon,-1,None,1
13,R558A.BIN,4,Valuan Gunboat,3,1,-1,None,0,None,0,Attack,0,Large Cannon,-1,None,0,-1,None,-1,None,-1,None,0
14,R558A.BIN,4,Valuan Gunboat,3,2,3,Rating,50,%,0,Attack,0,Large Cannon,-1,None,0,3,Guard,-1,None,-1,None,0
15,R558A.BIN,4,Valuan Gunboat,3,3,3,Rating,50,%,0,Attack,0,Large Cannon,-1,None,0,3,Guard,-1,None,-1,None,0
0,R559A.BIN,22,Spell Pirates,0,0,-1,None,0,None,0,Attack,1,Black Cannon,-1,None,3,0,Attack,-1,None,-1,None,0
1,R559A.BIN,22,Spell Pirates,0,1,3,Rating,50,%,0,Attack,0,Black Cannon,-1,None,0,0,Attack,1,Black Torpedo,-1,None,2
2,R559A.BIN,22,Spell Pirates,0,2,3,Rating,70,%,1,Magic,-1,None,25,Pyrum,0,2,Focus,-1,None,-1,None,0
3,R559A.BIN,22,Spell Pirates,0,3,-1,None,0,None,3,Guard,-1,None,0,Evasive Action,0,0,Attack,-1,None,-1,None,0
4,R559A.BIN,22,Spell Pirates,1,0,3,Rating,50,%,0,Attack,1,Black Cannon,-1,None,3,2,Focus,-1,None,-1,None,0
5,R559A.BIN,22,Spell Pirates,1,1,3,Rating,65,%,1,Magic,-1,None,25,Pyrum,0,1,Magic,-1,None,6,Sacri,0
6,R559A.BIN,22,Spell Pirates,1,2,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
7,R559A.BIN,22,Spell Pirates,1,3,-1,None,0,None,2,Focus,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
8,R559A.BIN,22,Spell Pirates,2,0,3,Rating,35,%,3,Guard,-1,None,0,Evasive Action,0,0,Attack,0,Black Torpedo,-1,None,0
9,R559A.BIN,22,Spell Pirates,2,1,3,Rating,50,%,0,Attack,1,Black Cannon,-1,None,1,2,Focus,-1,None,0,Focus,0
10,R559A.BIN,22,Spell Pirates,2,2,-1,None,0,None,2,Focus,-1,None,0,Focus,0,-1,None,-1,None,-1,None,0
11,R559A.BIN,22,Spell Pirates,2,3,3,Rating,80,%,0,Attack,0,Black Cannon,-1,None,0,1,Magic,-1,None,25,Pyrum,0
12,R559A.BIN,22,Spell Pirates,3,0,3,Rating,80,%,0,Attack,0,Black Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
13,R559A.BIN,22,Spell Pirates,3,1,3,Rating,50,%,0,Attack,1,Black Cannon,-1,None,2,4,Nothing,-1,None,0,Awaiting Orders,0
14,R559A.BIN,22,Spell Pirates,3,2,3,Rating,50,%,0,Attack,0,Black Cannon,-1,None,0,0,Attack,1,Black Torpedo,-1,None,1
15,R559A.BIN,22,Spell Pirates,3,3,-1,None,0,None,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
16,R559A.BIN,22,Spell Pirates,4,0,3,Rating,50,%,0,Attack,1,Black Cannon,-1,None,1,0,Attack,1,Black Torpedo,-1,None,2
17,R559A.BIN,22,Spell Pirates,4,1,3,Rating,50,%,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
18,R559A.BIN,22,Spell Pirates,4,2,-1,None,0,None,1,Magic,-1,None,25,Pyrum,0,-1,None,-1,None,-1,None,0
19,R559A.BIN,22,Spell Pirates,4,3,-1,None,0,None,1,Magic,-1,None,25,Pyrum,0,-1,None,-1,None,-1,None,0
20,R559A.BIN,22,Spell Pirates,5,0,-1,None,0,None,2,Focus,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
21,R559A.BIN,22,Spell Pirates,5,1,-1,None,0,None,0,Attack,1,Black Cannon,0,None,1,-1,None,-1,None,-1,None,0
22,R559A.BIN,22,Spell Pirates,5,2,3,Rating,41,%,4,Nothing,0,None,-1,None,0,2,Focus,-1,None,-1,None,0
23,R559A.BIN,22,Spell Pirates,5,3,-1,None,0,None,4,Nothing,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
0,R560A.BIN,1,Valuan Spellship,0,0,3,Rating,50,%,0,Attack,0,Small Cannon,-1,None,0,0,Attack,1,Light Subcannon,-1,None,0
1,R560A.BIN,1,Valuan Spellship,0,1,-1,None,0,None,0,Attack,1,Small Cannon,-1,None,0,-1,None,-1,None,-1,None,0
2,R560A.BIN,1,Valuan Spellship,0,2,3,Rating,75,%,1,Magic,-1,None,24,Pyres,0,0,Attack,0,Light Subcannon,-1,None,0
3,R560A.BIN,1,Valuan Spellship,0,3,-1,None,0,None,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
4,R560A.BIN,1,Valuan Spellship,1,0,-1,None,0,None,0,Attack,0,Small Cannon,-1,None,0,-1,None,1,None,-1,None,0
5,R560A.BIN,1,Valuan Spellship,1,1,3,Rating,50,%,2,Focus,-1,None,0,Focus,0,0,Attack,1,Light Subcannon,-1,None,0
6,R560A.BIN,1,Valuan Spellship,1,2,3,Rating,50,%,0,Attack,0,Small Cannon,1,None,0,3,Guard,-1,None,0,Evasive Action,0
7,R560A.BIN,1,Valuan Spellship,1,3,-1,None,0,None,1,Magic,-1,None,24,Pyres,0,-1,None,-1,None,-1,None,0
8,R560A.BIN,1,Valuan Spellship,2,0,-1,None,0,None,1,Magic,-1,None,24,Pyres,0,-1,None,-1,None,-1,None,0
9,R560A.BIN,1,Valuan Spellship,2,1,-1,None,0,None,0,Attack,0,Small Cannon,-1,None,0,-1,None,-1,None,-1,None,0
10,R560A.BIN,1,Valuan Spellship,2,2,3,Rating,50,%,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,0,Evasive Action,0
11,R560A.BIN,1,Valuan Spellship,2,3,3,Rating,50,%,0,Attack,1,Small Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
12,R560A.BIN,1,Valuan Spellship,3,0,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
13,R560A.BIN,1,Valuan Spellship,3,1,3,Rating,80,%,0,Attack,1,Small Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
14,R560A.BIN,1,Valuan Spellship,3,2,3,Rating,65,%,0,Attack,1,Small Cannon,-1,None,1,4,Nothing,-1,None,0,Awaiting Orders,0
15,R560A.BIN,1,Valuan Spellship,3,3,-1,None,0,None,2,Focus,-1,None,0,Focus,0,-1,None,-1,None,-1,None,0
16,R560A.BIN,1,Valuan Spellship,4,0,3,Rating,50,%,2,Focus,-1,None,-1,None,0,4,Nothing,-1,None,-1,None,0
17,R560A.BIN,1,Valuan Spellship,4,1,3,Rating,40,%,1,Magic,-1,None,7,Sacres,0,0,Attack,0,Light Subcannon,-1,None,0
18,R560A.BIN,1,Valuan Spellship,4,2,3,Rating,65,%,1,Magic,-1,None,24,Pyres,0,3,Guard,-1,None,-1,None,0
19,R560A.BIN,1,Valuan Spellship,4,3,3,Rating,50,%,2,Focus,-1,None,-1,None,0,0,Attack,1,Light Subcannon,-1,None,0
0,R562A.BIN,4,Valuan Gunboat,0,0,-1,None,0,None,0,Attack,0,Large Cannon,-1,None,0,0,Attack,0,Heavy Subcannon,-1,None,0
1,R562A.BIN,4,Valuan Gunboat,0,1,3,Rating,80,%,0,Attack,1,Large Cannon,-1,None,1,4,Nothing,0,None,0,Awaiting Orders,0
2,R562A.BIN,4,Valuan Gunboat,0,2,-1,None,0,None,0,Attack,0,Large Cannon,-1,None,0,0,Attack,-1,None,-1,None,0
3,R562A.BIN,4,Valuan Gunboat,0,3,3,Rating,50,%,0,Attack,1,Large Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
4,R562A.BIN,4,Valuan Gunboat,1,0,-1,None,0,None,0,Attack,2,Large Cannon,-1,None,1,0,Attack,0,Heavy Subcannon,-1,None,0
5,R562A.BIN,4,Valuan Gunboat,1,1,3,Rating,80,%,0,Attack,0,Large Cannon,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
6,R562A.BIN,4,Valuan Gunboat,1,2,3,Rating,50,%,0,Attack,1,Large Cannon,-1,None,2,4,Nothing,-1,None,0,Awaiting Orders,0
7,R562A.BIN,4,Valuan Gunboat,1,3,-1,None,0,None,0,Attack,0,Large Cannon,-1,None,0,0,Attack,0,Heavy Subcannon,-1,None,0
8,R562A.BIN,4,Valuan Gunboat,2,0,3,Rating,80,%,0,Attack,2,Large Cannon,-1,None,3,2,Focus,-1,None,0,Focus,0
9,R562A.BIN,4,Valuan Gunboat,2,1,3,Rating,30,%,0,Attack,1,Large Cannon,-1,None,1,3,Guard,0,None,0,Evasive Action,0
10,R562A.BIN,4,Valuan Gunboat,2,2,-1,None,0,None,0,Attack,0,Large Cannon,-1,None,0,0,Attack,0,Heavy Subcannon,-1,None,0
11,R562A.BIN,4,Valuan Gunboat,2,3,3,Rating,30,%,0,Attack,1,Large Cannon,-1,None,0,0,Attack,0,Heavy Subcannon,-1,None,0
12,R562A.BIN,4,Valuan Gunboat,3,0,-1,None,0,None,0,Attack,2,Large Cannon,-1,None,1,0,Attack,-1,None,-1,None,0
13,R562A.BIN,4,Valuan Gunboat,3,1,-1,None,0,None,0,Attack,2,Large Cannon,-1,None,2,0,Attack,-1,None,-1,None,0
14,R562A.BIN,4,Valuan Gunboat,3,2,3,Rating,50,%,0,Attack,0,Large Cannon,-1,None,0,2,Focus,0,None,-1,None,0
15,R562A.BIN,4,Valuan Gunboat,3,3,3,Rating,30,%,0,Attack,1,Large Cannon,-1,None,0,0,Attack,0,Heavy Subcannon,-1,None,0
0,R563A.BIN,5,Valuan Mage Ship,0,0,1,ES HP ≤,99,%,2,Focus,-1,None,0,Focus,0,1,Magic,-1,None,13,Quika,0
1,R563A.BIN,5,Valuan Mage Ship,0,1,3,Rating,50,%,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,27,Crystales,0
2,R563A.BIN,5,Valuan Mage Ship,0,2,3,Rating,50,%,2,Focus,-1,None,0,Focus,0,1,Magic,-1,None,34,Electrum,0
3,R563A.BIN,5,Valuan Mage Ship,0,3,3,Rating,50,%,0,Attack,0,Large Cannon,-1,None,0,1,Magic,-1,None,27,Crystales,0
4,R563A.BIN,5,Valuan Mage Ship,1,0,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,Electrum,0
5,R563A.BIN,5,Valuan Mage Ship,1,1,-1,None,0,None,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,27,Crystales,0
6,R563A.BIN,5,Valuan Mage Ship,1,2,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,Electrum,0
7,R563A.BIN,5,Valuan Mage Ship,1,3,0,PS HP ≤,90,%,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,4,Driln,0
8,R563A.BIN,5,Valuan Mage Ship,2,0,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,27,Crystales,0
9,R563A.BIN,5,Valuan Mage Ship,2,1,3,Rating,50,%,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,34,Electrum,0
10,R563A.BIN,5,Valuan Mage Ship,2,2,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,27,Crystales,0
11,R563A.BIN,5,Valuan Mage Ship,2,3,3,Rating,50,%,2,Focus,-1,None,0,Focus,0,1,Magic,-1,None,34,Electrum,0
12,R563A.BIN,5,Valuan Mage Ship,3,0,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,27,Crystales,0
13,R563A.BIN,5,Valuan Mage Ship,3,1,-1,None,0,None,0,Attack,0,Large Cannon,-1,None,0,0,Attack,0,Heavy Subcannon,-1,None,0
14,R563A.BIN,5,Valuan Mage Ship,3,2,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,Electrum,0
15,R563A.BIN,5,Valuan Mage Ship,3,3,1,ES HP ≤,40,%,1,Magic,-1,None,4,Driln,0,1,Magic,-1,None,27,Crystales,0
16,R563A.BIN,5,Valuan Mage Ship,4,0,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,Electrum,0
17,R563A.BIN,5,Valuan Mage Ship,4,1,3,Rating,50,%,3,Guard,-1,None,0,Evasive Action,0,1,Magic,-1,None,27,Crystales,0
18,R563A.BIN,5,Valuan Mage Ship,4,2,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,34,Electrum,0
19,R563A.BIN,5,Valuan Mage Ship,4,3,1,ES HP ≤,40,%,1,Magic,-1,None,13,Quika,0,1,Magic,-1,None,27,Crystales,0
0,R564A.BIN,1,Valuan Spellship,0,0,3,Rating,50,%,0,Attack,0,Small Cannon,-1,None,0,0,Attack,1,Light Subcannon,-1,None,0
1,R564A.BIN,1,Valuan Spellship,0,1,-1,None,0,None,0,Attack,1,Small Cannon,-1,None,0,-1,None,-1,None,-1,None,0
2,R564A.BIN,1,Valuan Spellship,0,2,3,Rating,75,%,1,Magic,-1,None,24,Pyres,0,0,Attack,0,Light Subcannon,-1,None,0
3,R564A.BIN,1,Valuan Spellship,0,3,-1,None,0,None,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
4,R564A.BIN,1,Valuan Spellship,1,0,-1,None,0,None,0,Attack,0,Small Cannon,-1,None,0,-1,None,1,None,-1,None,0
5,R564A.BIN,1,Valuan Spellship,1,1,3,Rating,50,%,2,Focus,-1,None,0,Focus,0,0,Attack,1,Light Subcannon,-1,None,0
6,R564A.BIN,1,Valuan Spellship,1,2,3,Rating,50,%,0,Attack,0,Small Cannon,1,None,0,3,Guard,-1,None,0,Evasive Action,0
7,R564A.BIN,1,Valuan Spellship,1,3,-1,None,0,None,1,Magic,-1,None,24,Pyres,0,-1,None,-1,None,-1,None,0
8,R564A.BIN,1,Valuan Spellship,2,0,-1,None,0,None,1,Magic,-1,None,24,Pyres,0,-1,None,-1,None,-1,None,0
9,R564A.BIN,1,Valuan Spellship,2,1,-1,None,0,None,0,Attack,0,Small Cannon,-1,None,0,-1,None,-1,None,-1,None,0
10,R564A.BIN,1,Valuan Spellship,2,2,3,Rating,50,%,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,0,Evasive Action,0
11,R564A.BIN,1,Valuan Spellship,2,3,3,Rating,50,%,0,Attack,1,Small Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
12,R564A.BIN,1,Valuan Spellship,3,0,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
13,R564A.BIN,1,Valuan Spellship,3,1,3,Rating,80,%,0,Attack,1,Small Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
14,R564A.BIN,1,Valuan Spellship,3,2,3,Rating,65,%,0,Attack,1,Small Cannon,-1,None,1,4,Nothing,-1,None,0,Awaiting Orders,0
15,R564A.BIN,1,Valuan Spellship,3,3,-1,None,0,None,2,Focus,-1,None,0,Focus,0,-1,None,-1,None,-1,None,0
16,R564A.BIN,1,Valuan Spellship,4,0,3,Rating,50,%,2,Focus,-1,None,-1,None,0,4,Nothing,-1,None,-1,None,0
17,R564A.BIN,1,Valuan Spellship,4,1,3,Rating,40,%,1,Magic,-1,None,7,Sacres,0,0,Attack,0,Light Subcannon,-1,None,0
18,R564A.BIN,1,Valuan Spellship,4,2,3,Rating,65,%,1,Magic,-1,None,24,Pyres,0,3,Guard,-1,None,-1,None,0
19,R564A.BIN,1,Valuan Spellship,4,3,3,Rating,50,%,2,Focus,-1,None,-1,None,0,0,Attack,1,Light Subcannon,-1,None,0
0,R565A.BIN,22,Spell Pirates,0,0,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,0,Attack,-1,None,-1,None,0
1,R565A.BIN,22,Spell Pirates,0,1,3,Rating,20,%,2,Focus,-1,None,-1,None,0,0,Attack,1,Black Torpedo,-1,None,2
2,R565A.BIN,22,Spell Pirates,0,2,3,Rating,80,%,0,Attack,0,Black Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
3,R565A.BIN,22,Spell Pirates,0,3,4,ES Previous Task Type =,2,Focus,1,Magic,-1,None,6,Sacri,0,0,Attack,0,Black Torpedo,-1,None,0
4,R565A.BIN,22,Spell Pirates,1,0,3,Rating,70,%,0,Attack,1,Black Cannon,-1,None,3,2,Focus,-1,None,-1,None,0
5,R565A.BIN,22,Spell Pirates,1,1,3,Rating,85,%,1,Magic,0,None,25,Pyrum,0,1,Magic,-1,None,6,Sacri,0
6,R565A.BIN,22,Spell Pirates,1,2,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
7,R565A.BIN,22,Spell Pirates,1,3,-1,None,0,None,2,Focus,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
8,R565A.BIN,22,Spell Pirates,2,0,-1,None,0,None,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
9,R565A.BIN,22,Spell Pirates,2,1,-1,None,0,None,1,Magic,0,None,25,Pyrum,1,-1,None,-1,None,-1,None,0
10,R565A.BIN,22,Spell Pirates,2,2,-1,None,0,None,4,Nothing,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
11,R565A.BIN,22,Spell Pirates,2,3,3,Rating,50,%,0,Attack,0,Black Cannon,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
12,R565A.BIN,22,Spell Pirates,3,0,-1,None,0,None,0,Attack,1,Black Cannon,-1,None,2,-1,None,-1,None,-1,None,0
13,R565A.BIN,22,Spell Pirates,3,1,-1,None,0,None,0,Attack,1,Black Cannon,-1,None,2,4,Nothing,-1,None,-1,None,0
14,R565A.BIN,22,Spell Pirates,3,2,-1,None,0,None,4,Nothing,0,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
15,R565A.BIN,22,Spell Pirates,3,3,-1,None,0,None,3,Guard,-1,None,0,Evasive Action,0,-1,None,-1,None,-1,None,0
16,R565A.BIN,22,Spell Pirates,4,0,3,Rating,50,%,0,Attack,1,Black Cannon,-1,None,2,0,Attack,1,Black Torpedo,-1,None,3
17,R565A.BIN,22,Spell Pirates,4,1,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
18,R565A.BIN,22,Spell Pirates,4,2,-1,None,0,None,1,Magic,0,None,25,Pyrum,0,-1,None,-1,None,-1,None,0
19,R565A.BIN,22,Spell Pirates,4,3,-1,None,0,None,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
20,R565A.BIN,22,Spell Pirates,5,0,-1,None,0,None,0,Attack,1,Black Cannon,-1,None,2,-1,None,-1,None,-1,None,0
21,R565A.BIN,22,Spell Pirates,5,1,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,1,-1,None,-1,None,-1,None,0
22,R565A.BIN,22,Spell Pirates,5,2,-1,None,0,None,4,Nothing,0,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
23,R565A.BIN,22,Spell Pirates,5,3,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
0,R566A.BIN,7,Valuan Spectre,0,0,3,Rating,50,%,4,Nothing,-1,None,0,Awaiting Orders,0,2,Focus,-1,None,0,Focus,0
1,R566A.BIN,7,Valuan Spectre,0,1,1,ES HP ≤,30,%,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,27,Crystales,0
2,R566A.BIN,7,Valuan Spectre,0,2,1,ES HP ≤,30,%,0,Attack,1,Neo Cannon,-1,None,0,1,Magic,-1,None,34,Electrum,0
3,R566A.BIN,7,Valuan Spectre,0,3,1,ES HP ≤,30,%,1,Magic,-1,None,6,Sacri,0,2,Focus,-1,None,0,Focus,0
4,R566A.BIN,7,Valuan Spectre,1,0,-1,None,0,None,1,Magic,-1,None,34,Electrum,0,1,Magic,-1,None,34,Electrum,0
5,R566A.BIN,7,Valuan Spectre,1,1,-1,None,0,None,1,Magic,-1,None,34,Electrum,0,1,Magic,-1,None,34,Electrum,0
6,R566A.BIN,7,Valuan Spectre,1,2,1,ES HP ≤,30,%,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,27,Crystales,0
7,R566A.BIN,7,Valuan Spectre,1,3,1,ES HP ≤,30,%,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,34,Electrum,0
8,R566A.BIN,7,Valuan Spectre,2,0,3,Rating,10,%,1,Magic,-1,None,13,Quika,0,2,Focus,-1,None,0,Focus,0
9,R566A.BIN,7,Valuan Spectre,2,1,-1,None,0,None,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,-1,None,27,Crystales,0
10,R566A.BIN,7,Valuan Spectre,2,2,-1,None,0,None,4,Nothing,-1,None,0,Awaiting Orders,0,2,Focus,-1,None,0,Focus,0
11,R566A.BIN,7,Valuan Spectre,2,3,1,ES HP ≤,30,%,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,34,Electrum,0
12,R566A.BIN,7,Valuan Spectre,3,0,1,ES HP ≤,30,%,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,27,Crystales,0
13,R566A.BIN,7,Valuan Spectre,3,1,1,ES HP ≤,30,%,0,Attack,1,Neo Cannon,-1,None,3,2,Focus,-1,None,0,Focus,0
14,R566A.BIN,7,Valuan Spectre,3,2,1,ES HP ≤,30,%,2,Focus,-1,None,0,Focus,0,1,Magic,-1,None,34,Electrum,0
15,R566A.BIN,7,Valuan Spectre,3,3,1,ES HP ≤,30,%,0,Attack,0,Neo Cannon,-1,None,0,1,Magic,-1,None,34,Electrum,0
0,R568A.BIN,22,Spell Pirates,0,0,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,0,Attack,-1,None,-1,None,0
1,R568A.BIN,22,Spell Pirates,0,1,3,Rating,20,%,2,Focus,-1,None,-1,None,0,0,Attack,1,Black Torpedo,-1,None,2
2,R568A.BIN,22,Spell Pirates,0,2,3,Rating,80,%,0,Attack,0,Black Cannon,-1,None,0,2,Focus,-1,None,0,Focus,0
3,R568A.BIN,22,Spell Pirates,0,3,4,ES Previous Task Type =,2,Focus,1,Magic,-1,None,6,Sacri,0,0,Attack,0,Black Torpedo,-1,None,0
4,R568A.BIN,22,Spell Pirates,1,0,3,Rating,70,%,0,Attack,1,Black Cannon,-1,None,3,2,Focus,-1,None,-1,None,0
5,R568A.BIN,22,Spell Pirates,1,1,3,Rating,85,%,1,Magic,0,None,25,Pyrum,0,1,Magic,-1,None,6,Sacri,0
6,R568A.BIN,22,Spell Pirates,1,2,-1,None,0,None,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
7,R568A.BIN,22,Spell Pirates,1,3,-1,None,0,None,2,Focus,-1,None,-1,None,0,-1,None,-1,None,-1,None,0
