Entry ID,[Filter],[ES ID],[ES Name],Turn ID,Phase ID,Cond ID,[Cond Name],Cond Param ID,[Cond Param Name],T1 Type ID,[T1 Type Name],T1 Arm ID,T1 Param ID,[T1 Param Name],T1 Arm Dur,T2 Type ID,[T2 Type Name],T2 Arm ID,T2 Param ID,[T2 Param Name],T2 Arm Dur
19,R576A.BIN,35,Roc,4,3,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
20,R576A.BIN,35,Roc,5,0,-1,None,0,None,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
21,R576A.BIN,35,Roc,5,1,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
22,R576A.BIN,35,Roc,5,2,-1,None,0,None,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
23,R576A.BIN,35,Roc,5,3,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
24,R576A.BIN,35,Roc,6,0,3,Rating,50,%,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
25,R576A.BIN,35,Roc,6,1,-1,None,0,None,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
26,R576A.BIN,35,Roc,6,2,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,3,Guard,-1,0,Evasive Action,0
27,R576A.BIN,35,Roc,6,3,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
28,R576A.BIN,35,Roc,7,0,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,3,Guard,-1,0,Evasive Action,0
29,R576A.BIN,35,Roc,7,1,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,3,Guard,-1,0,Evasive Action,0
30,R576A.BIN,35,Roc,7,2,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,3,Guard,-1,0,Evasive Action,0
31,R576A.BIN,35,Roc,7,3,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
32,R576A.BIN,35,Roc,8,0,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
33,R576A.BIN,35,Roc,8,1,-1,None,0,None,0,Attack,3,-1,None,0,0,Attack,0,-1,None,0
34,R576A.BIN,35,Roc,8,2,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
35,R576A.BIN,35,Roc,8,3,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
0,R577A.BIN,32,Obispo,0,0,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
1,R577A.BIN,32,Obispo,0,1,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
2,R577A.BIN,32,Obispo,0,2,3,Rating,50,%,0,Attack,0,-1,None,0,4,Nothing,-1,2,Assessing Damage,0
3,R577A.BIN,32,Obispo,0,3,4,ES Previous Task Type =,0,Attack,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
4,R577A.BIN,32,Obispo,1,0,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
5,R577A.BIN,32,Obispo,1,1,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
6,R577A.BIN,32,Obispo,1,2,1,ES HP ≤,30,%,3,Guard,-1,-1,None,0,4,Nothing,-1,2,Assessing Damage,0
7,R577A.BIN,32,Obispo,1,3,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
8,R577A.BIN,32,Obispo,2,0,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
9,R577A.BIN,32,Obispo,2,1,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
10,R577A.BIN,32,Obispo,2,2,1,ES HP ≤,30,%,3,Guard,-1,-1,None,0,4,Nothing,-1,2,Assessing Damage,0
11,R577A.BIN,32,Obispo,2,3,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
12,R577A.BIN,32,Obispo,3,0,1,ES HP ≤,30,%,3,Guard,-1,-1,None,0,4,Nothing,-1,2,Assessing Damage,0
13,R577A.BIN,32,Obispo,3,1,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
14,R577A.BIN,32,Obispo,3,2,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
15,R577A.BIN,32,Obispo,3,3,1,ES HP ≤,30,%,3,Guard,-1,-1,None,0,4,Nothing,-1,2,Assessing Damage,0
16,R577A.BIN,32,Obispo,4,0,1,ES HP ≤,30,%,3,Guard,-1,-1,None,0,4,Nothing,-1,2,Assessing Damage,0
17,R577A.BIN,32,Obispo,4,1,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,0,Attack,0,-1,None,0
18,R577A.BIN,32,Obispo,4,2,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
19,R577A.BIN,32,Obispo,4,3,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
20,R577A.BIN,32,Obispo,5,0,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
21,R577A.BIN,32,Obispo,5,1,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
22,R577A.BIN,32,Obispo,5,2,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
23,R577A.BIN,32,Obispo,5,3,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
0,R578A.BIN,36,Giant Looper,0,0,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
1,R578A.BIN,36,Giant Looper,0,1,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
2,R578A.BIN,36,Giant Looper,0,2,-1,None,0,None,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
3,R578A.BIN,36,Giant Looper,0,3,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
4,R578A.BIN,36,Giant Looper,1,0,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
5,R578A.BIN,36,Giant Looper,1,1,-1,None,0,None,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
6,R578A.BIN,36,Giant Looper,1,2,-1,None,0,None,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
7,R578A.BIN,36,Giant Looper,1,3,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
8,R578A.BIN,36,Giant Looper,2,0,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
9,R578A.BIN,36,Giant Looper,2,1,-1,None,0,None,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
10,R578A.BIN,36,Giant Looper,2,2,-1,None,0,None,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
11,R578A.BIN,36,Giant Looper,2,3,-1,None,0,None,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
12,R578A.BIN,36,Giant Looper,3,0,-1,None,0,None,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
13,R578A.BIN,36,Giant Looper,3,1,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
14,R578A.BIN,36,Giant Looper,3,2,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
15,R578A.BIN,36,Giant Looper,3,3,-1,None,0,None,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
16,R578A.BIN,36,Giant Looper,4,0,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
17,R578A.BIN,36,Giant Looper,4,1,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
18,R578A.BIN,36,Giant Looper,4,2,-1,None,0,None,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
19,R578A.BIN,36,Giant Looper,4,3,-1,None,0,None,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
0,R579A.BIN,37,Alania,0,0,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
1,R579A.BIN,37,Alania,0,1,3,Rating,50,%,0,Attack,0,-1,None,0,0,Attack,1,-1,None,0
2,R579A.BIN,37,Alania,0,2,-1,None,0,None,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
3,R579A.BIN,37,Alania,0,3,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
4,R579A.BIN,37,Alania,1,0,3,Rating,50,%,0,Attack,1,-1,None,0,0,Attack,0,-1,None,0
5,R579A.BIN,37,Alania,1,1,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
6,R579A.BIN,37,Alania,1,2,3,Rating,50,%,0,Attack,0,-1,None,0,0,Attack,1,-1,None,0
7,R579A.BIN,37,Alania,1,3,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
8,R579A.BIN,37,Alania,2,0,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
9,R579A.BIN,37,Alania,2,1,3,Rating,50,%,0,Attack,0,-1,None,0,0,Attack,1,-1,None,0
10,R579A.BIN,37,Alania,2,2,-1,None,0,None,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
11,R579A.BIN,37,Alania,2,3,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
12,R579A.BIN,37,Alania,3,0,3,Rating,70,%,0,Attack,1,-1,None,0,4,Nothing,-1,2,Assessing Damage,0
13,R579A.BIN,37,Alania,3,1,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
14,R579A.BIN,37,Alania,3,2,3,Rating,50,%,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
15,R579A.BIN,37,Alania,3,3,-1,None,0,None,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
16,R579A.BIN,37,Alania,4,0,-1,None,0,None,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
17,R579A.BIN,37,Alania,4,1,-1,None,0,None,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
18,R579A.BIN,37,Alania,4,2,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
19,R579A.BIN,37,Alania,4,3,3,Rating,30,%,4,Nothing,-1,2,Assessing Damage,0,0,Attack,0,-1,None,0
20,R579A.BIN,37,Alania,5,0,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
21,R579A.BIN,37,Alania,5,1,3,Rating,50,%,0,Attack,0,-1,None,0,0,Attack,1,-1,None,0
22,R579A.BIN,37,Alania,5,2,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
23,R579A.BIN,37,Alania,5,3,3,Rating,50,%,0,Attack,1,-1,None,0,0,Attack,0,-1,None,0
24,R579A.BIN,37,Alania,6,0,3,Rating,50,%,0,Attack,1,-1,None,0,0,Attack,0,-1,None,0
25,R579A.BIN,37,Alania,6,1,-1,None,0,None,2,Focus,-1,2,Preparing Attack,0,2,Focus,-1,2,Preparing Attack,0
26,R579A.BIN,37,Alania,6,2,3,Rating,50,%,0,Attack,0,-1,None,0,0,Attack,1,-1,None,0
27,R579A.BIN,37,Alania,6,3,-1,None,0,None,4,Nothing,-1,2,Assessing Damage,0,4,Nothing,-1,2,Assessing Damage,0
0,R580A.BIN,40,Gadianos,0,0,-1,None,0,None,4,Nothing,-1,-1,None,0,4,Nothing,-1,-1,None,0
1,R580A.BIN,40,Gadianos,0,1,-1,None,0,None,0,Attack,1,-1,None,0,0,Attack,1,-1,None,0
2,R580A.BIN,40,Gadianos,0,2,3,Rating,30,%,4,Nothing,-1,-1,None,0,2,Focus,-1,-1,None,0
3,R580A.BIN,40,Gadianos,0,3,-1,None,0,None,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
0,R581A.BIN,41,Gaditaos,0,0,-1,None,0,None,4,Nothing,-1,-1,None,0,4,Nothing,-1,-1,None,0
1,R581A.BIN,41,Gaditaos,0,1,3,Rating,30,%,4,Nothing,-1,-1,None,0,2,Focus,-1,-1,None,0
2,R581A.BIN,41,Gaditaos,0,2,3,Rating,70,%,4,Nothing,-1,-1,None,0,2,Focus,-1,-1,None,0
3,R581A.BIN,41,Gaditaos,0,3,-1,None,0,None,0,Attack,1,-1,None,0,0,Attack,1,-1,None,0
0,R582A.BIN,40,Gadianos,0,0,0,PS HP ≤,-1,%,4,Nothing,-1,-1,None,0,4,Nothing,-1,-1,None,0
1,R582A.BIN,40,Gadianos,0,1,0,PS HP ≤,70,%,3,Guard,-1,-1,None,0,0,Attack,0,-1,None,0
2,R582A.BIN,40,Gadianos,0,2,0,PS HP ≤,-1,%,3,Guard,-1,-1,None,0,3,Guard,-1,-1,None,0
3,R582A.BIN,40,Gadianos,0,3,0,PS HP ≤,-1,%,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
0,R583A.BIN,40,Gadianos,0,0,0,PS HP ≤,-1,%,0,Attack,1,-1,None,0,0,Attack,1,-1,None,0
1,R583A.BIN,40,Gadianos,0,1,3,Rating,50,%,0,Attack,0,-1,None,0,0,Attack,1,-1,None,0
2,R583A.BIN,40,Gadianos,0,2,3,Rating,50,%,0,Attack,0,-1,None,0,0,Attack,1,-1,None,0
3,R583A.BIN,40,Gadianos,0,3,0,PS HP ≤,-1,%,0,Attack,0,-1,None,0,0,Attack,0,-1,None,0
