Entry ID,[Filter],Party vigor,Magic EXP,Enemy #0 ID,[JP enemy #0 name],[US enemy #0 name],[EU enemy #0 name],Enemy #1 ID,[JP enemy #1 name],[US enemy #1 name],[EU enemy #1 name],Enemy #2 ID,[JP enemy #2 name],[US enemy #2 name],[EU enemy #2 name],Enemy #3 ID,[JP enemy #3 name],[US enemy #3 name],[EU enemy #3 name],Enemy #4 ID,[JP enemy #4 name],[US enemy #4 name],[EU enemy #4 name],Enemy #5 ID,[JP enemy #5 name],[US enemy #5 name],[EU enemy #5 name],Enemy #6 ID,[JP enemy #6 name],[US enemy #6 name],[EU enemy #6 name],Enemy #7 ID,[JP enemy #7 name],[US enemy #7 name],[EU enemy #7 name]
22,a099a_03ep.enp,68,2,30,エルモック,Loopalon,Loopalon,93,ヘベレル,Durel Beetle,Scarabée,93,ヘベレル,Durel Beetle,Scarabée,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
23,a099a_03ep.enp,68,2,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,93,ヘベレル,Durel Beetle,Scarabée,93,ヘベレル,Durel Beetle,Scarabée,93,ヘベレル,Durel Beetle,Scarabée,93,ヘベレル,Durel Beetle,Scarabée,255,None,None,None,255,None,None,None
24,a099a_03ep.enp,68,2,30,エルモック,Loopalon,Loopalon,19,ユールマラー,Scorfly,Scorfly,19,ユールマラー,Scorfly,Scorfly,19,ユールマラー,Scorfly,Scorfly,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
25,a099a_03ep.enp,58,2,93,ヘベレル,Durel Beetle,Scarabée,93,ヘベレル,Durel Beetle,Scarabée,19,ユールマラー,Scorfly,Scorfly,19,ユールマラー,Scorfly,Scorfly,19,ユールマラー,Scorfly,Scorfly,19,ユールマラー,Scorfly,Scorfly,255,None,None,None,255,None,None,None
26,a099a_03ep.enp,68,2,13,アスフール,Azbeth,Azbeth,96,ロッキ,Stonebeak,Stonebeak,30,エルモック,Loopalon,Loopalon,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
27,a099a_03ep.enp,68,2,13,アスフール,Azbeth,Azbeth,13,アスフール,Azbeth,Azbeth,96,ロッキ,Stonebeak,Stonebeak,30,エルモック,Loopalon,Loopalon,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
28,a099a_03ep.enp,63,2,13,アスフール,Azbeth,Azbeth,96,ロッキ,Stonebeak,Stonebeak,93,ヘベレル,Durel Beetle,Scarabée,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
29,a099a_03ep.enp,63,2,13,アスフール,Azbeth,Azbeth,13,アスフール,Azbeth,Azbeth,96,ロッキ,Stonebeak,Stonebeak,96,ロッキ,Stonebeak,Stonebeak,93,ヘベレル,Durel Beetle,Scarabée,93,ヘベレル,Durel Beetle,Scarabée,255,None,None,None,255,None,None,None
30,a099a_03ep.enp,58,2,13,アスフール,Azbeth,Azbeth,96,ロッキ,Stonebeak,Stonebeak,19,ユールマラー,Scorfly,Scorfly,19,ユールマラー,Scorfly,Scorfly,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
31,a099a_03ep.enp,63,2,30,エルモック,Loopalon,Loopalon,93,ヘベレル,Durel Beetle,Scarabée,19,ユールマラー,Scorfly,Scorfly,19,ユールマラー,Scorfly,Scorfly,19,ユールマラー,Scorfly,Scorfly,19,ユールマラー,Scorfly,Scorfly,255,None,None,None,255,None,None,None
0,a099a_04ep.enp,75,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
1,a099a_04ep.enp,75,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
2,a099a_04ep.enp,70,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,255,None,None,None,255,None,None,None,255,None,None,None
3,a099a_04ep.enp,65,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,255,None,None,None,255,None,None,None
4,a099a_04ep.enp,60,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,255,None,None,None
5,a099a_04ep.enp,80,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,30,エルモック,Loopalon,Loopalon,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
6,a099a_04ep.enp,75,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,30,エルモック,Loopalon,Loopalon,255,None,None,None,255,None,None,None,255,None,None,None
7,a099a_04ep.enp,80,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,30,エルモック,Loopalon,Loopalon,255,None,None,None
8,a099a_04ep.enp,80,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
9,a099a_04ep.enp,70,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,255,None,None,None,255,None,None,None
10,a099a_04ep.enp,80,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,255,None,None,None,255,None,None,None,255,None,None,None
11,a099a_04ep.enp,70,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,30,エルモック,Loopalon,Loopalon,255,None,None,None
0,a099a_05ep.enp,75,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
1,a099a_05ep.enp,70,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,255,None,None,None,255,None,None,None,255,None,None,None
2,a099a_05ep.enp,65,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,255,None,None,None,255,None,None,None
3,a099a_05ep.enp,84,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None
4,a099a_05ep.enp,84,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,41,エルモンテ,Elooper,Elooper,255,None,None,None
5,a099a_05ep.enp,84,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
6,a099a_05ep.enp,79,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None
7,a099a_05ep.enp,84,2,64,デモンヌール,Graver,Graver,64,デモンヌール,Graver,Graver,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None
8,a099a_05ep.enp,104,2,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
9,a099a_05ep.enp,104,2,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
10,a099a_05ep.enp,84,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
11,a099a_05ep.enp,84,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,255,None,None,None,255,None,None,None,255,None,None,None
12,a099a_05ep.enp,74,2,36,ソピローテ,Pinalisk,Pinalisk,36,ソピローテ,Pinalisk,Pinalisk,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
13,a099a_05ep.enp,74,2,36,ソピローテ,Pinalisk,Pinalisk,36,ソピローテ,Pinalisk,Pinalisk,36,ソピローテ,Pinalisk,Pinalisk,36,ソピローテ,Pinalisk,Pinalisk,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
14,a099a_05ep.enp,79,2,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,255,None,None,None,255,None,None,None,255,None,None,None
15,a099a_05ep.enp,79,2,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,255,None,None,None
16,a099a_05ep.enp,84,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None
17,a099a_05ep.enp,84,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
18,a099a_05ep.enp,74,2,36,ソピローテ,Pinalisk,Pinalisk,36,ソピローテ,Pinalisk,Pinalisk,36,ソピローテ,Pinalisk,Pinalisk,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
19,a099a_05ep.enp,74,2,36,ソピローテ,Pinalisk,Pinalisk,36,ソピローテ,Pinalisk,Pinalisk,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
20,a099a_05ep.enp,79,2,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,41,エルモンテ,Elooper,Elooper,255,None,None,None
21,a099a_05ep.enp,79,2,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None
22,a099a_05ep.enp,79,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,36,ソピローテ,Pinalisk,Pinalisk,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
23,a099a_05ep.enp,79,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,36,ソピローテ,Pinalisk,Pinalisk,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
24,a099a_05ep.enp,79,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,36,ソピローテ,Pinalisk,Pinalisk,36,ソピローテ,Pinalisk,Pinalisk,255,None,None,None,255,None,None,None,255,None,None,None
25,a099a_05ep.enp,79,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,36,ソピローテ,Pinalisk,Pinalisk,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
26,a099a_05ep.enp,79,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,36,ソピローテ,Pinalisk,Pinalisk,36,ソピローテ,Pinalisk,Pinalisk,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None
27,a099a_05ep.enp,79,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,36,ソピローテ,Pinalisk,Pinalisk,36,ソピローテ,Pinalisk,Pinalisk,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None
28,a099a_05ep.enp,84,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,255,None,None,None,255,None,None,None
29,a099a_05ep.enp,74,2,36,ソピローテ,Pinalisk,Pinalisk,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,255,None,None,None,255,None,None,None
30,a099a_05ep.enp,79,2,12,ギジェリガー,Varkris,Varkris,36,ソピローテ,Pinalisk,Pinalisk,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,255,None,None,None,255,None,None,None,255,None,None,None
31,a099a_05ep.enp,79,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,36,ソピローテ,Pinalisk,Pinalisk,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,90,キュキュ,Tsorok,Tsorok,255,None,None,None
0,a099a_06ep.enp,104,2,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
1,a099a_06ep.enp,104,2,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
2,a099a_06ep.enp,84,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
3,a099a_06ep.enp,84,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,255,None,None,None,255,None,None,None,255,None,None,None
4,a099a_06ep.enp,74,2,36,ソピローテ,Pinalisk,Pinalisk,36,ソピローテ,Pinalisk,Pinalisk,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
5,a099a_06ep.enp,74,2,36,ソピローテ,Pinalisk,Pinalisk,36,ソピローテ,Pinalisk,Pinalisk,36,ソピローテ,Pinalisk,Pinalisk,36,ソピローテ,Pinalisk,Pinalisk,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
6,a099a_06ep.enp,91,2,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
7,a099a_06ep.enp,91,2,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,255,None,None,None,255,None,None,None,255,None,None,None
8,a099a_06ep.enp,91,2,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,255,None,None,None,255,None,None,None
9,a099a_06ep.enp,84,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
10,a099a_06ep.enp,74,2,36,ソピローテ,Pinalisk,Pinalisk,36,ソピローテ,Pinalisk,Pinalisk,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
11,a099a_06ep.enp,91,2,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,41,エルモンテ,Elooper,Elooper,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None
12,a099a_06ep.enp,79,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,36,ソピローテ,Pinalisk,Pinalisk,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
13,a099a_06ep.enp,79,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,36,ソピローテ,Pinalisk,Pinalisk,36,ソピローテ,Pinalisk,Pinalisk,255,None,None,None,255,None,None,None
14,a099a_06ep.enp,91,2,12,ギジェリガー,Varkris,Varkris,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
15,a099a_06ep.enp,91,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,255,None,None,None,255,None,None,None
16,a099a_06ep.enp,81,2,36,ソピローテ,Pinalisk,Pinalisk,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
17,a099a_06ep.enp,81,2,36,ソピローテ,Pinalisk,Pinalisk,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,255,None,None,None,255,None,None,None
18,a099a_06ep.enp,79,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,36,ソピローテ,Pinalisk,Pinalisk,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
19,a099a_06ep.enp,79,2,12,ギジェリガー,Varkris,Varkris,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None
20,a099a_06ep.enp,81,2,36,ソピローテ,Pinalisk,Pinalisk,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,41,エルモンテ,Elooper,Elooper,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
21,a099a_06ep.enp,91,2,12,ギジェリガー,Varkris,Varkris,36,ソピローテ,Pinalisk,Pinalisk,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
22,a099a_06ep.enp,91,2,12,ギジェリガー,Varkris,Varkris,12,ギジェリガー,Varkris,Varkris,36,ソピローテ,Pinalisk,Pinalisk,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,92,ランギット,Langry,Langry,255,None,None,None,255,None,None,None
23,a099a_06ep.enp,86,2,40,ラフレシア,Roseln,Roseln,40,ラフレシア,Roseln,Roseln,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None,255,None,None,None
