Entry ID,[Filter],[Enemy Ship ID],[Enemy Ship Name],Unk.,Task Rating,Task A Type ID,[Task A Type Name],Task A Arm. ID,[Task A Arm. Name],Task A Param. ID,[Task A Param. Name],Task A Arm. Range,Task B Type ID,[Task B Type Name],Task B Arm. ID,[Task B Arm. Name],Task B Param. ID,[Task B Param. Name],Task B Arm. Range
23,r545a.tec,18,Hydra,-1,0,0,Attack,3,Hydra Cannon,-1,None,0,0,Attack,3,Hydra Cannon,-1,None,0
24,r545a.tec,18,Hydra,5,50,3,Guard,-1,None,-1,None,0,0,Attack,1,Hydra Subcannon,-1,None,1
25,r545a.tec,18,Hydra,4,0,3,Guard,-1,None,-1,None,0,0,Attack,1,Hydra Subcannon,-1,None,0
26,r545a.tec,18,Hydra,3,50,0,Attack,2,Hydra Ray,-1,None,1,2,Focus,-1,None,-1,None,0
27,r545a.tec,18,Hydra,-1,0,0,Attack,0,Hydra Launcher,-1,None,0,0,Attack,0,Hydra Launcher,-1,None,0
28,r545a.tec,18,Hydra,-1,0,0,Attack,3,Hydra Cannon,-1,None,0,0,Attack,3,Hydra Cannon,-1,None,0
29,r545a.tec,18,Hydra,3,20,0,Attack,2,Hydra Ray,-1,None,1,2,Focus,-1,None,-1,None,0
30,r545a.tec,18,Hydra,4,0,2,Focus,-1,None,-1,None,0,0,Attack,2,Hydra Ray,-1,None,1
31,r545a.tec,18,Hydra,-1,0,0,Attack,1,Hydra Subcannon,-1,None,0,0,Attack,1,Hydra Subcannon,-1,None,0
32,r545a.tec,18,Hydra,-1,0,0,Attack,0,Hydra Launcher,-1,None,0,0,Attack,0,Hydra Launcher,-1,None,0
33,r545a.tec,18,Hydra,3,60,0,Attack,2,Hydra Ray,-1,None,1,3,Guard,-1,None,-1,None,0
34,r545a.tec,18,Hydra,-1,0,2,Focus,-1,None,-1,None,0,2,Focus,-1,None,-1,None,0
35,r545a.tec,18,Hydra,-1,0,0,Attack,3,Hydra Cannon,-1,None,0,0,Attack,3,Hydra Cannon,-1,None,0
0,r547a.tec,28,Zelos,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Moon Ray,-1,None,0
1,r547a.tec,28,Zelos,3,80,1,Magic,-1,None,4,Driln,0,1,Magic,-1,None,2,Sylenis,0
2,r547a.tec,28,Zelos,-1,0,3,Guard,-1,None,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
3,r547a.tec,28,Zelos,-1,0,0,Attack,0,Moon Ray,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
4,r547a.tec,28,Zelos,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Moon Ray,-1,None,0
5,r547a.tec,28,Zelos,3,80,1,Magic,-1,None,4,Driln,0,1,Magic,-1,None,2,Sylenis,0
6,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,30,Pyrulen,0,1,Magic,-1,None,29,Crystalen,0
7,r547a.tec,28,Zelos,-1,0,0,Attack,0,Moon Ray,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
8,r547a.tec,28,Zelos,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Moon Ray,-1,None,0
9,r547a.tec,28,Zelos,-1,0,1,Magic,-1,None,2,Sylenis,0,0,Attack,0,Moon Ray,-1,None,0
10,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,30,Pyrulen,0,1,Magic,-1,None,29,Crystalen,0
11,r547a.tec,28,Zelos,-1,0,0,Attack,0,Moon Ray,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
12,r547a.tec,28,Zelos,-1,0,1,Magic,-1,None,13,Quika,0,0,Attack,0,Moon Ray,-1,None,0
13,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,30,Pyrulen,0,1,Magic,-1,None,29,Crystalen,0
14,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,30,Pyrulen,0,1,Magic,-1,None,29,Crystalen,0
15,r547a.tec,28,Zelos,-1,0,0,Attack,0,Moon Ray,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
16,r547a.tec,28,Zelos,-1,0,1,Magic,-1,None,13,Quika,0,0,Attack,0,Moon Ray,-1,None,0
17,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,30,Pyrulen,0,1,Magic,-1,None,29,Crystalen,0
18,r547a.tec,28,Zelos,-1,0,0,Attack,0,Moon Ray,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
19,r547a.tec,28,Zelos,9,0,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
20,r547a.tec,28,Zelos,3,80,1,Magic,-1,None,4,Driln,0,1,Magic,-1,None,2,Sylenis,0
21,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,30,Pyrulen,0,1,Magic,-1,None,29,Crystalen,0
22,r547a.tec,28,Zelos,-1,0,0,Attack,0,Moon Ray,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
23,r547a.tec,28,Zelos,9,0,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
24,r547a.tec,28,Zelos,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Moon Ray,-1,None,0
25,r547a.tec,28,Zelos,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Moon Ray,-1,None,0
26,r547a.tec,28,Zelos,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Moon Ray,-1,None,0
27,r547a.tec,28,Zelos,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Moon Ray,-1,None,0
28,r547a.tec,28,Zelos,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Moon Ray,-1,None,0
29,r547a.tec,28,Zelos,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Moon Ray,-1,None,0
30,r547a.tec,28,Zelos,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Moon Ray,-1,None,0
31,r547a.tec,28,Zelos,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Moon Ray,-1,None,0
32,r547a.tec,28,Zelos,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Moon Ray,-1,None,0
33,r547a.tec,28,Zelos,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Moon Ray,-1,None,0
34,r547a.tec,28,Zelos,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Moon Ray,-1,None,0
35,r547a.tec,28,Zelos,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Moon Ray,-1,None,0
36,r547a.tec,28,Zelos,-1,0,0,Attack,1,Great Moon Ray,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
37,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,31,Wevlum,0,1,Magic,-1,None,35,Electrulen,0
38,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,31,Wevlum,0,1,Magic,-1,None,35,Electrulen,0
39,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,31,Wevlum,0,1,Magic,-1,None,35,Electrulen,0
40,r547a.tec,28,Zelos,-1,0,0,Attack,1,Great Moon Ray,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
41,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,31,Wevlum,0,1,Magic,-1,None,35,Electrulen,0
42,r547a.tec,28,Zelos,-1,0,0,Attack,1,Great Moon Ray,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
43,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,31,Wevlum,0,1,Magic,-1,None,35,Electrulen,0
44,r547a.tec,28,Zelos,-1,0,0,Attack,1,Great Moon Ray,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
45,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,31,Wevlum,0,1,Magic,-1,None,35,Electrulen,0
46,r547a.tec,28,Zelos,-1,0,0,Attack,1,Great Moon Ray,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
47,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,31,Wevlum,0,1,Magic,-1,None,35,Electrulen,0
48,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,31,Wevlum,0,1,Magic,-1,None,35,Electrulen,0
49,r547a.tec,28,Zelos,-1,0,0,Attack,1,Great Moon Ray,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
50,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,31,Wevlum,0,1,Magic,-1,None,35,Electrulen,0
51,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,31,Wevlum,0,1,Magic,-1,None,35,Electrulen,0
52,r547a.tec,28,Zelos,-1,0,0,Attack,1,Great Moon Ray,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
53,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,31,Wevlum,0,1,Magic,-1,None,35,Electrulen,0
54,r547a.tec,28,Zelos,-1,0,0,Attack,1,Great Moon Ray,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
55,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,31,Wevlum,0,1,Magic,-1,None,35,Electrulen,0
56,r547a.tec,28,Zelos,-1,0,0,Attack,3,Judgement,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
57,r547a.tec,28,Zelos,-1,0,1,Magic,-1,None,4,Driln,0,0,Attack,0,Moon Ray,-1,None,0
58,r547a.tec,28,Zelos,-1,0,1,Magic,-1,None,13,Quika,0,0,Attack,0,Moon Ray,-1,None,0
59,r547a.tec,28,Zelos,0,50,0,Attack,1,Great Moon Ray,-1,None,0,0,Attack,3,Judgement,-1,None,0
60,r547a.tec,28,Zelos,-1,0,0,Attack,1,Great Moon Ray,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
61,r547a.tec,28,Zelos,-1,0,4,Nothing,-1,None,2,Assessing Damage,0,0,Attack,0,Moon Ray,-1,None,0
62,r547a.tec,28,Zelos,-1,0,0,Attack,3,Judgement,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
63,r547a.tec,28,Zelos,9,0,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
64,r547a.tec,28,Zelos,-1,0,1,Magic,-1,None,13,Quika,0,0,Attack,0,Moon Ray,-1,None,0
65,r547a.tec,28,Zelos,-1,0,0,Attack,3,Judgement,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
66,r547a.tec,28,Zelos,9,0,3,Guard,-1,None,-1,None,0,4,Nothing,-1,None,2,Assessing Damage,0
67,r547a.tec,28,Zelos,0,50,0,Attack,1,Great Moon Ray,-1,None,0,0,Attack,3,Judgement,-1,None,0
68,r547a.tec,28,Zelos,0,50,4,Nothing,-1,None,2,Assessing Damage,0,1,Magic,-1,None,4,Driln,0
69,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,30,Pyrulen,0,1,Magic,-1,None,29,Crystalen,0
70,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,31,Wevlum,0,1,Magic,-1,None,35,Electrulen,0
71,r547a.tec,28,Zelos,-1,0,0,Attack,2,Moon Lament,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
72,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,31,Wevlum,0,1,Magic,-1,None,29,Crystalen,0
73,r547a.tec,28,Zelos,-1,0,0,Attack,2,Moon Lament,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
74,r547a.tec,28,Zelos,3,50,1,Magic,-1,None,30,Pyrulen,0,1,Magic,-1,None,35,Electrulen,0
75,r547a.tec,28,Zelos,-1,0,0,Attack,2,Moon Lament,-1,None,0,0,Attack,0,Moon Ray,-1,None,0
0,r550a.tec,21,Black Pirates,3,80,0,Attack,1,Black Torpedo,-1,None,3,2,Focus,-1,None,0,Focus,0
1,r550a.tec,21,Black Pirates,4,2,0,Attack,1,Black Torpedo,-1,None,1,2,Focus,-1,None,0,Focus,0
2,r550a.tec,21,Black Pirates,4,2,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
3,r550a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
4,r550a.tec,21,Black Pirates,3,70,0,Attack,1,Black Torpedo,0,None,3,3,Guard,-1,None,0,Evasive Action,0
5,r550a.tec,21,Black Pirates,3,80,0,Attack,1,Black Torpedo,-1,None,2,0,Attack,0,Black Cannon,-1,None,0
6,r550a.tec,21,Black Pirates,3,70,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
7,r550a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
8,r550a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
9,r550a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
10,r550a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
11,r550a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
12,r550a.tec,21,Black Pirates,3,98,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
13,r550a.tec,21,Black Pirates,3,50,2,Focus,-1,None,0,Focus,0,0,Attack,1,Black Torpedo,0,None,2
14,r550a.tec,21,Black Pirates,3,80,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
15,r550a.tec,21,Black Pirates,3,80,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
0,r551a.tec,21,Black Pirates,3,80,0,Attack,1,Black Torpedo,-1,None,3,2,Focus,-1,None,0,Focus,0
1,r551a.tec,21,Black Pirates,4,2,0,Attack,1,Black Torpedo,-1,None,1,2,Focus,-1,None,0,Focus,0
2,r551a.tec,21,Black Pirates,4,2,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
3,r551a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
4,r551a.tec,21,Black Pirates,3,70,0,Attack,1,Black Torpedo,0,None,3,3,Guard,-1,None,0,Evasive Action,0
5,r551a.tec,21,Black Pirates,3,80,0,Attack,1,Black Torpedo,-1,None,2,0,Attack,0,Black Cannon,-1,None,0
6,r551a.tec,21,Black Pirates,3,70,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
7,r551a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
8,r551a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
9,r551a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
10,r551a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
11,r551a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
12,r551a.tec,21,Black Pirates,3,98,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
13,r551a.tec,21,Black Pirates,3,50,2,Focus,-1,None,0,Focus,0,0,Attack,1,Black Torpedo,0,None,2
14,r551a.tec,21,Black Pirates,3,80,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
15,r551a.tec,21,Black Pirates,3,80,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
0,r552a.tec,21,Black Pirates,3,80,0,Attack,1,Black Torpedo,-1,None,3,2,Focus,-1,None,0,Focus,0
1,r552a.tec,21,Black Pirates,4,2,0,Attack,1,Black Torpedo,-1,None,1,2,Focus,-1,None,0,Focus,0
2,r552a.tec,21,Black Pirates,4,2,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
3,r552a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
4,r552a.tec,21,Black Pirates,3,70,0,Attack,1,Black Torpedo,0,None,3,3,Guard,-1,None,0,Evasive Action,0
5,r552a.tec,21,Black Pirates,3,80,0,Attack,1,Black Torpedo,-1,None,2,0,Attack,0,Black Cannon,-1,None,0
6,r552a.tec,21,Black Pirates,3,70,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
7,r552a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
8,r552a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
9,r552a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
10,r552a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
11,r552a.tec,21,Black Pirates,-1,0,0,Attack,0,Black Cannon,-1,None,0,-1,None,-1,None,-1,None,0
12,r552a.tec,21,Black Pirates,3,98,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
13,r552a.tec,21,Black Pirates,3,50,2,Focus,-1,None,0,Focus,0,0,Attack,1,Black Torpedo,0,None,2
14,r552a.tec,21,Black Pirates,3,80,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
15,r552a.tec,21,Black Pirates,3,80,0,Attack,0,Black Cannon,-1,None,0,3,Guard,-1,None,0,Evasive Action,0
0,r553a.tec,1,Valuan Spellship,3,50,0,Attack,0,Small Cannon,-1,None,0,0,Attack,1,Light Subcannon,-1,None,0
1,r553a.tec,1,Valuan Spellship,-1,0,0,Attack,1,Light Subcannon,-1,None,0,-1,None,-1,None,-1,None,0
2,r553a.tec,1,Valuan Spellship,3,75,1,Magic,-1,None,24,Pyres,0,0,Attack,0,Small Cannon,-1,None,0
3,r553a.tec,1,Valuan Spellship,-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,-1,None,-1,None,-1,None,0
4,r553a.tec,1,Valuan Spellship,-1,0,0,Attack,0,Small Cannon,-1,None,0,-1,None,1,Light Subcannon,-1,None,0
5,r553a.tec,1,Valuan Spellship,3,50,2,Focus,-1,None,0,Focus,0,0,Attack,1,Light Subcannon,-1,None,0
6,r553a.tec,1,Valuan Spellship,3,50,0,Attack,0,Small Cannon,1,None,0,3,Guard,-1,None,0,Evasive Action,0
7,r553a.tec,1,Valuan Spellship,-1,0,1,Magic,-1,None,24,Pyres,0,-1,None,-1,None,-1,None,0
8,r553a.tec,1,Valuan Spellship,-1,0,1,Magic,-1,None,24,Pyres,0,-1,None,-1,None,-1,None,0
9,r553a.tec,1,Valuan Spellship,-1,0,0,Attack,0,Small Cannon,-1,None,0,-1,None,-1,None,-1,None,0
10,r553a.tec,1,Valuan Spellship,3,50,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,0,Evasive Action,0
11,r553a.tec,1,Valuan Spellship,3,50,0,Attack,1,Light Subcannon,-1,None,0,2,Focus,-1,None,0,Focus,0
12,r553a.tec,1,Valuan Spellship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,3,Guard,-1,None,0,Evasive Action,0
13,r553a.tec,1,Valuan Spellship,3,80,0,Attack,1,Light Subcannon,-1,None,0,2,Focus,-1,None,0,Focus,0
14,r553a.tec,1,Valuan Spellship,3,65,0,Attack,1,Light Subcannon,-1,None,1,4,Nothing,-1,None,0,Awaiting Orders,0
15,r553a.tec,1,Valuan Spellship,-1,0,2,Focus,-1,None,0,Focus,0,-1,None,-1,None,-1,None,0
16,r553a.tec,1,Valuan Spellship,3,50,2,Focus,-1,None,-1,None,0,4,Nothing,-1,None,-1,None,0
17,r553a.tec,1,Valuan Spellship,3,40,1,Magic,-1,None,7,Sacres,0,0,Attack,0,Small Cannon,-1,None,0
18,r553a.tec,1,Valuan Spellship,3,65,1,Magic,-1,None,24,Pyres,0,3,Guard,-1,None,-1,None,0
19,r553a.tec,1,Valuan Spellship,3,50,2,Focus,-1,None,-1,None,0,0,Attack,1,Light Subcannon,-1,None,0
0,r554a.tec,0,Valuan Warship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,0,Attack,0,Small Cannon,-1,None,0
1,r554a.tec,0,Valuan Warship,-1,0,0,Attack,1,Light Subcannon,-1,None,2,0,Attack,1,Light Subcannon,-1,None,2
2,r554a.tec,0,Valuan Warship,3,70,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,-1,None,0
3,r554a.tec,0,Valuan Warship,1,20,4,Nothing,-1,None,0,Awaiting Orders,0,0,Attack,0,Small Cannon,-1,None,0
4,r554a.tec,0,Valuan Warship,3,85,0,Attack,0,Small Cannon,-1,None,0,0,Attack,1,Light Subcannon,-1,None,1
5,r554a.tec,0,Valuan Warship,-1,0,0,Attack,1,Light Subcannon,-1,None,1,0,Attack,1,Light Subcannon,-1,None,1
6,r554a.tec,0,Valuan Warship,-1,0,4,Nothing,-1,None,1,Target Lost,0,4,Nothing,-1,None,0,Awaiting Orders,0
7,r554a.tec,0,Valuan Warship,1,40,4,Nothing,-1,None,0,Awaiting Orders,0,0,Attack,0,Small Cannon,-1,None,0
8,r554a.tec,0,Valuan Warship,-1,0,0,Attack,1,Light Subcannon,-1,None,3,0,Attack,1,Light Subcannon,-1,None,3
9,r554a.tec,0,Valuan Warship,3,85,0,Attack,0,Small Cannon,-1,None,0,0,Attack,1,Light Subcannon,-1,None,1
10,r554a.tec,0,Valuan Warship,3,20,2,Focus,-1,None,0,Focus,0,4,Nothing,-1,None,0,Awaiting Orders,0
11,r554a.tec,0,Valuan Warship,-1,0,0,Attack,0,Small Cannon,-1,None,0,0,Attack,0,Small Cannon,-1,None,0
12,r554a.tec,0,Valuan Warship,3,70,0,Attack,0,Small Cannon,-1,None,0,4,Nothing,-1,None,0,Awaiting Orders,0
13,r554a.tec,0,Valuan Warship,3,50,0,Attack,1,Light Subcannon,-1,None,2,0,Attack,1,Light Subcannon,-1,None,1
14,r554a.tec,0,Valuan Warship,-1,0,0,Attack,0,Small Cannon,-1,None,0,0,Attack,0,Small Cannon,-1,None,0
15,r554a.tec,0,Valuan Warship,3,20,2,Focus,-1,None,0,Focus,0,4,Nothing,-1,None,0,Awaiting Orders,0
16,r554a.tec,0,Valuan Warship,-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,4,Nothing,-1,None,0,Awaiting Orders,0
17,r554a.tec,0,Valuan Warship,-1,0,0,Attack,1,Light Subcannon,-1,None,2,0,Attack,1,Light Subcannon,-1,None,2
18,r554a.tec,0,Valuan Warship,3,80,0,Attack,0,Small Cannon,-1,None,0,3,Guard,-1,None,-1,None,0
19,r554a.tec,0,Valuan Warship,3,80,0,Attack,0,Small Cannon,-1,None,0,3,Guard,-1,None,-1,None,0
20,r554a.tec,0,Valuan Warship,3,80,0,Attack,0,Small Cannon,-1,None,0,3,Guard,-1,None,-1,None,0
21,r554a.tec,0,Valuan Warship,3,50,0,Attack,1,Light Subcannon,-1,None,2,0,Attack,1,Light Subcannon,-1,None,1
22,r554a.tec,0,Valuan Warship,3,30,3,Guard,-1,None,-1,None,0,2,Focus,-1,None,0,Focus,0
23,r554a.tec,0,Valuan Warship,3,70,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,-1,None,0
0,r555a.tec,1,Valuan Spellship,-1,0,1,Magic,0,Small Cannon,24,Pyres,0,1,Magic,0,Small Cannon,24,Pyres,0
1,r555a.tec,1,Valuan Spellship,1,30,4,Nothing,-1,None,0,Awaiting Orders,0,0,Attack,1,Light Subcannon,-1,None,2
2,r555a.tec,1,Valuan Spellship,3,70,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,-1,None,0
3,r555a.tec,1,Valuan Spellship,-1,0,1,Magic,0,Small Cannon,24,Pyres,0,1,Magic,0,Small Cannon,24,Pyres,0
4,r555a.tec,1,Valuan Spellship,-1,0,1,Magic,0,Small Cannon,24,Pyres,0,1,Magic,0,Small Cannon,24,Pyres,0
5,r555a.tec,1,Valuan Spellship,3,40,1,Magic,0,Small Cannon,0,Increm,0,0,Attack,1,Light Subcannon,-1,None,1
6,r555a.tec,1,Valuan Spellship,-1,0,4,Nothing,-1,None,1,Target Lost,0,4,Nothing,-1,None,0,Awaiting Orders,0
7,r555a.tec,1,Valuan Spellship,-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,4,Nothing,-1,None,0,Awaiting Orders,0
8,r555a.tec,1,Valuan Spellship,-1,0,0,Attack,1,Light Subcannon,-1,None,1,0,Attack,1,Light Subcannon,-1,None,2
9,r555a.tec,1,Valuan Spellship,3,70,2,Focus,-1,None,0,Focus,0,3,Guard,-1,None,-1,None,0
10,r555a.tec,1,Valuan Spellship,3,80,1,Magic,0,Small Cannon,0,Increm,0,0,Attack,1,Light Subcannon,-1,None,1
11,r555a.tec,1,Valuan Spellship,-1,0,1,Magic,0,Small Cannon,24,Pyres,0,1,Magic,0,Small Cannon,24,Pyres,0
12,r555a.tec,1,Valuan Spellship,3,50,0,Attack,1,Light Subcannon,-1,None,2,1,Magic,0,Small Cannon,24,Pyres,0
13,r555a.tec,1,Valuan Spellship,-1,0,4,Nothing,-1,None,0,Awaiting Orders,0,4,Nothing,-1,None,0,Awaiting Orders,0
14,r555a.tec,1,Valuan Spellship,-1,0,1,Magic,0,Small Cannon,24,Pyres,0,1,Magic,0,Small Cannon,24,Pyres,0
15,r555a.tec,1,Valuan Spellship,3,20,2,Focus,-1,None,0,Focus,0,4,Nothing,-1,None,0,Awaiting Orders,0
16,r555a.tec,1,Valuan Spellship,1,20,1,Magic,0,Small Cannon,6,Sacri,0,3,Guard,-1,None,-1,None,0
17,r555a.tec,1,Valuan Spellship,3,50,0,Attack,1,Light Subcannon,-1,None,2,1,Magic,0,Small Cannon,24,Pyres,0
18,r555a.tec,1,Valuan Spellship,-1,0,1,Magic,0,Small Cannon,24,Pyres,0,1,Magic,0,Small Cannon,24,Pyres,0
19,r555a.tec,1,Valuan Spellship,3,50,4,Nothing,-1,None,0,Awaiting Orders,0,1,Magic,0,Small Cannon,24,Pyres,0
20,r555a.tec,1,Valuan Spellship,1,40,1,Magic,0,Small Cannon,6,Sacri,0,3,Guard,-1,None,-1,None,0
21,r555a.tec,1,Valuan Spellship,-1,0,1,Magic,0,Small Cannon,24,Pyres,0,1,Magic,0,Small Cannon,24,Pyres,0
22,r555a.tec,1,Valuan Spellship,3,30,3,Guard,-1,None,-1,None,0,2,Focus,-1,None,0,Focus,0
23,r555a.tec,1,Valuan Spellship,-1,0,1,Magic,0,Small Cannon,24,Pyres,0,1,Magic,0,Small Cannon,24,Pyres,0
0,r556a.tec,3,Valuan Phantom,0,50,4,Nothing,-1,None,-1,None,0,1,Magic,-1,None,23,Pyri,0
1,r556a.tec,3,Valuan Phantom,0,20,4,Nothing,-1,None,-1,None,0,1,Magic,-1,None,23,Pyri,0
2,r556a.tec,3,Valuan Phantom,3,30,3,Guard,-1,None,0,Evasive Action,0,2,Focus,-1,None,0,Focus,0
3,r556a.tec,3,Valuan Phantom,3,10,3,Guard,-1,None,0,Evasive Action,0,0,Attack,1,Subcannon,-1,None,0
4,r556a.tec,3,Valuan Phantom,0,20,4,Nothing,-1,None,-1,None,0,1,Magic,-1,None,23,Pyri,0
5,r556a.tec,3,Valuan Phantom,1,40,1,Magic,-1,None,6,Sacri,0,0,Attack,0,Standard Cannon,-1,None,0
