Entry ID,Entry Name,ENGLISH.SOT,FRENCH.SOT,GERMAN.SOT,SPANISH.SOT
13,guildShopMsgTbl,"Sorry, but we've already received information on
this. We'll still pay you for reconfirming it.","Sorry, but we've already received information on
this. We'll still pay you for reconfirming it.","Sorry, but we've already received information on
this. We'll still pay you for reconfirming it.","Sorry, but we've already received information on
this. We'll still pay you for reconfirming it."
14,guildShopMsgTbl,"Yes, I've heard rumors of its existence. I
will pay you if you know its location.","Yes, I've heard rumors of its existence. I
will pay you if you know its location.","Yes, I've heard rumors of its existence. I
will pay you if you know its location.","Yes, I've heard rumors of its existence. I
will pay you if you know its location."
15,guildShopMsgTbl,"You found what?! You must tell me where you
found it! I must let the whole world know!","You found what?! You must tell me where you
found it! I must let the whole world know!","You found what?! You must tell me where you
found it! I must let the whole world know!","You found what?! You must tell me where you
found it! I must let the whole world know!"
0,guildDataTbl,   Dancing Lights   ,  Lueurs Dansantes  ,   Dancing Lights   ,   Dancing Lights   
1,guildDataTbl,Dancing Lights,Lueurs Dansantes,Dancing Lights,Dancing Lights
2,guildDataTbl,Lights from Below,Lueurs d'En-bas,Lights from Below,Lights from Below
3,guildDataTbl,     Wanderbirds    ,   Oiseaux Errants  ,     Wanderbirds    ,     Wanderbirds    
4,guildDataTbl,Wanderbirds,Oiseaux Errants,Wanderbirds,Wanderbirds
5,guildDataTbl,The White Wanderers,Les Vagabonds Blancs,The White Wanderers,The White Wanderers
6,guildDataTbl,       Rabbats      ,       Rabbats      ,       Rabbats      ,       Rabbats      
7,guildDataTbl,Rabbats,Rabbats,Rabbats,Rabbats
8,guildDataTbl,Creatures Down Under,Créatures d'En-bas,Creatures Down Under,Creatures Down Under
9,guildDataTbl,     Observatory    ,    Observatoire    ,     Observatory    ,     Observatory    
10,guildDataTbl,Observatory,Observatoire,Observatory,Observatory
11,guildDataTbl,Moon Watchers,Veilleurs de Lune,Moon Watchers,Moon Watchers
12,guildDataTbl,       Alupas       ,       Alupas       ,       Alupas       ,       Alupas       
13,guildDataTbl,Alupas,Alupas,Alupas,Alupas
14,guildDataTbl,The Sage of the Forest,Le Sage de la Forêt,The Sage of the Forest,The Sage of the Forest
15,guildDataTbl,    Garpa Fruits    ,   Fruits de Garpa  ,    Garpa Fruits    ,    Garpa Fruits    
16,guildDataTbl,Garpa Fruits,Fruits de Garpa,Garpa Fruits,Garpa Fruits
17,guildDataTbl,Taste of the New Lands,Nouvelles Saveurs,Taste of the New Lands,Taste of the New Lands
18,guildDataTbl,   The Great Bird   ,   Le Grand Oiseau  ,   The Great Bird   ,   The Great Bird   
19,guildDataTbl,The Great Bird,Le Grand Oiseau,The Great Bird,The Great Bird
20,guildDataTbl,Spread Wings,Ailes Déployées,Spread Wings,Spread Wings
21,guildDataTbl,  The Giant Throne  ,   Le Trône Géant   ,  The Giant Throne  ,  The Giant Throne  
22,guildDataTbl,The Giant Throne,Le Trône Géant,The Giant Throne,The Giant Throne
23,guildDataTbl,The Seat of Kings,Le Fauteuil des Rois,The Seat of Kings,The Seat of Kings
24,guildDataTbl,  Mysterious Rings  ,Bagues Mystérieuses,  Mysterious Rings  ,  Mysterious Rings  
25,guildDataTbl,Mysterious Rings,Bagues Mystérieuses,Mysterious Rings,Mysterious Rings
26,guildDataTbl,Magical Ward,Pavillon Magique,Magical Ward,Magical Ward
27,guildDataTbl,    Will o' Wisps   ,    Will 'o Wisps   ,    Will o' Wisps   ,    Will o' Wisps   
28,guildDataTbl,Will o' Wisps,Will 'o Wisps,Will o' Wisps,Will o' Wisps
29,guildDataTbl,Dancing Lights,Lueurs Dansantes,Dancing Lights,Dancing Lights
30,guildDataTbl,  Ixa'ness Village  ,  Village Ixa'ness  ,  Ixa'ness Village  ,  Ixa'ness Village  
31,guildDataTbl,Ixa'ness Village,Village Ixa'ness,Ixa'ness Village,Ixa'ness Village
32,guildDataTbl,Women Warriors,Guerrières,Women Warriors,Women Warriors
33,guildDataTbl,   Gates of Rixis   ,   Portes de Rixis  ,   Gates of Rixis   ,   Gates of Rixis   
34,guildDataTbl,Gates of Rixis,Portes de Rixis,Gates of Rixis,Gates of Rixis
35,guildDataTbl,The Gates of Old,Portes de l'Âge,The Gates of Old,The Gates of Old
36,guildDataTbl,  Ixa'takan Palace  ,   Palais Ixa'taka  ,  Ixa'takan Palace  ,  Ixa'takan Palace  
37,guildDataTbl,Ixa'takan Palace,Palais Ixa'taka,Ixa'takan Palace,Ixa'takan Palace
38,guildDataTbl,The Hidden Capital,La Capitale Cachée,The Hidden Capital,The Hidden Capital
39,guildDataTbl,      Ixa'taka      ,      Ixa'taka      ,      Ixa'taka      ,      Ixa'taka      
40,guildDataTbl,Ixa'taka,Ixa'taka,Ixa'taka,Ixa'taka
41,guildDataTbl,The New Lands,Les Nouvelles Terres,The New Lands,The New Lands
42,guildDataTbl,       Icebird      ,     Oiseauglace    ,       Icebird      ,       Icebird      
43,guildDataTbl,Icebird,Oiseauglace,Icebird,Icebird
44,guildDataTbl,The Flightless Bird,L'oiseau Sans Vol,The Flightless Bird,The Flightless Bird
45,guildDataTbl,  Lighthouse Ruins  ,   Ruines du Phare  ,  Lighthouse Ruins  ,  Lighthouse Ruins  
46,guildDataTbl,Lighthouse Ruins,Ruines du Phare,Lighthouse Ruins,Lighthouse Ruins
47,guildDataTbl,An Ancient Tower,Une Tour Ancienne,An Ancient Tower,An Ancient Tower
48,guildDataTbl,     Golden Man     ,     Homme Doré     ,     Golden Man     ,     Golden Man     
49,guildDataTbl,Golden Man,Homme Doré,Golden Man,Golden Man
50,guildDataTbl,The Golden Guide,Le Guide Doré,The Golden Guide,The Golden Guide
51,guildDataTbl,   Pirate's Grave   ,   Tombe du Pirate  ,   Pirate's Grave   ,   Pirate's Grave   
52,guildDataTbl,Pirate's Grave,Tombe du Pirate,Pirate's Grave,Pirate's Grave
53,guildDataTbl,The Sleeping Sailor,Le Marin Endormi,The Sleeping Sailor,The Sleeping Sailor
54,guildDataTbl,   Moon Stone Lake  ,   Lac Pierre Lune  ,   Moon Stone Lake  ,   Moon Stone Lake  
55,guildDataTbl,Moon Stone Lake,Lac Pierre Lune,Moon Stone Lake,Moon Stone Lake
56,guildDataTbl,The Shining Lake,Le Lac Brillant,The Shining Lake,The Shining Lake
57,guildDataTbl,   Grieving Prince  ,   Prince en Peine  ,   Grieving Prince  ,   Grieving Prince  
58,guildDataTbl,Grieveing Prince,Prince en Peine,Grieveing Prince,Grieveing Prince
59,guildDataTbl,The Silent Mourner,Le Pleureur Silencieux,The Silent Mourner,The Silent Mourner
60,guildDataTbl,      Sky Coral     ,    Corail Céleste  ,      Sky Coral     ,      Sky Coral     
61,guildDataTbl,Sky Coral,Corail Céleste,Sky Coral,Sky Coral
62,guildDataTbl,The Island of Colors,L'Île des Couleurs,The Island of Colors,The Island of Colors
63,guildDataTbl,       Aurora       ,       Aurore       ,       Aurora       ,       Aurora       
64,guildDataTbl,Aurora,Aurore,Aurora,Aurora
65,guildDataTbl,The Curtain of the Sky,Le Rideau du Ciel,The Curtain of the Sky,The Curtain of the Sky
66,guildDataTbl,     Roc's Nest     ,     Nid de Roc     ,     Roc's Nest     ,     Roc's Nest     
67,guildDataTbl,Roc's Nest,Nid de Roc,Roc's Nest,Roc's Nest
68,guildDataTbl,Eggs to Feed a Nation,Oeufs pour Nourrir une Nation,Eggs to Feed a Nation,Eggs to Feed a Nation
69,guildDataTbl,     Stone City     ,   Ville de Pierre  ,     Stone City     ,     Stone City     
70,guildDataTbl,Stone City,Ville de Pierre,Stone City,Stone City
71,guildDataTbl,Homes in the Rock,Maisons dans La Roche,Homes in the Rock,Homes in the Rock
72,guildDataTbl,   Ancient Palace   ,    Palais Ancien   ,   Ancient Palace   ,   Ancient Palace   
73,guildDataTbl,Ancient Palace,Palais Ancien,Ancient Palace,Ancient Palace
74,guildDataTbl,Valuan History,Histoire Valuan,Valuan History,Valuan History
75,guildDataTbl,     Guidestones    ,   Pierres-Guides   ,     Guidestones    ,     Guidestones    
76,guildDataTbl,Guidestones,Pierres-Guides,Guidestones,Guidestones
77,guildDataTbl,An Ancient Guidepost,Vieux Poteau,An Ancient Guidepost,An Ancient Guidepost
78,guildDataTbl,    Loopers' Nest   ,   Nid de Loopers   ,    Loopers' Nest   ,    Loopers' Nest   
79,guildDataTbl,Loopers' Nest,Nid de Loopers,Loopers' Nest,Loopers' Nest
80,guildDataTbl,Breeding Grounds?,Zone de reproduction,Breeding Grounds?,Breeding Grounds?
81,guildDataTbl,   Silver Moon Pit  ,   Cratère Argent   ,   Silver Moon Pit  ,   Silver Moon Pit  
82,guildDataTbl,Silver Moon Pit,Cratère Argent,Silver Moon Pit,Silver Moon Pit
83,guildDataTbl,Hidden Stash,Magot Caché,Hidden Stash,Hidden Stash
84,guildDataTbl,  Giant Squid Nest  ,    Nid du Calmar   ,  Giant Squid Nest  ,  Giant Squid Nest  
85,guildDataTbl,Giant Squid Nest,Nid du Calmar,Giant Squid Nest,Giant Squid Nest
86,guildDataTbl,The Lurking Danger,Le Danger Rôde,The Lurking Danger,The Lurking Danger
87,guildDataTbl,  Philosophy Stone  ,    Pierre Philo    ,  Philosophy Stone  ,  Philosophy Stone  
88,guildDataTbl,Philosophy Stone,Pierre Philo,Philosophy Stone,Philosophy Stone
89,guildDataTbl,The Poet's Soul,L'Âme du Poête,The Poet's Soul,The Poet's Soul
90,guildDataTbl,     Skull Rock     ,    Rocher Crâne    ,     Skull Rock     ,     Skull Rock     
91,guildDataTbl,Skull Rock,Rocher Crâne,Skull Rock,Skull Rock
92,guildDataTbl,The Watcher,Le Veilleur,The Watcher,The Watcher
93,guildDataTbl,   Rainbow Island   ,   Île Arc-en-ciel  ,   Rainbow Island   ,   Rainbow Island   
94,guildDataTbl,Rainbow Island,Île Arc-en-ciel,Rainbow Island,Rainbow Island
95,guildDataTbl,A Bridge in the Sky,Un Pont dans le Ciel,A Bridge in the Sky,A Bridge in the Sky
96,guildDataTbl,   Ship Graveyard   ,      Cimetière     ,   Ship Graveyard   ,   Ship Graveyard   
97,guildDataTbl,Ship Graveyard,Cimetière,Ship Graveyard,Ship Graveyard
98,guildDataTbl,Inside the Pass…,Dans la Passe……,Inside the Pass…,Inside the Pass
99,guildDataTbl,   Valuan Wreckage  ,    Épave Valuan    ,   Valuan Wreckage  ,   Valuan Wreckage  
100,guildDataTbl,Valuan Wreckage,Épave Valuan,Valuan Wreckage,Valuan Wreckage
101,guildDataTbl,Admiral's Grave,La Tombe de l'Amiral,Admiral's Grave,Admiral's Grave
102,guildDataTbl,   Wandering Lake   ,     Lac Errant     ,   Wandering Lake   ,   Wandering Lake   
103,guildDataTbl,Wandering Lake,Lac Errant,Wandering Lake,Wandering Lake
104,guildDataTbl,Wandering Paradise,Le Paradis Errant,Wandering Paradise,Wandering Paradise
105,guildDataTbl,      Sandfalls     ,   Chutes de Sable  ,      Sandfalls     ,      Sandfalls     
106,guildDataTbl,Sandfalls,Chutes de Sable,Sandfalls,Sandfalls
107,guildDataTbl,The Endless Sand,Le Sable Infini,The Endless Sand,The Endless Sand
108,guildDataTbl,        Oasis       ,        Oasis       ,        Oasis       ,        Oasis       
109,guildDataTbl,Oasis,Oasis,Oasis,Oasis
110,guildDataTbl,Travelers' Paradise,Paradis des Voyageurs,Travelers' Paradise,Travelers' Paradise
111,guildDataTbl,    Spice Island    ,    Île d'Épices    ,    Spice Island    ,    Spice Island    
112,guildDataTbl,Spice Island,Île d'Épices,Spice Island,Spice Island
113,guildDataTbl,The Smell of Treasure,Le Parfum d'un Trésor,The Smell of Treasure,The Smell of Treasure
114,guildDataTbl,     Blimp Wreck    ,      Naufrage     ,     Blimp Wreck    ,     Blimp Wreck    
115,guildDataTbl,Blimp Wreck,Naufrage,Blimp Wreck,Blimp Wreck
116,guildDataTbl,The Remains of Dreams,Les Restes d'un Rêve,The Remains of Dreams,The Remains of Dreams
117,guildDataTbl,   Balloon Flower   ,    Fleur Ballon    ,   Balloon Flower   ,   Balloon Flower   
118,guildDataTbl,Balloon Flower,Fleur Ballon,Balloon Flower,Balloon Flower
119,guildDataTbl,A Strange Flower,Une Étrange Fleur,A Strange Flower,A Strange Flower
120,guildDataTbl,   Ruins of Rolana  ,  Ruines de Rolana  ,   Ruins of Rolana  ,   Ruins of Rolana  
121,guildDataTbl,Ruins of Rolana,Ruines de Rolana,Ruins of Rolana,Ruins of Rolana
122,guildDataTbl,Remnants of Culture,Vestiges d'une Culture,Remnants of Culture,Remnants of Culture
123,guildDataTbl,    Flutterflies    ,   Papillons géants   ,    Flutterflies    ,    Flutterflies    
124,guildDataTbl,Flutterflies,Papillons géants,Flutterflies,Flutterflies
125,guildDataTbl,The Whimsical Insect,L'Insecte Capricieux,The Whimsical Insect,The Whimsical Insect
126,guildDataTbl,     Beak Rock      ,     Rocher Bec     ,     Beak Rock      ,     Beak Rock      
127,guildDataTbl,Beak Rock,Rocher Bec,Beak Rock,Beak Rock
128,guildDataTbl,Nature Imitates Life,La Nature Imite la Vie,Nature Imitates Life,Nature Imitates Life
129,guildDataTbl,    Ancient Fish    ,   Poisson Ancien   ,    Ancient Fish    ,    Ancient Fish    
130,guildDataTbl,Ancient Fish,Poisson Ancien,Ancient Fish,Ancient Fish
131,guildDataTbl,A Mysterious Fish,Un Mystérieux Poisson,A Mysterious Fish,A Mysterious Fish
132,guildDataTbl,  Black Moon Stone  ,    Pierre Noire    ,  Black Moon Stone  ,  Black Moon Stone  
133,guildDataTbl,Black Moon Stone,Pierre Noire,Black Moon Stone,Black Moon Stone
134,guildDataTbl,A Seventh Moon?,Une Septième Lune?,A Seventh Moon?,A Seventh Moon?
135,guildDataTbl,       Dheerse      ,       Dheerse      ,       Dheerse      ,       Dheerse      
136,guildDataTbl,Dheerse,Dheerse,Dheerse,Dheerse
137,guildDataTbl,Ancient Yafutoman Myth,Ancien Mythe Yafutoman,Ancient Yafutoman Myth,Ancient Yafutoman Myth
138,guildDataTbl,   Mystic Orchard   ,   Verger Mystique  ,   Mystic Orchard   ,   Mystic Orchard   
139,guildDataTbl,Mystic Orchard,Verger Mystique,Mystic Orchard,Mystic Orchard
140,guildDataTbl,Land of Strange Fruit,Pays du Fruit Étrange,Land of Strange Fruit,Land of Strange Fruit
141,guildDataTbl,    Inverse Isle    ,    Île Inversée    ,    Inverse Isle    ,    Inverse Isle    
142,guildDataTbl,Inverse Isle,Île Inversée,Inverse Isle,Inverse Isle
143,guildDataTbl,Upside-down Reality,Réalité à l'Envers,Upside-down Reality,Upside-down Reality
144,guildDataTbl,     Sky Anemone    ,   Anémone Céleste  ,     Sky Anemone    ,     Sky Anemone    
145,guildDataTbl,Sky Anemone,Anémone Céleste,Sky Anemone,Sky Anemone
146,guildDataTbl,The Patient Predator,Le Prédateur Patient,The Patient Predator,The Patient Predator
147,guildDataTbl,     Topple Rock    ,Rocher en Équilibre,     Topple Rock    ,     Topple Rock    
148,guildDataTbl,Topple Rock,Rocher en Équilibre,Topple Rock,Topple Rock
149,guildDataTbl,A Perfect Balance,Un Parfait Équilibre,A Perfect Balance,A Perfect Balance
150,guildDataTbl,   Bottomless Pit   ,   Puits sans Fond  ,   Bottomless Pit   ,   Bottomless Pit   
151,guildDataTbl,Bottomless Pit,Puits sans Fond,Bottomless Pit,Bottomless Pit
152,guildDataTbl,The Gates of Death,Les Portes de La Mort,The Gates of Death,The Gates of Death
153,guildDataTbl,   World is Round   ,   Terre est Ronde  ,   World is Round   ,   World is Round   
154,guildDataTbl,World is Round,Terre est Ronde,World is Round,World is Round
155,guildDataTbl,The World's True Shape,Vraie Forme du Monde,The World's True Shape,The World's True Shape
156,guildDataTbl,  The Lands of Ice  ,   Pays des Glaces  ,  The Lands of Ice  ,  The Lands of Ice  
157,guildDataTbl,The Lands of Ice,Pays des Glaces,The Lands of Ice,The Lands of Ice
158,guildDataTbl,The Frozen Continent,Le Continent Gelé,The Frozen Continent,The Frozen Continent
159,guildDataTbl,      Yafutoma      ,      Yafutoma      ,      Yafutoma      ,      Yafutoma      
160,guildDataTbl,Yafutoma,Yafutoma,Yafutoma,Yafutoma
161,guildDataTbl,The Lands of Legend,Les Pays de Légende,The Lands of Legend,The Lands of Legend
162,guildDataTbl,  The Frozen Giant  ,   Géant de Glace   ,  The Frozen Giant  ,  The Frozen Giant  
163,guildDataTbl,The Frozen Giant,Géant de Glace,The Frozen Giant,The Frozen Giant
164,guildDataTbl,He Who Slumbers in Ice,Celui Qui S'endore dans la Glace,He Who Slumbers in Ice,He Who Slumbers in Ice
165,guildDataTbl,   The Ghost Ship   ,   Bateau Fantôme   ,   The Ghost Ship   ,   The Ghost Ship   
166,guildDataTbl,The Ghost Ship,Bateau Fantôme,The Ghost Ship,The Ghost Ship
167,guildDataTbl,The Crewless Ship,Navire sans Équipage,The Crewless Ship,The Crewless Ship
168,guildDataTbl,  Temple of Pyrynn  ,  Temple de Pyrynn  ,  Temple of Pyrynn  ,  Temple of Pyrynn  
169,guildDataTbl,Temple of Pyrynn,Temple de Pyrynn,Temple of Pyrynn,Temple of Pyrynn
170,guildDataTbl,Temple of the Sands,Temple des Sables,Temple of the Sands,Temple of the Sands
171,guildDataTbl,   Flying Machine   ,   Machine Volante  ,   Flying Machine   ,   Flying Machine   
172,guildDataTbl,Flying Machine,Machine Volante,Flying Machine,Flying Machine
173,guildDataTbl,The Ship of the Stars,Le Navire des Étoiles,The Ship of the Stars,The Ship of the Stars
174,guildDataTbl,    Eclipse Point   ,   Point d'Éclipse  ,    Eclipse Point   ,    Eclipse Point   
175,guildDataTbl,Eclipse Point,Point d'Éclipse,Eclipse Point,Eclipse Point
176,guildDataTbl,The Land Without Light,Le Pays Sans Lumière,The Land Without Light,The Land Without Light
177,guildDataTbl,   The Mother Tree  ,    L'Arbre Mère    ,   The Mother Tree  ,   The Mother Tree  
178,guildDataTbl,The Mother Tree,L'Arbre Mère,The Mother Tree,The Mother Tree
179,guildDataTbl,Reaching for the Skies,Atteindre les Cieux,Reaching for the Skies,Reaching for the Skies
180,guildDataTbl,    Uguisu's Nest   ,    Nid de Uguisu   ,    Uguisu's Nest   ,    Uguisu's Nest   
181,guildDataTbl,Uguisu's Nest,Nid de Uguisu,Uguisu's Nest,Uguisu's Nest
182,guildDataTbl,A Bird of the East,Un Oiseau de l'Est,A Bird of the East,A Bird of the East
183,guildDataTbl,   Guardian Walls   ,   Grande Muraille  ,   Guardian Walls   ,   Guardian Walls   
184,guildDataTbl,Guardian Walls,Grande Muraille,Guardian Walls,Guardian Walls
185,guildDataTbl,The Ancient Fortress,L'Ancienne Forteresse,The Ancient Fortress,The Ancient Fortress
186,guildDataTbl,   Southern Cross   ,    Croix-du-Sud    ,   Southern Cross   ,   Southern Cross   
187,guildDataTbl,Southern Cross,Croix-du-Sud,Southern Cross,Southern Cross
188,guildDataTbl,The Way to Glacia,La Route de Glacia,The Way to Glacia,The Way to Glacia
189,guildDataTbl,      Iron Star     ,    Étoile de Fer   ,      Iron Star     ,      Iron Star     
190,guildDataTbl,Iron Star,Étoile de Fer,Iron Star,Iron Star
191,guildDataTbl,Desert Star,Étoile du Désert,Desert Star,Desert Star
0,guildMsgTbl,"You can find 'em near a giant crevasse low on
the eastern side of the Valuan continent.","Vous les trouverez près d'une crevasse géante au
bas de la côte est du continent Valuan.","You can find 'em near a giant crevasse low on
the eastern side of the Valuan continent.","You can find 'em near a giant crevasse low on
the eastern side of the Valuan continent."
1,guildMsgTbl,"You might try lookin' near the big crevasse
low on the Eastern side of Valua…","Vous devriez chercher près de la grande crevasse
au bas de la côte est du continent Valuan……","You might try lookin' near the big crevasse
low on the Eastern side of Valua…","You might try lookin' near the big crevasse
low on the Eastern side of Valua"
2,guildMsgTbl,"A natural phenomenon that
can be seen underneath
the Valuan continent,
it is said to be caused by
electricity from the
Yellow Moon Stones in the
Valuan soil. Some say that
it is caused by a giant
creature that lies deep
inside the ground.","Un phénomène naturel
visible sous le continent
Valuan, on dit que c'est
dû à l'électricité des
pierres de lune jaunes
dans le sol Valuan.
Certains racontent que
c'est dû à une créature
géante allongée dans les
profondeurs du sol.","A natural phenomenon that
can be seen underneath
the Valuan continent,
it is said to be caused by
electricity from the
Yellow Moon Stones in the
Valuan soil. Some say that
it is caused by a giant
creature that lies deep
inside the ground.","A natural phenomenon that
can be seen underneath
the Valuan continent,
it is said to be caused by
electricity from the
Yellow Moon Stones in the
Valuan soil. Some say that
it is caused by a giant
creature that lies deep
inside the ground."
3,guildMsgTbl,"They've been seen flying in the skies north of a
mountain called Kazai, in Yafutoma.","Ils ont été aperçus volant dans les cieux au
nord d'une montagne appellée Kazai, à Yafutoma.","They've been seen flying in the skies north of a
mountain called Kazai, in Yafutoma.","They've been seen flying in the skies north of a
mountain called Kazai, in Yafutoma."
4,guildMsgTbl,"Some guys who went to Yafutoma with the Armada
say they saw 'em north of a big mountian.","Des hommes partis à Yafutoma avec l'Armada les
ont vus au nord d'une grande montagne.","Some guys who went to Yafutoma with the Armada
say they saw 'em north of a big mountian.","Some guys who went to Yafutoma with the Armada
say they saw 'em north of a big mountian."
5,guildMsgTbl,"The Wanderbirds are large
migratory birds from the
far North, revered since
ancient times as symbols
of long life. Its cry is
rarely ever heard, but the
clarity and beauty of
their song is said to put
all other birds to shame.","Les oiseaux errants sont
de grands oiseaux
migrateurs venus du grand
nord, vénérés depuis les
temps anciens comme
symbole de longévité. Il
est rare   d'entendre leur
cri, mais la clarté et la
beauté de leur chant
embarrasse tous les autres oiseaux.","The Wanderbirds are large
migratory birds from the
far North, revered since
ancient times as symbols
of long life. Its cry is
rarely ever heard, but the
clarity and beauty of
their song is said to put
all other birds to shame.","The Wanderbirds are large
migratory birds from the
far North, revered since
ancient times as symbols
of long life. Its cry is
rarely ever heard, but the
clarity and beauty of
their song is said to put
all other birds to shame."
6,guildMsgTbl,"They live on the bottom of the Valuan continent,
on the eastern side.","Ils vivent au fin fond du continent Valuan, sur
la côte est.","They live on the bottom of the Valuan continent,
on the eastern side.","They live on the bottom of the Valuan continent,
on the eastern side."
