Entry ID,[Filter],[EC ID],[EC JP Name],State ID,[State Name],Unk 1,Unk 2,Motion ID,[Motion Name],Motion Flags,Param ID,[Param Name],Unk 3,Blend Time,Play Rate
7,MB013.STD,13,アスフール,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB013.STD,13,アスフール,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB013.STD,13,アスフール,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB013.STD,13,アスフール,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB013.STD,13,アスフール,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB013.STD,13,アスフール,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB013.STD,13,アスフール,21,Cast Magic,1,8,13,Focus,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
14,MB013.STD,13,アスフール,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
15,MB013.STD,13,アスフール,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,201,仲間を呼ぶ,0,5.00,1.00
16,MB013.STD,13,アスフール,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,100,Ж術？,0,5.00,1.00
17,MB013.STD,13,アスフール,24,Exec Magic/S-Move,1,8,13,Focus,0b10001000000000000000000000000000,17,ジェダ,0,5.00,1.00
18,MB013.STD,13,アスフール,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,108,仲間を呼ぶ,0,5.00,1.00
19,MB013.STD,13,アスフール,29,Exec S-Move,1,8,13,Focus,0b10001000000000000000000000000000,200,仲間を呼ぶ,0,5.00,1.00
0,MB014.STD,14,盗掘者シモン,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB014.STD,14,盗掘者シモン,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010010101000000000000000000000,-1,None,0,5.00,1.00
2,MB014.STD,14,盗掘者シモン,6,Approach,1,8,2,Approach,0b10000011001000000000000000000000,-1,None,0,5.00,1.10
3,MB014.STD,14,盗掘者シモン,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
4,MB014.STD,14,盗掘者シモン,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB014.STD,14,盗掘者シモン,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB014.STD,14,盗掘者シモン,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,1.00,1.00
7,MB014.STD,14,盗掘者シモン,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB014.STD,14,盗掘者シモン,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB014.STD,14,盗掘者シモン,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB014.STD,14,盗掘者シモン,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,MB014.STD,14,盗掘者シモン,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB014.STD,14,盗掘者シモン,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB014.STD,14,盗掘者シモン,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
14,MB014.STD,14,盗掘者シモン,29,Exec S-Move,1,8,14,Widthdraw,0b10001010001000000000000000000000,22,発破,0,5.00,1.00
0,MB015.STD,15,ヌール,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB015.STD,15,ヌール,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB015.STD,15,ヌール,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,2.60
3,MB015.STD,15,ヌール,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
4,MB015.STD,15,ヌール,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB015.STD,15,ヌール,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB015.STD,15,ヌール,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
7,MB015.STD,15,ヌール,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB015.STD,15,ヌール,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB015.STD,15,ヌール,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB015.STD,15,ヌール,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,MB015.STD,15,ヌール,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB015.STD,15,ヌール,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB015.STD,15,ヌール,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,MB015.STD,15,ヌール,32,Knockdown,1,10,14,Widthdraw,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
15,MB015.STD,15,ヌール,29,Exec S-Move,1,8,15,Run,0b10001010001000000000000000000000,210,ＨＰ吸収,0,5.00,1.00
16,MB015.STD,15,ヌール,29,Exec S-Move,1,8,16,Magic,0b10001000001000000000000000000000,56,ブライサンダー,0,5.00,1.00
17,MB015.STD,15,ヌール,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Ж術？,0,5.00,1.00
18,MB015.STD,15,ヌール,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,10,プワザ,0,5.00,1.00
19,MB015.STD,15,ヌール,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,11,プワゾーク,0,5.00,1.00
20,MB015.STD,15,ヌール,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,19,ジェドーサ,0,5.00,1.00
0,MB016.STD,16,モクズ,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB016.STD,16,モクズ,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,0.50
2,MB016.STD,16,モクズ,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB016.STD,16,モクズ,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB016.STD,16,モクズ,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.80
5,MB016.STD,16,モクズ,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB016.STD,16,モクズ,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB016.STD,16,モクズ,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB016.STD,16,モクズ,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB016.STD,16,モクズ,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB016.STD,16,モクズ,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB016.STD,16,モクズ,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB016.STD,16,モクズ,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB016.STD,16,モクズ,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,MB016.STD,16,モクズ,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,0.80
15,MB016.STD,16,モクズ,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,4,ダウナ,0,5.00,1.00
16,MB016.STD,16,モクズ,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,11,プワゾーク,0,5.00,1.00
17,MB016.STD,16,モクズ,29,Exec S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,100,Ж術？,0,5.00,1.00
0,MB017.STD,17,ツィツィ,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB017.STD,17,ツィツィ,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB017.STD,17,ツィツィ,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB017.STD,17,ツィツィ,4,Close Attack,1,8,3,Close Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
4,MB017.STD,17,ツィツィ,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
5,MB017.STD,17,ツィツィ,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB017.STD,17,ツィツィ,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.00
7,MB017.STD,17,ツィツィ,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB017.STD,17,ツィツィ,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB017.STD,17,ツィツィ,12,Guard,1,8,9,Guard,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
10,MB017.STD,17,ツィツィ,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
11,MB017.STD,17,ツィツィ,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB017.STD,17,ツィツィ,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB017.STD,17,ツィツィ,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,MB017.STD,17,ツィツィ,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
15,MB017.STD,17,ツィツィ,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,32,ボルタ,0,5.00,1.00
16,MB017.STD,17,ツィツィ,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,33,ボルティ,0,5.00,1.00
17,MB017.STD,17,ツィツィ,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,34,ボルテス,0,5.00,1.00
18,MB017.STD,17,ツィツィ,29,Exec S-Move,1,8,3,Close Attack,0b10001000000000000000000000000000,211,ＨＰ吸収,0,5.00,1.00
0,MB018.STD,18,セベスク,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB018.STD,18,セベスク,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB018.STD,18,セベスク,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB018.STD,18,セベスク,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB018.STD,18,セベスク,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
5,MB018.STD,18,セベスク,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB018.STD,18,セベスク,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB018.STD,18,セベスク,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB018.STD,18,セベスク,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB018.STD,18,セベスク,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB018.STD,18,セベスク,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB018.STD,18,セベスク,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB018.STD,18,セベスク,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB018.STD,18,セベスク,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
14,MB018.STD,18,セベスク,29,Exec S-Move,1,8,14,Widthdraw,0b10001000000000000000000000000000,170,針千本,0,5.00,1.00
15,MB018.STD,18,セベスク,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,20,ためる,0,5.00,1.00
0,MB019.STD,19,ユールマラー,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB019.STD,19,ユールマラー,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB019.STD,19,ユールマラー,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB019.STD,19,ユールマラー,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,6.50,1.00
4,MB019.STD,19,ユールマラー,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,6.00,1.00
5,MB019.STD,19,ユールマラー,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB019.STD,19,ユールマラー,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB019.STD,19,ユールマラー,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB019.STD,19,ユールマラー,11,Take Damage 3,1,10,5,Take Damage 1,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
9,MB019.STD,19,ユールマラー,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB019.STD,19,ユールマラー,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB019.STD,19,ユールマラー,20,Idle 3,1,15,0,Idle 1,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB019.STD,19,ユールマラー,32,Knockdown,1,10,12,Revive,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
0,MB020.STD,20,イルドゥス,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,0.80
1,MB020.STD,20,イルドゥス,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB020.STD,20,イルドゥス,6,Approach,1,8,2,Approach,0b10000001001000000000000000000000,-1,None,0,5.00,1.00
3,MB020.STD,20,イルドゥス,4,Close Attack,1,8,3,Close Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.30
4,MB020.STD,20,イルドゥス,8,Critical Attack,1,8,4,Critical Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.00
5,MB020.STD,20,イルドゥス,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB020.STD,20,イルドゥス,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,5.00,1.70
7,MB020.STD,20,イルドゥス,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB020.STD,20,イルドゥス,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
9,MB020.STD,20,イルドゥス,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB020.STD,20,イルドゥス,13,Dodge,1,8,10,Dodge,0b10001010000000000000000000000000,-1,None,0,0.00,2.30
11,MB020.STD,20,イルドゥス,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB020.STD,20,イルドゥス,20,Idle 3,1,15,2,Approach,0b10000001001000000000000000000000,-1,None,0,5.00,1.00
13,MB020.STD,20,イルドゥス,32,Knockdown,1,10,13,Focus,0b10001010000000000000000000000000,-1,None,0,0.00,1.00
0,MB021.STD,21,ベルクロード,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB021.STD,21,ベルクロード,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB021.STD,21,ベルクロード,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB021.STD,21,ベルクロード,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB021.STD,21,ベルクロード,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,6.00,1.00
5,MB021.STD,21,ベルクロード,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB021.STD,21,ベルクロード,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB021.STD,21,ベルクロード,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB021.STD,21,ベルクロード,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB021.STD,21,ベルクロード,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB021.STD,21,ベルクロード,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB021.STD,21,ベルクロード,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB021.STD,21,ベルクロード,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB021.STD,21,ベルクロード,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,MB021.STD,21,ベルクロード,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,1.50,1.00
15,MB021.STD,21,ベルクロード,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,88,仲間を呼ぶ,0,5.00,1.00
16,MB021.STD,21,ベルクロード,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,89,仲間を呼ぶ,0,5.00,1.00
17,MB021.STD,21,ベルクロード,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,115,仲間を呼ぶ,0,5.00,1.00
18,MB021.STD,21,ベルクロード,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,1,アポス,0,5.00,1.00
19,MB021.STD,21,ベルクロード,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,10,プワザ,0,5.00,1.00
0,MB022.STD,22,ベルハウンド,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB022.STD,22,ベルハウンド,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,5.00,1.00
2,MB022.STD,22,ベルハウンド,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
3,MB022.STD,22,ベルハウンド,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
4,MB022.STD,22,ベルハウンド,8,Critical Attack,1,8,4,Critical Attack,0b10001000000000000000000000000000,-1,None,0,6.00,1.00
5,MB022.STD,22,ベルハウンド,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB022.STD,22,ベルハウンド,5,Ranged Attack,1,8,6,Ranged Attack,0b10001000000000000000000000000000,-1,None,0,5.00,1.00
7,MB022.STD,22,ベルハウンド,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB022.STD,22,ベルハウンド,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
9,MB022.STD,22,ベルハウンド,12,Guard,1,8,9,Guard,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
10,MB022.STD,22,ベルハウンド,13,Dodge,1,8,10,Dodge,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
11,MB022.STD,22,ベルハウンド,19,Withdraw,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
12,MB022.STD,22,ベルハウンド,20,Idle 3,1,15,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.00
13,MB022.STD,22,ベルハウンド,21,Cast Magic,1,8,0,Idle 1,0b10000000000000000000000000000000,-1,None,0,5.00,1.00
14,MB022.STD,22,ベルハウンド,32,Knockdown,1,10,14,Widthdraw,0b10001000000000000000000000000000,-1,None,0,1.50,1.00
15,MB022.STD,22,ベルハウンド,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,88,仲間を呼ぶ,0,5.00,1.00
16,MB022.STD,22,ベルハウンド,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,89,仲間を呼ぶ,0,5.00,1.00
17,MB022.STD,22,ベルハウンド,29,Exec S-Move,1,8,15,Run,0b10001000000000000000000000000000,115,仲間を呼ぶ,0,5.00,1.00
18,MB022.STD,22,ベルハウンド,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,1,アポス,0,5.00,1.00
19,MB022.STD,22,ベルハウンド,24,Exec Magic/S-Move,1,8,0,Idle 1,0b10001000000000000000000000000000,10,プワザ,0,5.00,1.00
0,MB023.STD,23,ガトー,2,Idle 1,1,8,0,Idle 1,0b10010000100000000000000000000000,-1,None,0,5.00,1.00
1,MB023.STD,23,ガトー,7,Idle 2 (Injured),1,8,1,Idle 2 (Injured),0b10010000100000000000000000000000,-1,None,0,13.40,1.00
2,MB023.STD,23,ガトー,6,Approach,1,8,2,Approach,0b10000001000000000000000000000000,-1,None,0,5.00,1.30
3,MB023.STD,23,ガトー,4,Close Attack,1,8,3,Close Attack,0b10001000000000000000000000000000,-1,None,0,5.00,0.90
4,MB023.STD,23,ガトー,8,Critical Attack,1,8,4,Critical Attack,0b10001010000000000000000000000000,-1,None,0,5.00,1.30
5,MB023.STD,23,ガトー,9,Take Damage 1,1,11,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
6,MB023.STD,23,ガトー,5,Ranged Attack,1,8,6,Ranged Attack,0b10001010001000000000000000000000,-1,None,0,0.90,1.90
7,MB023.STD,23,ガトー,10,Take Damage 2,1,12,5,Take Damage 1,0b10001000000000000000000000000000,-1,None,0,0.00,1.00
8,MB023.STD,23,ガトー,11,Take Damage 3,1,10,5,Take Damage 1,0b10001000001000000000000000000000,-1,None,0,0.00,1.00
