Entry ID,[Filter],[EC ID],[JP EC Name],[EU EC Name],Type ID,[Type Name],Task ID,[Task Name],Param ID,[Param Name]
8,*,102,要塞将兵,Executor,0,Branch,23,Rating 30%,18,Go to 18
9,*,102,要塞将兵,Executor,0,Branch,24,Rating 40%,17,Go to 17
10,*,102,要塞将兵,Executor,0,Branch,31,Used Sacri Spells ≥ 1,12,Go to 12
11,*,102,要塞将兵,Executor,0,Branch,30,Always,16,Go to 16
12,*,102,要塞将兵,Executor,0,Branch,24,Rating 40%,15,Go to 15
13,*,102,要塞将兵,Executor,0,Branch,25,Rating 50%,17,Go to 17
14,*,102,要塞将兵,Executor,0,Branch,30,Always,18,Go to 18
15,*,102,要塞将兵,Executor,1,Action,550,Attack,2,Random PC
16,*,102,要塞将兵,Executor,1,Action,507,Sacres,7,EC w/ Least HP
17,*,102,要塞将兵,Executor,1,Action,534,Electrum,2,Random PC
18,*,102,要塞将兵,Executor,1,Action,19,Counter Stance,-1,None
19,*,102,要塞将兵,Executor,1,Action,551,Guard,-1,None
1,*,103,要塞煌兵,Custodiae,0,Branch,11,Turn 1,4,Go to 4
2,*,103,要塞煌兵,Custodiae,0,Branch,12,Turn 2,4,Go to 4
3,*,103,要塞煌兵,Custodiae,0,Branch,30,Always,12,Go to 12
4,*,103,要塞煌兵,Custodiae,0,Branch,35,Used State Spells ≥ 1,7,Go to 7
5,*,103,要塞煌兵,Custodiae,0,Branch,24,Rating 40%,20,Go to 20
6,*,103,要塞煌兵,Custodiae,0,Branch,25,Rating 50%,21,Go to 21
7,*,103,要塞煌兵,Custodiae,0,Branch,22,Rating 20%,25,Go to 25
8,*,103,要塞煌兵,Custodiae,0,Branch,21,Rating 10%,18,Go to 18
9,*,103,要塞煌兵,Custodiae,0,Branch,21,Rating 10%,19,Go to 19
10,*,103,要塞煌兵,Custodiae,0,Branch,25,Rating 50%,24,Go to 24
11,*,103,要塞煌兵,Custodiae,0,Branch,30,Always,23,Go to 23
12,*,103,要塞煌兵,Custodiae,0,Branch,31,Used Sacri Spells ≥ 1,7,Go to 7
13,*,103,要塞煌兵,Custodiae,0,Branch,1,HP < 50%,16,Go to 16
14,*,103,要塞煌兵,Custodiae,0,Branch,39,Any EC HP < 25%,16,Go to 16
15,*,103,要塞煌兵,Custodiae,0,Branch,30,Always,7,Go to 7
16,*,103,要塞煌兵,Custodiae,0,Branch,24,Rating 40%,22,Go to 22
17,*,103,要塞煌兵,Custodiae,0,Branch,30,Always,7,Go to 7
18,*,103,要塞煌兵,Custodiae,1,Action,550,Attack,1,Same PC
19,*,103,要塞煌兵,Custodiae,1,Action,551,Guard,-1,None
20,*,103,要塞煌兵,Custodiae,1,Action,502,Sylenis,15,PC w/o Silence
21,*,103,要塞煌兵,Custodiae,1,Action,504,Driln,17,PC w/o Weak
22,*,103,要塞煌兵,Custodiae,1,Action,507,Sacres,7,EC w/ Least HP
23,*,103,要塞煌兵,Custodiae,1,Action,531,Wevlum,2,Random PC
24,*,103,要塞煌兵,Custodiae,1,Action,528,Crystalum,2,Random PC
25,*,103,要塞煌兵,Custodiae,1,Action,37,Focus,-1,None
1,*,104,要塞兵,Veles,0,Branch,42,Used Sacri Crystals ≥ 1,5,Go to 5
2,*,104,要塞兵,Veles,0,Branch,38,Any EC HP < 50%,4,Go to 4
3,*,104,要塞兵,Veles,0,Branch,30,Always,5,Go to 5
4,*,104,要塞兵,Veles,0,Branch,22,Rating 20%,9,Go to 9
5,*,104,要塞兵,Veles,0,Branch,21,Rating 10%,10,Go to 10
6,*,104,要塞兵,Veles,0,Branch,23,Rating 30%,8,Go to 8
7,*,104,要塞兵,Veles,1,Action,550,Attack,2,Random PC
8,*,104,要塞兵,Veles,1,Action,71,Poison Gas,19,PC w/o Poison
9,*,104,要塞兵,Veles,1,Action,72,Sacrum Crystal,-1,None
10,*,104,要塞兵,Veles,1,Action,551,Guard,-1,None
1,*,105,ベレーザ兵,Red Praeses,0,Branch,21,Rating 10%,5,Go to 5
2,*,105,ベレーザ兵,Red Praeses,0,Branch,23,Rating 30%,4,Go to 4
3,*,105,ベレーザ兵,Red Praeses,1,Action,550,Attack,2,Random PC
4,*,105,ベレーザ兵,Red Praeses,1,Action,70,Grenade,2,Random PC
5,*,105,ベレーザ兵,Red Praeses,1,Action,551,Guard,-1,None
1,*,106,工作兵,Praeses Elite,0,Branch,42,Used Sacri Crystals ≥ 1,5,Go to 5
2,*,106,工作兵,Praeses Elite,0,Branch,38,Any EC HP < 50%,4,Go to 4
3,*,106,工作兵,Praeses Elite,0,Branch,30,Always,5,Go to 5
4,*,106,工作兵,Praeses Elite,0,Branch,23,Rating 30%,9,Go to 9
5,*,106,工作兵,Praeses Elite,0,Branch,21,Rating 10%,10,Go to 10
6,*,106,工作兵,Praeses Elite,0,Branch,23,Rating 30%,8,Go to 8
7,*,106,工作兵,Praeses Elite,1,Action,550,Attack,2,Random PC
8,*,106,工作兵,Praeses Elite,1,Action,71,Poison Gas,19,PC w/o Poison
9,*,106,工作兵,Praeses Elite,1,Action,72,Sacrum Crystal,-1,None
10,*,106,工作兵,Praeses Elite,1,Action,551,Guard,-1,None
1,*,107,ワーン,Jynnus,0,Branch,44,1st PC ΔLevel > 3,3,Go to 3
2,*,107,ワーン,Jynnus,0,Branch,30,Always,4,Go to 4
3,*,107,ワーン,Jynnus,0,Branch,27,Rating 70%,15,Go to 15
4,*,107,ワーン,Jynnus,0,Branch,25,Rating 50%,13,Go to 13
5,*,107,ワーン,Jynnus,0,Branch,24,Rating 40%,8,Go to 8
6,*,107,ワーン,Jynnus,0,Branch,27,Rating 70%,11,Go to 11
7,*,107,ワーン,Jynnus,0,Branch,30,Always,14,Go to 14
8,*,107,ワーン,Jynnus,0,Branch,25,Rating 50%,16,Go to 16
9,*,107,ワーン,Jynnus,0,Branch,24,Rating 40%,17,Go to 17
10,*,107,ワーン,Jynnus,0,Branch,30,Always,18,Go to 18
11,*,107,ワーン,Jynnus,0,Branch,35,Used State Spells ≥ 1,20,Go to 20
12,*,107,ワーン,Jynnus,0,Branch,30,Always,19,Go to 19
13,*,107,ワーン,Jynnus,1,Action,550,Attack,2,Random PC
14,*,107,ワーン,Jynnus,1,Action,551,Guard,-1,None
15,*,107,ワーン,Jynnus,1,Action,552,Run,-1,None
16,*,107,ワーン,Jynnus,1,Action,69,Call Allies,-1,None
17,*,107,ワーン,Jynnus,1,Action,73,Call Allies,-1,None
18,*,107,ワーン,Jynnus,1,Action,109,Call Allies,-1,None
19,*,107,ワーン,Jynnus,1,Action,517,Eterni,2,Random PC
20,*,107,ワーン,Jynnus,1,Action,100,Magic?,-1,None
1,*,108,ヒュドラ巨兵,Hydra,0,Branch,17,ECs Alive = 1,12,Go to 12
2,*,108,ヒュドラ巨兵,Hydra,0,Branch,16,Has Silence?,8,Go to 8
3,*,108,ヒュドラ巨兵,Hydra,0,Branch,21,Rating 10%,16,Go to 16
4,*,108,ヒュドラ巨兵,Hydra,0,Branch,23,Rating 30%,17,Go to 17
5,*,108,ヒュドラ巨兵,Hydra,0,Branch,23,Rating 30%,18,Go to 18
6,*,108,ヒュドラ巨兵,Hydra,0,Branch,28,Rating 80%,15,Go to 15
7,*,108,ヒュドラ巨兵,Hydra,0,Branch,30,Always,19,Go to 19
8,*,108,ヒュドラ巨兵,Hydra,0,Branch,22,Rating 20%,16,Go to 16
9,*,108,ヒュドラ巨兵,Hydra,0,Branch,24,Rating 40%,17,Go to 17
10,*,108,ヒュドラ巨兵,Hydra,0,Branch,28,Rating 80%,15,Go to 15
11,*,108,ヒュドラ巨兵,Hydra,0,Branch,30,Always,19,Go to 19
12,*,108,ヒュドラ巨兵,Hydra,0,Branch,24,Rating 40%,16,Go to 16
13,*,108,ヒュドラ巨兵,Hydra,0,Branch,25,Rating 50%,17,Go to 17
14,*,108,ヒュドラ巨兵,Hydra,0,Branch,30,Always,15,Go to 15
15,*,108,ヒュドラ巨兵,Hydra,1,Action,550,Attack,2,Random PC
16,*,108,ヒュドラ巨兵,Hydra,1,Action,119,Death Tackle,3,PC w/ Most HP
17,*,108,ヒュドラ巨兵,Hydra,1,Action,251,Sonic Wave,2,Random PC
18,*,108,ヒュドラ巨兵,Hydra,1,Action,535,Electrulen,2,Random PC
19,*,108,ヒュドラ巨兵,Hydra,1,Action,551,Guard,-1,None
1,*,109,イエルモー,Yulooper,0,Branch,1,HP < 50%,9,Go to 9
2,*,109,イエルモー,Yulooper,0,Branch,25,Rating 50%,9,Go to 9
3,*,109,イエルモー,Yulooper,0,Branch,24,Rating 40%,7,Go to 7
4,*,109,イエルモー,Yulooper,0,Branch,23,Rating 30%,8,Go to 8
5,*,109,イエルモー,Yulooper,0,Branch,33,Used Attack Spells ≥ 1,11,Go to 11
6,*,109,イエルモー,Yulooper,0,Branch,30,Always,10,Go to 10
7,*,109,イエルモー,Yulooper,1,Action,550,Attack,2,Random PC
8,*,109,イエルモー,Yulooper,1,Action,551,Guard,-1,None
9,*,109,イエルモー,Yulooper,1,Action,552,Run,-1,None
10,*,109,イエルモー,Yulooper,1,Action,533,Electres,-1,None
11,*,109,イエルモー,Yulooper,1,Action,100,Magic?,-1,None
1,*,110,シュルラット,Hunta,0,Branch,45,1st PC ΔLevel > 7,3,Go to 3
2,*,110,シュルラット,Hunta,0,Branch,30,Always,4,Go to 4
3,*,110,シュルラット,Hunta,0,Branch,28,Rating 80%,11,Go to 11
4,*,110,シュルラット,Hunta,0,Branch,44,1st PC ΔLevel > 3,6,Go to 6
5,*,110,シュルラット,Hunta,0,Branch,30,Always,7,Go to 7
6,*,110,シュルラット,Hunta,0,Branch,24,Rating 40%,11,Go to 11
7,*,110,シュルラット,Hunta,0,Branch,50,Used S-Move Last Turn?,9,Go to 9
8,*,110,シュルラット,Hunta,0,Branch,24,Rating 40%,10,Go to 10
9,*,110,シュルラット,Hunta,1,Action,550,Attack,2,Random PC
10,*,110,シュルラット,Hunta,1,Action,4,Laser,2,Random PC
11,*,110,シュルラット,Hunta,1,Action,552,Run,-1,None
1,*,111,盗掘者シモン,Zivilyn Bane,0,Branch,11,Turn 1,4,Go to 4
2,*,111,盗掘者シモン,Zivilyn Bane,0,Branch,12,Turn 2,6,Go to 6
3,*,111,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,8,Go to 8
4,*,111,盗掘者シモン,Zivilyn Bane,0,Branch,27,Rating 70%,14,Go to 14
5,*,111,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
6,*,111,盗掘者シモン,Zivilyn Bane,0,Branch,50,Used S-Move Last Turn?,14,Go to 14
7,*,111,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
8,*,111,盗掘者シモン,Zivilyn Bane,0,Branch,50,Used S-Move Last Turn?,11,Go to 11
9,*,111,盗掘者シモン,Zivilyn Bane,0,Branch,23,Rating 30%,14,Go to 14
10,*,111,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
11,*,111,盗掘者シモン,Zivilyn Bane,0,Branch,27,Rating 70%,14,Go to 14
12,*,111,盗掘者シモン,Zivilyn Bane,0,Branch,26,Rating 60%,15,Go to 15
13,*,111,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,16,Go to 16
14,*,111,盗掘者シモン,Zivilyn Bane,1,Action,550,Attack,4,PC w/ Least HP
15,*,111,盗掘者シモン,Zivilyn Bane,1,Action,22,Burst,2,Random PC
16,*,111,盗掘者シモン,Zivilyn Bane,1,Action,551,Guard,-1,None
1,*,112,盗掘者シモン,Zivilyn Bane,0,Branch,11,Turn 1,4,Go to 4
2,*,112,盗掘者シモン,Zivilyn Bane,0,Branch,12,Turn 2,6,Go to 6
3,*,112,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,8,Go to 8
4,*,112,盗掘者シモン,Zivilyn Bane,0,Branch,27,Rating 70%,14,Go to 14
5,*,112,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
6,*,112,盗掘者シモン,Zivilyn Bane,0,Branch,50,Used S-Move Last Turn?,14,Go to 14
7,*,112,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
8,*,112,盗掘者シモン,Zivilyn Bane,0,Branch,50,Used S-Move Last Turn?,11,Go to 11
9,*,112,盗掘者シモン,Zivilyn Bane,0,Branch,23,Rating 30%,14,Go to 14
10,*,112,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
11,*,112,盗掘者シモン,Zivilyn Bane,0,Branch,27,Rating 70%,14,Go to 14
12,*,112,盗掘者シモン,Zivilyn Bane,0,Branch,26,Rating 60%,15,Go to 15
13,*,112,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,16,Go to 16
14,*,112,盗掘者シモン,Zivilyn Bane,1,Action,550,Attack,4,PC w/ Least HP
15,*,112,盗掘者シモン,Zivilyn Bane,1,Action,22,Burst,2,Random PC
16,*,112,盗掘者シモン,Zivilyn Bane,1,Action,551,Guard,-1,None
1,*,113,盗掘者シモン,Zivilyn Bane,0,Branch,11,Turn 1,4,Go to 4
2,*,113,盗掘者シモン,Zivilyn Bane,0,Branch,12,Turn 2,6,Go to 6
3,*,113,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,8,Go to 8
4,*,113,盗掘者シモン,Zivilyn Bane,0,Branch,27,Rating 70%,14,Go to 14
5,*,113,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
6,*,113,盗掘者シモン,Zivilyn Bane,0,Branch,50,Used S-Move Last Turn?,14,Go to 14
7,*,113,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
8,*,113,盗掘者シモン,Zivilyn Bane,0,Branch,50,Used S-Move Last Turn?,11,Go to 11
9,*,113,盗掘者シモン,Zivilyn Bane,0,Branch,23,Rating 30%,14,Go to 14
10,*,113,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
11,*,113,盗掘者シモン,Zivilyn Bane,0,Branch,27,Rating 70%,14,Go to 14
12,*,113,盗掘者シモン,Zivilyn Bane,0,Branch,26,Rating 60%,15,Go to 15
13,*,113,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,16,Go to 16
14,*,113,盗掘者シモン,Zivilyn Bane,1,Action,550,Attack,4,PC w/ Least HP
15,*,113,盗掘者シモン,Zivilyn Bane,1,Action,22,Burst,2,Random PC
16,*,113,盗掘者シモン,Zivilyn Bane,1,Action,551,Guard,-1,None
1,*,114,盗掘者シモン,Zivilyn Bane,0,Branch,11,Turn 1,4,Go to 4
2,*,114,盗掘者シモン,Zivilyn Bane,0,Branch,12,Turn 2,6,Go to 6
3,*,114,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,8,Go to 8
4,*,114,盗掘者シモン,Zivilyn Bane,0,Branch,27,Rating 70%,14,Go to 14
5,*,114,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
6,*,114,盗掘者シモン,Zivilyn Bane,0,Branch,50,Used S-Move Last Turn?,14,Go to 14
7,*,114,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
8,*,114,盗掘者シモン,Zivilyn Bane,0,Branch,50,Used S-Move Last Turn?,11,Go to 11
9,*,114,盗掘者シモン,Zivilyn Bane,0,Branch,23,Rating 30%,14,Go to 14
10,*,114,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
11,*,114,盗掘者シモン,Zivilyn Bane,0,Branch,27,Rating 70%,14,Go to 14
12,*,114,盗掘者シモン,Zivilyn Bane,0,Branch,26,Rating 60%,15,Go to 15
13,*,114,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,16,Go to 16
14,*,114,盗掘者シモン,Zivilyn Bane,1,Action,550,Attack,4,PC w/ Least HP
15,*,114,盗掘者シモン,Zivilyn Bane,1,Action,22,Burst,2,Random PC
16,*,114,盗掘者シモン,Zivilyn Bane,1,Action,551,Guard,-1,None
1,*,115,盗掘者シモン,Zivilyn Bane,0,Branch,11,Turn 1,4,Go to 4
2,*,115,盗掘者シモン,Zivilyn Bane,0,Branch,12,Turn 2,6,Go to 6
3,*,115,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,8,Go to 8
4,*,115,盗掘者シモン,Zivilyn Bane,0,Branch,27,Rating 70%,14,Go to 14
5,*,115,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
6,*,115,盗掘者シモン,Zivilyn Bane,0,Branch,50,Used S-Move Last Turn?,14,Go to 14
7,*,115,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
8,*,115,盗掘者シモン,Zivilyn Bane,0,Branch,50,Used S-Move Last Turn?,11,Go to 11
9,*,115,盗掘者シモン,Zivilyn Bane,0,Branch,23,Rating 30%,14,Go to 14
10,*,115,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
11,*,115,盗掘者シモン,Zivilyn Bane,0,Branch,27,Rating 70%,14,Go to 14
12,*,115,盗掘者シモン,Zivilyn Bane,0,Branch,26,Rating 60%,15,Go to 15
13,*,115,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,16,Go to 16
14,*,115,盗掘者シモン,Zivilyn Bane,1,Action,550,Attack,4,PC w/ Least HP
15,*,115,盗掘者シモン,Zivilyn Bane,1,Action,22,Burst,2,Random PC
16,*,115,盗掘者シモン,Zivilyn Bane,1,Action,551,Guard,-1,None
1,*,116,盗掘者シモン,Zivilyn Bane,0,Branch,11,Turn 1,4,Go to 4
2,*,116,盗掘者シモン,Zivilyn Bane,0,Branch,12,Turn 2,6,Go to 6
3,*,116,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,8,Go to 8
4,*,116,盗掘者シモン,Zivilyn Bane,0,Branch,27,Rating 70%,14,Go to 14
5,*,116,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
6,*,116,盗掘者シモン,Zivilyn Bane,0,Branch,50,Used S-Move Last Turn?,14,Go to 14
7,*,116,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
8,*,116,盗掘者シモン,Zivilyn Bane,0,Branch,50,Used S-Move Last Turn?,11,Go to 11
9,*,116,盗掘者シモン,Zivilyn Bane,0,Branch,23,Rating 30%,14,Go to 14
10,*,116,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,15,Go to 15
11,*,116,盗掘者シモン,Zivilyn Bane,0,Branch,27,Rating 70%,14,Go to 14
12,*,116,盗掘者シモン,Zivilyn Bane,0,Branch,26,Rating 60%,15,Go to 15
13,*,116,盗掘者シモン,Zivilyn Bane,0,Branch,30,Always,16,Go to 16
14,*,116,盗掘者シモン,Zivilyn Bane,1,Action,550,Attack,4,PC w/ Least HP
15,*,116,盗掘者シモン,Zivilyn Bane,1,Action,22,Burst,2,Random PC
16,*,116,盗掘者シモン,Zivilyn Bane,1,Action,551,Guard,-1,None
1,*,117,盗掘王シモン,Zivilyn Bane,0,Branch,11,Turn 1,4,Go to 4
2,*,117,盗掘王シモン,Zivilyn Bane,0,Branch,12,Turn 2,6,Go to 6
3,*,117,盗掘王シモン,Zivilyn Bane,0,Branch,30,Always,8,Go to 8
4,*,117,盗掘王シモン,Zivilyn Bane,0,Branch,27,Rating 70%,13,Go to 13
5,*,117,盗掘王シモン,Zivilyn Bane,0,Branch,30,Always,14,Go to 14
6,*,117,盗掘王シモン,Zivilyn Bane,0,Branch,50,Used S-Move Last Turn?,13,Go to 13
7,*,117,盗掘王シモン,Zivilyn Bane,0,Branch,30,Always,14,Go to 14
8,*,117,盗掘王シモン,Zivilyn Bane,0,Branch,50,Used S-Move Last Turn?,11,Go to 11
9,*,117,盗掘王シモン,Zivilyn Bane,0,Branch,23,Rating 30%,13,Go to 13
10,*,117,盗掘王シモン,Zivilyn Bane,0,Branch,30,Always,14,Go to 14
11,*,117,盗掘王シモン,Zivilyn Bane,0,Branch,27,Rating 70%,13,Go to 13
12,*,117,盗掘王シモン,Zivilyn Bane,0,Branch,26,Rating 60%,14,Go to 14
13,*,117,盗掘王シモン,Zivilyn Bane,1,Action,550,Attack,4,PC w/ Least HP
14,*,117,盗掘王シモン,Zivilyn Bane,1,Action,22,Burst,2,Random PC
1,*,118,シュルラット,Hunta,0,Branch,45,1st PC ΔLevel > 7,3,Go to 3
2,*,118,シュルラット,Hunta,0,Branch,30,Always,4,Go to 4
3,*,118,シュルラット,Hunta,0,Branch,28,Rating 80%,11,Go to 11
4,*,118,シュルラット,Hunta,0,Branch,44,1st PC ΔLevel > 3,6,Go to 6
5,*,118,シュルラット,Hunta,0,Branch,30,Always,7,Go to 7
6,*,118,シュルラット,Hunta,0,Branch,24,Rating 40%,11,Go to 11
7,*,118,シュルラット,Hunta,0,Branch,50,Used S-Move Last Turn?,9,Go to 9
8,*,118,シュルラット,Hunta,0,Branch,24,Rating 40%,10,Go to 10
9,*,118,シュルラット,Hunta,1,Action,550,Attack,2,Random PC
10,*,118,シュルラット,Hunta,1,Action,4,Laser,2,Random PC
11,*,118,シュルラット,Hunta,1,Action,552,Run,-1,None
1,*,119,テルヴァ,Delvax,0,Branch,45,1st PC ΔLevel > 7,3,Go to 3
2,*,119,テルヴァ,Delvax,0,Branch,30,Always,4,Go to 4
3,*,119,テルヴァ,Delvax,0,Branch,28,Rating 80%,10,Go to 10
4,*,119,テルヴァ,Delvax,0,Branch,44,1st PC ΔLevel > 3,6,Go to 6
5,*,119,テルヴァ,Delvax,0,Branch,30,Always,7,Go to 7
6,*,119,テルヴァ,Delvax,0,Branch,24,Rating 40%,10,Go to 10
7,*,119,テルヴァ,Delvax,0,Branch,22,Rating 20%,9,Go to 9
8,*,119,テルヴァ,Delvax,1,Action,550,Attack,2,Random PC
9,*,119,テルヴァ,Delvax,1,Action,551,Guard,-1,None
10,*,119,テルヴァ,Delvax,1,Action,552,Run,-1,None
1,*,120,ドゥムス,Hopril,0,Branch,45,1st PC ΔLevel > 7,3,Go to 3
2,*,120,ドゥムス,Hopril,0,Branch,30,Always,4,Go to 4
3,*,120,ドゥムス,Hopril,0,Branch,28,Rating 80%,11,Go to 11
4,*,120,ドゥムス,Hopril,0,Branch,44,1st PC ΔLevel > 3,6,Go to 6
5,*,120,ドゥムス,Hopril,0,Branch,30,Always,7,Go to 7
6,*,120,ドゥムス,Hopril,0,Branch,24,Rating 40%,11,Go to 11
7,*,120,ドゥムス,Hopril,0,Branch,24,Rating 40%,12,Go to 12
8,*,120,ドゥムス,Hopril,0,Branch,21,Rating 10%,10,Go to 10
9,*,120,ドゥムス,Hopril,1,Action,550,Attack,2,Random PC
10,*,120,ドゥムス,Hopril,1,Action,551,Guard,-1,None
11,*,120,ドゥムス,Hopril,1,Action,552,Run,-1,None
12,*,120,ドゥムス,Hopril,1,Action,61,Laser Blast,13,PC w/o Stone
1,*,121,エルシアン,Elcian,0,Branch,37,Turn ≥ 5,5,Go to 5
2,*,121,エルシアン,Elcian,0,Branch,24,Rating 40%,8,Go to 8
3,*,121,エルシアン,Elcian,0,Branch,25,Rating 50%,11,Go to 11
4,*,121,エルシアン,Elcian,0,Branch,30,Always,12,Go to 12
5,*,121,エルシアン,Elcian,0,Branch,25,Rating 50%,9,Go to 9
6,*,121,エルシアン,Elcian,0,Branch,24,Rating 40%,10,Go to 10
7,*,121,エルシアン,Elcian,0,Branch,30,Always,2,Go to 2
8,*,121,エルシアン,Elcian,1,Action,550,Attack,2,Random PC
9,*,121,エルシアン,Elcian,1,Action,552,Run,-1,None
10,*,121,エルシアン,Elcian,1,Action,507,Sacres,22,Self
11,*,121,エルシアン,Elcian,1,Action,512,Slipara,-1,None
12,*,121,エルシアン,Elcian,1,Action,523,Pyri,-1,None
1,*,122,軍艦兵,Ferratus,0,Branch,21,Rating 10%,3,Go to 3
2,*,122,軍艦兵,Ferratus,1,Action,550,Attack,2,Random PC
3,*,122,軍艦兵,Ferratus,1,Action,551,Guard,-1,None
1,*,128,アントニオ,Antonio,0,Branch,11,Turn 1,9,Go to 9
2,*,128,アントニオ,Antonio,0,Branch,12,Turn 2,11,Go to 11
3,*,128,アントニオ,Antonio,0,Branch,13,Turn 3,13,Go to 13
4,*,128,アントニオ,Antonio,0,Branch,14,Turn 4,13,Go to 13
5,*,128,アントニオ,Antonio,0,Branch,62,PCs Alive ≥ 1,16,Go to 16
6,*,128,アントニオ,Antonio,0,Branch,2,HP < 25%,9,Go to 9
7,*,128,アントニオ,Antonio,0,Branch,27,Rating 70%,19,Go to 19
8,*,128,アントニオ,Antonio,0,Branch,30,Always,20,Go to 20
9,*,128,アントニオ,Antonio,0,Branch,25,Rating 50%,19,Go to 19
10,*,128,アントニオ,Antonio,0,Branch,30,Always,20,Go to 20
11,*,128,アントニオ,Antonio,0,Branch,50,Used S-Move Last Turn?,19,Go to 19
12,*,128,アントニオ,Antonio,0,Branch,30,Always,20,Go to 20
13,*,128,アントニオ,Antonio,0,Branch,26,Rating 60%,19,Go to 19
14,*,128,アントニオ,Antonio,0,Branch,25,Rating 50%,20,Go to 20
15,*,128,アントニオ,Antonio,0,Branch,30,Always,21,Go to 21
16,*,128,アントニオ,Antonio,0,Branch,25,Rating 50%,19,Go to 19
17,*,128,アントニオ,Antonio,0,Branch,23,Rating 30%,20,Go to 20
18,*,128,アントニオ,Antonio,0,Branch,30,Always,21,Go to 21
19,*,128,アントニオ,Antonio,1,Action,550,Attack,2,Random PC
20,*,128,アントニオ,Antonio,1,Action,5,Thunder of Fury,2,Random PC
21,*,128,アントニオ,Antonio,1,Action,34,Assess Damage,-1,None
1,*,129,アガタウマス,Sentinel,0,Branch,48,Used Target Search?,8,Go to 8
2,*,129,アガタウマス,Sentinel,0,Branch,5,Got Hit by Spell?,6,Go to 6
3,*,129,アガタウマス,Sentinel,0,Branch,0,HP = 100%,6,Go to 6
4,*,129,アガタウマス,Sentinel,0,Branch,26,Rating 60%,10,Go to 10
5,*,129,アガタウマス,Sentinel,0,Branch,30,Always,11,Go to 11
6,*,129,アガタウマス,Sentinel,0,Branch,29,Rating 90%,11,Go to 11
7,*,129,アガタウマス,Sentinel,0,Branch,30,Always,10,Go to 10
8,*,129,アガタウマス,Sentinel,0,Branch,28,Rating 80%,12,Go to 12
9,*,129,アガタウマス,Sentinel,0,Branch,30,Always,10,Go to 10
10,*,129,アガタウマス,Sentinel,1,Action,550,Attack,2,Random PC
11,*,129,アガタウマス,Sentinel,1,Action,9,Target Search,-1,None
12,*,129,アガタウマス,Sentinel,1,Action,99,Blaster,2,Random PC
1,*,130,イマゴタリア,Bleigock,0,Branch,11,Turn 1,5,Go to 5
2,*,130,イマゴタリア,Bleigock,0,Branch,12,Turn 2,7,Go to 7
3,*,130,イマゴタリア,Bleigock,0,Branch,50,Used S-Move Last Turn?,11,Go to 11
4,*,130,イマゴタリア,Bleigock,0,Branch,30,Always,14,Go to 14
5,*,130,イマゴタリア,Bleigock,0,Branch,25,Rating 50%,18,Go to 18
6,*,130,イマゴタリア,Bleigock,0,Branch,30,Always,17,Go to 17
7,*,130,イマゴタリア,Bleigock,0,Branch,50,Used S-Move Last Turn?,9,Go to 9
8,*,130,イマゴタリア,Bleigock,0,Branch,25,Rating 50%,19,Go to 19
9,*,130,イマゴタリア,Bleigock,0,Branch,22,Rating 20%,19,Go to 19
10,*,130,イマゴタリア,Bleigock,0,Branch,30,Always,17,Go to 17
11,*,130,イマゴタリア,Bleigock,0,Branch,21,Rating 10%,19,Go to 19
12,*,130,イマゴタリア,Bleigock,0,Branch,25,Rating 50%,18,Go to 18
13,*,130,イマゴタリア,Bleigock,0,Branch,30,Always,17,Go to 17
14,*,130,イマゴタリア,Bleigock,0,Branch,25,Rating 50%,19,Go to 19
