Entry ID,Entry Name,ENGLISH.SOT,FRENCH.SOT,GERMAN.SOT,SPANISH.SOT
9,guildShopMsgTbl,"Sorry, but we've already received information on
this. We'll still pay you for reconfirming it.","Désolé, mais nous avons déjà reçu des
informations. Nous paierons la reconfirmation.","Darüber haben wir leider bereits Informationen.
Wir bezahlen Sie trotzdem für die Bestätigung.","Lo sentimos, pero ya tenemos esa información. Te
pagaremos por confirmarla."
10,guildShopMsgTbl,"Yes, I've heard rumors of its existence. I
will pay you if you know its location.","Oui, j'ai entendu des rumeurs au sujet de son
existence. Je vous paierai si vous connnaissez
son emplacement.","Ja, ich habe Gerüchte darüber gehört. Ich
bezahle Sie, wenn Sie den Standort verraten.","Sí, he oído rumores sobre su existencia. Te
pagaré si sabes dónde está."
11,guildShopMsgTbl,"You found what?! You must tell me where you
found it! I must let the whole world know!","Vous avez trouvé quoi ?! Indiquez-moi l'endroit
que je l'annonce au  monde entier !","Was haben Sie gefunden?! Sie müssen mir
verraten, wo. Die ganze Welt muss es wissen!","¡¿Que has encontrado qué?! ¡Tienes que decirme
dónde ésta! ¡Debo contarlo a todo el mundo!"
12,guildShopMsgTbl,The Dark Guild,Guilde Obscure,The Dark Guild,El Gremio Oscuro
13,guildShopMsgTbl,"Sorry, but we've already received information on
this. We'll still pay you for reconfirming it.","Désolé, mais nous avons déjà reçu des
informations. Nous paierons la reconfirmation.","Darüber haben wir leider bereits Informationen.
Wir bezahlen Sie trotzdem für die Bestätigung.","Lo sentimos, pero ya tenemos esa información. Te
pagaremos por confirmarla."
14,guildShopMsgTbl,"Yes, I've heard rumors of its existence. I
will pay you if you know its location.","Oui, j'ai entendu des rumeurs au sujet de son
existence. Je vous paierai si vous connnaissez
son emplacement.","Ja, ich habe Gerüchte darüber gehört. Ich
bezahle Sie, wenn Sie den Standort verraten.","Sí, he oído rumores sobre su existencia. Te
pagaré si sabes dónde está."
15,guildShopMsgTbl,"You found what?! You must tell me where you
found it! I must let the whole world know!","Vous avez trouvé quoi ?! Indiquez-moi l'endroit
que je l'annonce au  monde entier !","Was haben Sie gefunden?! Sie müssen mir
verraten, wo. Die ganze Welt muss es wissen!","¡¿Que has encontrado qué?! ¡Tienes que decirme
dónde ésta! ¡Debo contarlo a todo el mundo!"
0,guildDataTbl,   Dancing Lights   ,  Lueurs Dansantes  ,   Dancing Lights   ,   Luces Danzantes  
1,guildDataTbl,Dancing Lights,Lueurs Dansantes,Dancing Lights,Luces Danzantes
2,guildDataTbl,Lights from Below,Lueurs d'En-bas,Lichter der Unterwelt,Luces Bajas
3,guildDataTbl,     Wanderbirds    ,   Oiseaux Errants  ,     Wanderbirds    ,  Pájaros Errantes  
4,guildDataTbl,Wanderbirds,Oiseaux Errants,Wanderbirds,Pájaros Errantes
5,guildDataTbl,The White Wanderers,Les Vagabonds Blancs,Die weißen Wanderer,Los Errantes Blancos
6,guildDataTbl,       Rabbats      ,       Rabbats      ,       Rabbats      ,       Rabbats      
7,guildDataTbl,Rabbats,Rabbats,Rabbats,Rabbats
8,guildDataTbl,Creatures Down Under,Créatures d'En-bas,Unterweltskreaturen,Seres de lo Profundo
9,guildDataTbl,     Observatory    ,    Observatoire    ,     Observatory    ,    Observatorio    
10,guildDataTbl,Observatory,Observatoire,Observatory,Observatorio
11,guildDataTbl,Moon Watchers,Veilleurs de Lune,Mondbeobachter,Vigilantes de la Luna
12,guildDataTbl,       Alupas       ,       Alupas       ,       Alupas       ,       Alupas       
13,guildDataTbl,Alupas,Alupas,Alupas,Alupas
14,guildDataTbl,The Sage of the Forest,Le Sage de la Forêt,Weisen des Waldes,El Sabio del Bosque
15,guildDataTbl,    Garpa Fruits    ,   Fruits de Garpa  ,    Garpa Fruits    ,    Frutas Garpa    
16,guildDataTbl,Garpa Fruits,Fruits de Garpa,Garpa Fruits,Frutas Garpa
17,guildDataTbl,Taste of the New Lands,Nouvelles Saveurs,Geschmack Neuer Länder,Sabor Nuevas Tierras
18,guildDataTbl,   The Great Bird   ,   le Grand Oiseau  ,   The Great Bird   ,   El Gran Pájaro   
19,guildDataTbl,The Great Bird,le Grand Oiseau,The Great Bird,El Gran Pájaro
20,guildDataTbl,Spread Wings,Ailes Déployées,Ausgebreitete Flügel,Extiende las Alas
21,guildDataTbl,  The Giant Throne  ,   Le Trône Géant   ,  The Giant Throne  ,  El Trono Gigante  
22,guildDataTbl,The Giant Throne,Le Trône Géant,The Giant Throne,El Trono Gigante
23,guildDataTbl,The Seat of Kings,Le Fauteuil des Rois,Sitz der Könige,El Sillón de los Reyes
24,guildDataTbl,  Mysterious Rings  ,Bagues Mystérieuses,  Mysterious Rings  ,  Anillos Místicos  
25,guildDataTbl,Mysterious Rings,Bagues Mystérieuses,Mysterious Rings,Anillos Místicos
26,guildDataTbl,Magical Ward,Pavillon Magique,Zauberwache,Guardián Mágico
27,guildDataTbl,    Will o' Wisps   ,    Will 'o Wisps   ,    Will o' Wisps   ,   Débil Voluntad   
28,guildDataTbl,Will o' Wisps,Will 'o Wisps,Will o' Wisps,Débil Voluntad
29,guildDataTbl,Dancing Lights,Lueurs Dansantes,Irrlichter,Luces Danzantes
30,guildDataTbl,  Ixa'ness Village  ,  Village Ixa'ness  ,  Ixa'ness Village  ,   Aldea Ixa'ness   
31,guildDataTbl,Ixa'ness Village,Village Ixa'ness,Ixa'ness Village,Aldea Ixa'ness
32,guildDataTbl,Women Warriors,Guerrières,Weibliche Krieger,Mujeres Guerreras
33,guildDataTbl,   Gates of Rixis   ,   Portes de Rixis  ,   Gates of Rixis   ,  Puertas de Rixis  
34,guildDataTbl,Gates of Rixis,Portes de Rixis,Gates of Rixis,Puertas de Rixis
35,guildDataTbl,The Gates of Old,Portes de l'Âge,Pforten des Alten,Puertas del Ancestro
36,guildDataTbl,  Ixa'takan Palace  ,   Palais Ixa'taka  ,  Ixa'takan Palace  ,  Palacio Ixa'taka  
37,guildDataTbl,Ixa'takan Palace,Palais Ixa'taka,Ixa'takan Palace,La Capital Escondida
38,guildDataTbl,The Hidden Capital,La Capitale Cachée,Versteckte Hauptstadt,The Hidden Capital
39,guildDataTbl,      Ixa'taka      ,      Ixa'taka      ,      Ixa'taka      ,      Ixa'taka      
40,guildDataTbl,Ixa'taka,Ixa'taka,Ixa'taka,Ixa'taka
41,guildDataTbl,The New Lands,Les Nouvelles Terres,Neue Länder,Las Nuevas Tierras
42,guildDataTbl,       Icebird      ,     Oiseauglace    ,       Icebird      ,    Pájarodehielo   
43,guildDataTbl,Icebird,Oiseauglace,Icebird,Pájarodehielo
44,guildDataTbl,The Flightless Bird,L'oiseau Sans Vol,Flugloser Vogel,El Pájaro que no Vuela
45,guildDataTbl,  Lighthouse Ruins  ,   Ruines du Phare  ,  Lighthouse Ruins  ,   Ruinas del Faro  
46,guildDataTbl,Lighthouse Ruins,Ruines du Phare,Lighthouse Ruins,Ruinas del Faro
47,guildDataTbl,An Ancient Tower,Une Tour Ancienne,Alter Turm,Una Torre Antigua
48,guildDataTbl,     Golden Man     ,     Homme Doré     ,     Golden Man     ,    Hombre Dorado   
49,guildDataTbl,Golden Man,Homme Doré,Golden Man,Hombre Dorado
50,guildDataTbl,The Golden Guide,Le Guide Doré,Goldener Führer,El Guía Dorado
51,guildDataTbl,   Pirate's Grave   ,   Tombe du Pirate  ,   Pirate's Grave   ,  Tumba del Pirata  
52,guildDataTbl,Pirate's Grave,Tombe du Pirate,Pirate's Grave,Tumba del Pirata
53,guildDataTbl,The Sleeping Sailor,Le Marin Endormi,Schlafender Matrose,El Marino Durmiente
54,guildDataTbl,   Moon Stone Lake  ,   Lac Pierre Lune  ,   Moon Stone Lake  ,      Lago Lunar    
55,guildDataTbl,Moon Stone Lake,Lac Pierre Lune,Moon Stone Lake,Lago Lunar
56,guildDataTbl,The Shining Lake,Le Lac Brillant,Glänzender See,El Lago Deslumbrante
57,guildDataTbl,   Grieving Prince  ,   Prince en Peine  ,   Grieving Prince  ,   Príncipe Triste  
58,guildDataTbl,Grieveing Prince,Prince en Peine,Grieveing Prince,Príncipe Triste
59,guildDataTbl,The Silent Mourner,Le Pleureur Silencieux,Der stille Trauernde,El Sufridor Silencioso
60,guildDataTbl,      Sky Coral     ,   Coraux Célestes  ,      Sky Coral     ,    Coral Celeste   
61,guildDataTbl,Sky Coral,Coraux Célestes,Sky Coral,Coral Celeste
62,guildDataTbl,The Island of Colors,L'Île des Couleurs,Insel der Farben,La Isla de los Colores
63,guildDataTbl,       Aurora       ,       Aurore       ,       Aurora       ,       Aurora       
64,guildDataTbl,Aurora,Aurore,Aurora,Aurora
65,guildDataTbl,The Curtain of the Sky,Le Rideau du Ciel,Himmelsvorhang,La Cortina del Cielo
66,guildDataTbl,     Roc's Nest     ,     Nid de Roc     ,     Roc's Nest     ,     Nido de Roc    
67,guildDataTbl,Roc's Nest,Nid de Roc,Roc's Nest,Nido de Roc
68,guildDataTbl,Eggs to Feed a Nation,Oeufs pour Nourrir une Nation,Nahrung einer Nation,Para que Coma un País
69,guildDataTbl,     Stone City     ,   Ville de Pierre  ,     Stone City     ,  Ciudad de Piedra  
70,guildDataTbl,Stone City,Ville de Pierre,Stone City,Ciudad de Piedra
71,guildDataTbl,Homes in the Rock,Maisons dans La Roche,Wohnungen im Fels,Casas en la Roca
72,guildDataTbl,   Ancient Palace   ,    Palais Ancien   ,   Ancient Palace   ,   Palacio Antiguo  
73,guildDataTbl,Ancient Palace,Palais Ancien,Ancient Palace,Palacio Antiguo
74,guildDataTbl,Valuan History,Histoire Valuan,Geschichte der Valua,Historia Valuan
75,guildDataTbl,     Guidestones    ,   Pierres-Guides   ,     Guidestones    ,    Piedras Guía    
76,guildDataTbl,Guidestones,Pierres-Guides,Guidestones,Piedras Guía
77,guildDataTbl,An Ancient Guidepost,Vieux Poteau,Alter Wegweiser,Poste Guía Antiguo
78,guildDataTbl,    Loopers' Nest   ,   Nid de Loopers   ,    Loopers' Nest   ,   Nido de Loopers  
79,guildDataTbl,Loopers' Nest,Nid de Loopers,Loopers' Nest,Nido de Loopers
80,guildDataTbl,Breeding Grounds?,Zone de reproduction,Brutstätte?,Criaderos
81,guildDataTbl,   Silver Moon Pit  ,  Gisements Argent  ,   Silver Moon Pit  ,      Hoyo Lunar    
82,guildDataTbl,Silver Moon Pit,Gisements Argent,Silver Moon Pit,Hoyo Lunar
83,guildDataTbl,Hidden Stash,Magot Caché,Versteck,Botín Escondido
84,guildDataTbl,  Giant Squid Nest  ,    Nid du Calmar   ,  Giant Squid Nest  ,   Nido de Calamar  
85,guildDataTbl,Giant Squid Nest,Nid du Calmar,Giant Squid Nest,Nido de Calamar
86,guildDataTbl,The Lurking Danger,Le Danger Rôde,Lauernde Gefahr,El Peligro Acechante
87,guildDataTbl,  Philosophy Stone  ,    Pierre Philo    ,  Philosophy Stone  ,  Piedra Filosofal  
88,guildDataTbl,Philosophy Stone,Pierre Philo,Philosophy Stone,Piedra Filosofal
89,guildDataTbl,The Poet's Soul,L'Âme du Poête,Seele des Poeten,El Alma del Poeta
90,guildDataTbl,     Skull Rock     ,    Rocher Crâne    ,     Skull Rock     ,  Roca de Calavera  
91,guildDataTbl,Skull Rock,Rocher Crâne,Skull Rock,Roca de Calavera
92,guildDataTbl,The Watcher,Le Veilleur,Der Bewacher,El Observador
93,guildDataTbl,   Rainbow Island   ,   Île Arc-en-ciel  ,   Rainbow Island   ,   Isla Arco Iris   
94,guildDataTbl,Rainbow Island,Île Arc-en-ciel,Rainbow Island,Isla Arco Iris
95,guildDataTbl,A Bridge in the Sky,Un Pont dans le Ciel,Himmelsbrücke,Un Puente en el Cielo
96,guildDataTbl,   Ship Graveyard   ,      Cimetière     ,   Ship Graveyard   ,   Tumba de Navíos  
97,guildDataTbl,Ship Graveyard,Cimetière,Ship Graveyard,Tumba de Navíos
98,guildDataTbl,Inside the Pass…,Dans la Passe……,Im Engpass…,Dentro del Pasaje
99,guildDataTbl,   Valuan Wreckage  ,    Épave Valuan    ,   Valuan Wreckage  ,   Siniestro Total  
100,guildDataTbl,Valuan Wreckage,Épave Valuan,Valuan Wreckage,Siniestro Total
101,guildDataTbl,Admiral's Grave,La Tombe de l'Amiral,Admiralsgrab,Tumba del Almirante
102,guildDataTbl,   Wandering Lake   ,     Lac Errant     ,   Wandering Lake   ,    Lago Errante    
103,guildDataTbl,Wandering Lake,Lac Errant,Wandering Lake,Lago Errante
104,guildDataTbl,Wandering Paradise,Le Paradis Errant,Wanderndes Paradies,Paraíso Errante
105,guildDataTbl,      Sandfalls     ,   Chutes de Sable  ,      Sandfalls     ,   Cascada de Arena 
106,guildDataTbl,Sandfalls,Chutes de Sable,Sandfalls,Cascada de Arena
107,guildDataTbl,The Endless Sand,Le Sable Infini,Endloser Sand,La Arena Interminable
108,guildDataTbl,        Oasis       ,        Oasis       ,        Oasis       ,        Oasis       
109,guildDataTbl,Oasis,Oasis,Oasis,Oasis
110,guildDataTbl,Travelers' Paradise,Paradis des Voyageurs,Paradies für Reisende,Paraíso de Viajeros
111,guildDataTbl,    Spice Island    ,    Île d'Épices    ,    Spice Island    ,  Isla de Especias  
112,guildDataTbl,Spice Island,Île d'Épices,Spice Island,Isla de Especias
113,guildDataTbl,The Smell of Treasure,Le Parfum d'un Trésor,Geruch des Schatzes,El Aroma del Tesoro
114,guildDataTbl,     Blimp Wreck    ,      Naufrage     ,     Blimp Wreck    ,    Dirigible Roto  
115,guildDataTbl,Blimp Wreck,Naufrage,Blimp Wreck,Dirigible Roto
116,guildDataTbl,The Remains of Dreams,Les Restes d'un Rêve,Traumüberbleibsel,Restos de Sueños
117,guildDataTbl,   Balloon Flower   ,    Fleur Ballon    ,   Balloon Flower   ,    Flor de Globo   
118,guildDataTbl,Balloon Flower,Fleur Ballon,Balloon Flower,Flor de Globo
119,guildDataTbl,A Strange Flower,Une Étrange Fleur,Seltsame Blume,Una Flor Extraña
120,guildDataTbl,   Ruins of Rolana  ,  Ruines de Rolana  ,   Ruins of Rolana  ,   Ruinas de Rolana 
121,guildDataTbl,Ruins of Rolana,Ruines de Rolana,Ruins of Rolana,Ruinas de Rolana
122,guildDataTbl,Remnants of Culture,Vestiges d'une Culture,Kulturüberreste,Restos de Civilización
123,guildDataTbl,    Flutterflies    ,   Papillons géants   ,    Flutterflies    ,    Flutterflies    
124,guildDataTbl,Flutterflies,Papillons géants,Flutterflies,Flutterflies
125,guildDataTbl,The Whimsical Insect,L'Insecte Capricieux,Launisches Insekt,El Insecto Caprichoso
126,guildDataTbl,     Beak Rock      ,     Rocher Bec     ,     Beak Rock      ,    Roca de pico    
127,guildDataTbl,Beak Rock,Rocher Bec,Beak Rock,Roca de pico
128,guildDataTbl,Nature Imitates Life,La Nature Imite la Vie,Lebensnahe Natur,Naturaleza imita Vida
129,guildDataTbl,    Ancient Fish    ,   Poisson Ancien   ,    Ancient Fish    ,    Pez Ancestral   
130,guildDataTbl,Ancient Fish,Poisson Ancien,Ancient Fish,Pez Ancestral
131,guildDataTbl,A Mysterious Fish,Un Mystérieux Poisson,Mysteriöser Fisch,El Pez Misterioso
132,guildDataTbl,  Black Moon Stone  ,    Pierre Noire    ,  Black Moon Stone  ,    Piedra Negra    
133,guildDataTbl,Black Moon Stone,Pierre Noire,Black Moon Stone,Piedra Negra
134,guildDataTbl,A Seventh Moon?,Une Septième Lune?,Ein siebenter Mond?,¿La Séptima Luna?
135,guildDataTbl,       Dheerse      ,       Dheerse      ,       Dheerse      ,       Dheerse      
136,guildDataTbl,Dheerse,Dheerse,Dheerse,Dheerse
137,guildDataTbl,Ancient Yafutoman Myth,Ancien Mythe Yafutoman,Alter Yafutoman. Mythos,Mito Yafutoman
138,guildDataTbl,   Mystic Orchard   ,   Verger Mystique  ,   Mystic Orchard   ,  Orquídea Mística  
139,guildDataTbl,Mystic Orchard,Verger Mystique,Mystic Orchard,Orquídea Mística
140,guildDataTbl,Land of Strange Fruit,Pays du Fruit Étrange,Land seltener Früchte,Tierra de Frutos Raros
141,guildDataTbl,    Inverse Isle    ,    Île Inversée    ,    Inverse Isle    ,    Isla Inversa    
142,guildDataTbl,Inverse Isle,Île Inversée,Inverse Isle,Isla Inversa
143,guildDataTbl,Upside-down Reality,Réalité à l'Envers,Verkehrte Realität,Realidad Al Revés
144,guildDataTbl,     Sky Anemone    ,  Anémone Céleste   ,     Sky Anemone    ,   Anémona Celeste  
145,guildDataTbl,Sky Anemone,Anémone Céleste,Sky Anemone,Anémona Celeste
146,guildDataTbl,The Patient Predator,Le Prédateur Patient,Geduldige Raubpflanze,El Depredador Paciente
147,guildDataTbl,     Topple Rock    ,Rocher en Équilibre,     Topple Rock    ,  Roca Tambaleante  
148,guildDataTbl,Topple Rock,Rocher en Équilibre,Topple Rock,Roca Tambaleante
149,guildDataTbl,A Perfect Balance,Un Parfait Équilibre,Perfekte Balance,Un Equilibrio Perfecto
150,guildDataTbl,   Bottomless Pit   ,   Puits sans Fond  ,   Bottomless Pit   ,   Hoyo sin Fondo   
151,guildDataTbl,Bottomless Pit,Puits sans Fond,Bottomless Pit,Hoyo sin Fondo
152,guildDataTbl,The Gates of Death,Les Portes de La Mort,Das Tor zum Tod,Puertas de la Muerte
153,guildDataTbl,   World is Round   ,   Terre est Ronde  ,   World is Round   ,   Galileo Galilei  
154,guildDataTbl,World is Round,Terre est Ronde,World is Round,Galileo Galilei
155,guildDataTbl,The World's True Shape,Vraie Forme du Monde,Wahre Form der Welt,La Forma del Mundo
156,guildDataTbl,  The Lands of Ice  ,   Pays des Glaces  ,  The Lands of Ice  ,  Tierras de Hielo  
157,guildDataTbl,The Lands of Ice,Pays des Glaces,The Lands of Ice,Tierras de Hielo
158,guildDataTbl,The Frozen Continent,Le Continent Gelé,Überfrorener Kontinent,El Continente Helado
159,guildDataTbl,      Yafutoma      ,      Yafutoma      ,      Yafutoma      ,      Yafutoma      
160,guildDataTbl,Yafutoma,Yafutoma,Yafutoma,Yafutoma
161,guildDataTbl,The Lands of Legend,Les Pays de Légende,Länder der Legende,Las Tierras de Leyenda
162,guildDataTbl,  The Frozen Giant  ,   Géant de Glace   ,  The Frozen Giant  ,   Gigante Helado   
163,guildDataTbl,The Frozen Giant,Géant de Glace,The Frozen Giant,Gigante Helado
164,guildDataTbl,He Who Slumbers in Ice,Celui Qui S'endore dans la Glace,Schlummernder im Eis,Quien Dormita en Hielo
165,guildDataTbl,   The Ghost Ship   ,   Bateau Fantôme   ,   The Ghost Ship   ,   Navío Fantasma   
166,guildDataTbl,The Ghost Ship,Bateau Fantôme,The Ghost Ship,Navío Fantasma
167,guildDataTbl,The Crewless Ship,Navire sans Équipage,Schiff ohne Besatzung,Navío sin Tripulación
168,guildDataTbl,  Temple of Pyrynn  ,  Temple de Pyrynn  ,  Temple of Pyrynn  ,  Templo de Pyrynn  
169,guildDataTbl,Temple of Pyrynn,Temple de Pyrynn,Temple of Pyrynn,Templo de Pyrynn
170,guildDataTbl,Temple of the Sands,Temple des Sables,Tempel des Sandes,Templo de las Arenas
171,guildDataTbl,   Flying Machine   ,   Machine Volante  ,   Flying Machine   ,  Máquina Voladora  
172,guildDataTbl,Flying Machine,Machine Volante,Flying Machine,Máquina Voladora
173,guildDataTbl,The Ship of the Stars,Le Navire des Étoiles,Schiff der Sterne,Navío de las Estrellas
174,guildDataTbl,    Eclipse Point   ,   Point d'Éclipse  ,    Eclipse Point   ,   Punto de Eclipse 
175,guildDataTbl,Eclipse Point,Point d'Éclipse,Eclipse Point,Punto de Eclipse
176,guildDataTbl,The Land Without Light,Le Pays Sans Lumière,Land ohne Licht,La Tierra sin Luz
177,guildDataTbl,   The Mother Tree  ,    L'Arbre Mère    ,   The Mother Tree  ,   El Árbol Madre   
178,guildDataTbl,The Mother Tree,L'Arbre Mère,The Mother Tree,El Árbol Madre
179,guildDataTbl,Reaching for the Skies,Atteindre les Cieux,Wächst zum Himmel,Apuntando a los Cielos
180,guildDataTbl,    Uguisu's Nest   ,    Nid de Uguisu   ,    Uguisu's Nest   ,    Nido de Uguisu  
181,guildDataTbl,Uguisu's Nest,Nid de Uguisu,Uguisu's Nest,Nido de Uguisu
182,guildDataTbl,A Bird of the East,Un Oiseau de l'Est,Vogel des Ostens,Un Pájaro del Este
183,guildDataTbl,   Guardian Walls   ,   Grande Muraille  ,   Guardian Walls   ,  Muros Guardianes  
184,guildDataTbl,Guardian Walls,Grande Muraille,Guardian Walls,Muros Guardianes
185,guildDataTbl,The Ancient Fortress,L'Ancienne Forteresse,Altertümliche Festung,La Fortaleza Antigua
186,guildDataTbl,   Southern Cross   ,    Croix-du-Sud    ,   Southern Cross   ,    Cruz del Sur    
187,guildDataTbl,Southern Cross,Croix-du-Sud,Southern Cross,Cruz del Sur
188,guildDataTbl,The Way to Glacia,La Route de Glacia,Der Weg nach Glacia,El Camino a Glacia
189,guildDataTbl,      Iron Star     ,    Étoile de Fer   ,      Iron Star     ,   Estrella Férrea  
190,guildDataTbl,Iron Star,Étoile de Fer,Iron Star,Estrella Férrea
191,guildDataTbl,Desert Star,Étoile du Désert,Wüstenstern,Estrella del Desierto
0,guildMsgTbl,"You can find 'em near a giant crevasse low on
the eastern side of the Valuan continent.","Vous les trouverez près d'une crevasse géante au
bas de la côte est du continent Valuan.","Nahe einer riesigen Gletscherspalte tief unten
auf der östlichen Seite des Valua Kontinents.","Se encuentran junto a una grieta gigante en el
este del continente Valuan."
1,guildMsgTbl,"You might try lookin' near the big crevasse
low on the Eastern side of Valua…","Vous devriez chercher près de la grande crevasse
au bas de la côte est du continent Valuan……","Versuch's doch mal nahe der großen
Gletscherspalte tief unten auf der östlichen
Seite von Valua…","Intenta echar un vistazo junto a la grieta
grande del este de Valua"
2,guildMsgTbl,"A natural phenomenon that
can be seen underneath
the Valuan continent,
it is said to be caused by
electricity from the
Yellow Moon Stones in the
Valuan soil. Some say that
it is caused by a giant
creature that lies deep
inside the ground.","Un phénomène naturel
visible sous le continent
Valuan, on dit que c'est
dû à l'électricité des
pierres de lune jaunes
dans le sol Valuan.
Certains racontent que
c'est dû à une créature
géante allongée dans les
profondeurs du sol.","Ein natürliches Phänomen,
dass unterhalb des Valua
Kontinents zu sehen ist,
angeblich durch Elektri-
zität von den Yellow Moon
Stones im Erdboden von
Valua verursacht. Manche
behaupten, es würde durch
eine riesige Kreatur tief
im Erdboden hervorgerufen.","Un fenómeno natural que
puede verse bajo la
superficie del continente
Valuan, causado quizá por
la electricidad procedente
de las Piedras Amarillas
del suelo de Valua. Se
dice que es un gigante que
vive a gran profundidad
debajo de la tierra."
3,guildMsgTbl,"They've been seen flying in the skies north of a
mountain called Kazai, in Yafutoma.","Ils ont été aperçus volant dans les cieux au
nord d'une montagne appellée Kazai, à Yafutoma.","Man sah sie in den Himmeln nördlich eines Bergs
mit dem Namen Kazai in Yafutoma fliegen.","Se les ha visto volando por el cielo al norte de
un monte llamado Kazai, en Yafutoma."
4,guildMsgTbl,"Some guys who went to Yafutoma with the Armada
say they saw 'em north of a big mountian.","Des hommes partis à Yafutoma avec l'Armada les
ont vus au nord d'une grande montagne.","Einige der Typen, die mit der Armada nach
Yafutoma gingen, haben sie nördlich eines großen
Berges erspät.","Quienes fueron a Yafutoma con la Armada dicen
que los vieron al norte de una gran montaña."
5,guildMsgTbl,"The Wanderbirds are large
migratory birds from the
far North, revered since
ancient times as symbols
of long life. Its cry is
rarely ever heard, but the
clarity and beauty of
their song is said to put
all other birds to shame.","Les oiseaux errants sont
des migrateurs venus du
grand nord, vénérés depuis
les temps anciens comme
symbole de longévité. On
les entend rarement mais
la clarté et la beauté de
leur chant embarrasse les
autres oiseaux.","Die Wanderbirds sind große
Zugvögel aus dem hohen
Norden, die seit Urzeiten
als Symbol für ein langes
Leben verehrt werden. Man
hört sie nur selten, aber
die Schönheit ihrer Stimme
stellt alle anderen Vögel
in den Schatten.","Los Pájaros Errantes son
grandes aves migratorias
del lejano Norte, adoradas
desde tiempos ancestrales
como símbolos de
longevidad. Es raro oírles
cantar, pero la belleza de
su canto hace que los
demás pájaros se sonrojen."
