Entry ID,[Filter],[EC ID],[JP EC Name],Type ID,[Type Name],Instr. ID,[Instr. Name],Param. ID,[Param. Name]
3,*,134,ラァス,0,Branch,23,???,14,Go to 14
4,*,134,ラァス,0,Branch,25,???,13,Go to 13
5,*,134,ラァス,0,Branch,30,???,12,Go to 12
6,*,134,ラァス,0,Branch,25,???,14,Go to 14
7,*,134,ラァス,0,Branch,24,???,13,Go to 13
8,*,134,ラァス,0,Branch,30,???,12,Go to 12
9,*,134,ラァス,0,Branch,22,???,14,Go to 14
10,*,134,ラァス,0,Branch,27,???,13,Go to 13
11,*,134,ラァス,0,Branch,30,???,12,Go to 12
12,*,134,ラァス,1,Action,550,Attack,2,Random PC
13,*,134,ラァス,1,Action,0,火山弾乱舞,-1,None
14,*,134,ラァス,1,Action,1,石化灰噴霧,13,PC w/o Stone
1,*,136,アントニオＪｒ,0,Branch,50,???,4,Go to 4
2,*,136,アントニオＪｒ,0,Branch,23,???,6,Go to 6
3,*,136,アントニオＪｒ,0,Branch,30,???,7,Go to 7
4,*,136,アントニオＪｒ,0,Branch,27,???,6,Go to 6
5,*,136,アントニオＪｒ,0,Branch,30,???,7,Go to 7
6,*,136,アントニオＪｒ,1,Action,550,Attack,2,Random PC
7,*,136,アントニオＪｒ,1,Action,5,怒雷,2,Random PC
1,*,137,ディアトリマ,0,Branch,11,???,11,Go to 11
2,*,137,ディアトリマ,0,Branch,12,???,11,Go to 11
3,*,137,ディアトリマ,0,Branch,1,???,15,Go to 15
4,*,137,ディアトリマ,0,Branch,50,???,6,Go to 6
5,*,137,ディアトリマ,0,Branch,30,???,15,Go to 15
6,*,137,ディアトリマ,0,Branch,22,???,22,Go to 22
7,*,137,ディアトリマ,0,Branch,22,???,23,Go to 23
8,*,137,ディアトリマ,0,Branch,22,???,21,Go to 21
9,*,137,ディアトリマ,0,Branch,28,???,19,Go to 19
10,*,137,ディアトリマ,0,Branch,30,???,20,Go to 20
11,*,137,ディアトリマ,0,Branch,23,???,22,Go to 22
12,*,137,ディアトリマ,0,Branch,24,???,23,Go to 23
13,*,137,ディアトリマ,0,Branch,29,???,21,Go to 21
14,*,137,ディアトリマ,0,Branch,30,???,19,Go to 19
15,*,137,ディアトリマ,0,Branch,22,???,22,Go to 22
16,*,137,ディアトリマ,0,Branch,24,???,23,Go to 23
17,*,137,ディアトリマ,0,Branch,27,???,21,Go to 21
18,*,137,ディアトリマ,0,Branch,30,???,19,Go to 19
19,*,137,ディアトリマ,1,Action,550,Attack,16,PC w/o Sleep
20,*,137,ディアトリマ,1,Action,551,Guard,-1,None
21,*,137,ディアトリマ,1,Action,2,フェザーティアー,2,Random PC
22,*,137,ディアトリマ,1,Action,7,パニカリング,14,PC w/o Confusion
23,*,137,ディアトリマ,1,Action,8,スリーパリング,16,PC w/o Sleep
1,*,138,シニストラ,0,Branch,17,???,18,Go to 18
2,*,138,シニストラ,0,Branch,53,???,22,Go to 22
3,*,138,シニストラ,0,Branch,11,???,9,Go to 9
4,*,138,シニストラ,0,Branch,12,???,12,Go to 12
5,*,138,シニストラ,0,Branch,38,???,16,Go to 16
6,*,138,シニストラ,0,Branch,39,???,17,Go to 17
7,*,138,シニストラ,0,Branch,25,???,20,Go to 20
8,*,138,シニストラ,0,Branch,30,???,21,Go to 21
9,*,138,シニストラ,0,Branch,25,???,23,Go to 23
10,*,138,シニストラ,0,Branch,25,???,20,Go to 20
11,*,138,シニストラ,0,Branch,30,???,21,Go to 21
12,*,138,シニストラ,0,Branch,50,???,14,Go to 14
13,*,138,シニストラ,0,Branch,30,???,15,Go to 15
14,*,138,シニストラ,0,Branch,25,???,20,Go to 20
15,*,138,シニストラ,0,Branch,30,???,21,Go to 21
16,*,138,シニストラ,0,Branch,23,???,23,Go to 23
17,*,138,シニストラ,0,Branch,21,???,23,Go to 23
18,*,138,シニストラ,0,Branch,23,???,20,Go to 20
19,*,138,シニストラ,0,Branch,30,???,21,Go to 21
20,*,138,シニストラ,1,Action,550,Attack,2,Random PC
21,*,138,シニストラ,1,Action,51,エクスプロア,-1,None
22,*,138,シニストラ,1,Action,54,デスマリッジ,-1,None
23,*,138,シニストラ,1,Action,55,エンゲイジ,-1,None
1,*,139,デクストラ,0,Branch,17,???,18,Go to 18
2,*,139,デクストラ,0,Branch,53,???,22,Go to 22
3,*,139,デクストラ,0,Branch,12,???,9,Go to 9
4,*,139,デクストラ,0,Branch,13,???,12,Go to 12
5,*,139,デクストラ,0,Branch,38,???,16,Go to 16
6,*,139,デクストラ,0,Branch,39,???,17,Go to 17
7,*,139,デクストラ,0,Branch,25,???,20,Go to 20
8,*,139,デクストラ,0,Branch,30,???,21,Go to 21
9,*,139,デクストラ,0,Branch,25,???,23,Go to 23
10,*,139,デクストラ,0,Branch,25,???,20,Go to 20
11,*,139,デクストラ,0,Branch,30,???,21,Go to 21
12,*,139,デクストラ,0,Branch,50,???,14,Go to 14
13,*,139,デクストラ,0,Branch,30,???,15,Go to 15
14,*,139,デクストラ,0,Branch,25,???,20,Go to 20
15,*,139,デクストラ,0,Branch,30,???,21,Go to 21
16,*,139,デクストラ,0,Branch,23,???,23,Go to 23
17,*,139,デクストラ,0,Branch,21,???,23,Go to 23
18,*,139,デクストラ,0,Branch,23,???,20,Go to 20
19,*,139,デクストラ,0,Branch,30,???,21,Go to 21
20,*,139,デクストラ,1,Action,550,Attack,2,Random PC
21,*,139,デクストラ,1,Action,53,ブリザーダ,-1,None
22,*,139,デクストラ,1,Action,59,デスマリッジ,-1,None
23,*,139,デクストラ,1,Action,55,エンゲイジ,-1,None
1,*,140,ラミレス,0,Branch,1,???,14,Go to 14
2,*,140,ラミレス,0,Branch,11,???,10,Go to 10
3,*,140,ラミレス,0,Branch,12,???,9,Go to 9
4,*,140,ラミレス,0,Branch,13,???,8,Go to 8
5,*,140,ラミレス,0,Branch,14,???,7,Go to 7
6,*,140,ラミレス,0,Branch,24,???,13,Go to 13
7,*,140,ラミレス,0,Branch,24,???,13,Go to 13
8,*,140,ラミレス,0,Branch,24,???,13,Go to 13
9,*,140,ラミレス,0,Branch,24,???,12,Go to 12
10,*,140,ラミレス,0,Branch,22,???,12,Go to 12
11,*,140,ラミレス,1,Action,550,Attack,2,Random PC
12,*,140,ラミレス,1,Action,519,ジェドーサ,2,Random PC
13,*,140,ラミレス,1,Action,43,銀色の光と闇,-1,None
14,*,140,ラミレス,1,Action,509,サプローネ,22,Self
1,*,141,ビゴロ,0,Branch,50,???,5,Go to 5
2,*,141,ビゴロ,0,Branch,11,???,9,Go to 9
3,*,141,ビゴロ,0,Branch,14,???,9,Go to 9
4,*,141,ビゴロ,0,Branch,30,???,13,Go to 13
5,*,141,ビゴロ,0,Branch,22,???,19,Go to 19
6,*,141,ビゴロ,0,Branch,21,???,20,Go to 20
7,*,141,ビゴロ,0,Branch,25,???,17,Go to 17
8,*,141,ビゴロ,0,Branch,30,???,18,Go to 18
9,*,141,ビゴロ,0,Branch,28,???,19,Go to 19
10,*,141,ビゴロ,0,Branch,21,???,20,Go to 20
11,*,141,ビゴロ,0,Branch,25,???,17,Go to 17
12,*,141,ビゴロ,0,Branch,30,???,18,Go to 18
13,*,141,ビゴロ,0,Branch,24,???,19,Go to 19
14,*,141,ビゴロ,0,Branch,21,???,20,Go to 20
15,*,141,ビゴロ,0,Branch,25,???,17,Go to 17
16,*,141,ビゴロ,0,Branch,30,???,18,Go to 18
17,*,141,ビゴロ,1,Action,550,Attack,1,Same PC
18,*,141,ビゴロ,1,Action,550,Attack,21,PC w/ Highest Attack
19,*,141,ビゴロ,1,Action,60,投げキッス,23,Aika
20,*,141,ビゴロ,1,Action,551,Guard,-1,None
1,*,142,ブラキロフス,0,Branch,50,???,4,Go to 4
2,*,142,ブラキロフス,0,Branch,22,???,6,Go to 6
3,*,142,ブラキロフス,0,Branch,30,???,7,Go to 7
4,*,142,ブラキロフス,0,Branch,28,???,6,Go to 6
5,*,142,ブラキロフス,0,Branch,30,???,7,Go to 7
6,*,142,ブラキロフス,1,Action,550,Attack,2,Random PC
7,*,142,ブラキロフス,1,Action,30,スプレーキャノン,2,Random PC
1,*,144,ディーゴ,0,Branch,18,???,43,Go to 43
2,*,144,ディーゴ,0,Branch,19,???,4,Go to 4
3,*,144,ディーゴ,0,Branch,30,???,16,Go to 16
4,*,144,ディーゴ,0,Branch,20,???,6,Go to 6
5,*,144,ディーゴ,0,Branch,30,???,17,Go to 17
6,*,144,ディーゴ,0,Branch,11,???,19,Go to 19
7,*,144,ディーゴ,0,Branch,12,???,21,Go to 21
8,*,144,ディーゴ,0,Branch,13,???,23,Go to 23
9,*,144,ディーゴ,0,Branch,14,???,25,Go to 25
10,*,144,ディーゴ,0,Branch,50,???,27,Go to 27
11,*,144,ディーゴ,0,Branch,49,???,33,Go to 33
12,*,144,ディーゴ,0,Branch,24,???,44,Go to 44
13,*,144,ディーゴ,0,Branch,27,???,42,Go to 42
14,*,144,ディーゴ,0,Branch,23,???,43,Go to 43
15,*,144,ディーゴ,0,Branch,30,???,39,Go to 39
16,*,144,ディーゴ,0,Branch,22,???,43,Go to 43
17,*,144,ディーゴ,0,Branch,21,???,43,Go to 43
18,*,144,ディーゴ,0,Branch,30,???,6,Go to 6
19,*,144,ディーゴ,0,Branch,24,???,43,Go to 43
20,*,144,ディーゴ,0,Branch,30,???,36,Go to 36
21,*,144,ディーゴ,0,Branch,50,???,11,Go to 11
22,*,144,ディーゴ,0,Branch,30,???,43,Go to 43
23,*,144,ディーゴ,0,Branch,26,???,41,Go to 41
24,*,144,ディーゴ,0,Branch,30,???,10,Go to 10
25,*,144,ディーゴ,0,Branch,31,???,10,Go to 10
26,*,144,ディーゴ,0,Branch,30,???,41,Go to 41
27,*,144,ディーゴ,0,Branch,16,???,31,Go to 31
28,*,144,ディーゴ,0,Branch,23,???,42,Go to 42
29,*,144,ディーゴ,0,Branch,27,???,39,Go to 39
30,*,144,ディーゴ,0,Branch,30,???,44,Go to 44
31,*,144,ディーゴ,0,Branch,28,???,39,Go to 39
32,*,144,ディーゴ,0,Branch,30,???,40,Go to 40
33,*,144,ディーゴ,0,Branch,25,???,44,Go to 44
34,*,144,ディーゴ,0,Branch,28,???,39,Go to 39
35,*,144,ディーゴ,0,Branch,30,???,43,Go to 43
36,*,144,ディーゴ,0,Branch,25,???,39,Go to 39
37,*,144,ディーゴ,0,Branch,28,???,42,Go to 42
38,*,144,ディーゴ,0,Branch,30,???,40,Go to 40
39,*,144,ディーゴ,1,Action,550,Attack,2,Random PC
40,*,144,ディーゴ,1,Action,551,Guard,-1,None
41,*,144,ディーゴ,1,Action,509,サプローネ,5,Random EC
42,*,144,ディーゴ,1,Action,522,ウェボーン,2,Random PC
43,*,144,ディーゴ,1,Action,36,ナンジャー,-1,None
44,*,144,ディーゴ,1,Action,66,フィサーン,-1,None
1,*,145,ジャオ,0,Branch,50,???,4,Go to 4
2,*,145,ジャオ,0,Branch,24,???,6,Go to 6
3,*,145,ジャオ,0,Branch,30,???,7,Go to 7
4,*,145,ジャオ,0,Branch,26,???,6,Go to 6
5,*,145,ジャオ,0,Branch,30,???,7,Go to 7
6,*,145,ジャオ,1,Action,550,Attack,2,Random PC
7,*,145,ジャオ,1,Action,230,イラナギュン,2,Random PC
1,*,146,マオ,0,Branch,50,???,4,Go to 4
2,*,146,マオ,0,Branch,22,???,6,Go to 6
3,*,146,マオ,0,Branch,30,???,7,Go to 7
4,*,146,マオ,0,Branch,28,???,6,Go to 6
5,*,146,マオ,0,Branch,30,???,7,Go to 7
6,*,146,マオ,1,Action,550,Attack,2,Random PC
7,*,146,マオ,1,Action,76,タタティモルット,2,Random PC
1,*,147,ムラジ,0,Branch,11,???,14,Go to 14
2,*,147,ムラジ,0,Branch,12,???,16,Go to 16
3,*,147,ムラジ,0,Branch,13,???,20,Go to 20
4,*,147,ムラジ,0,Branch,2,???,30,Go to 30
5,*,147,ムラジ,0,Branch,1,???,22,Go to 22
6,*,147,ムラジ,0,Branch,17,???,33,Go to 33
7,*,147,ムラジ,0,Branch,54,???,24,Go to 24
8,*,147,ムラジ,0,Branch,24,???,26,Go to 26
9,*,147,ムラジ,0,Branch,25,???,27,Go to 27
10,*,147,ムラジ,0,Branch,25,???,29,Go to 29
11,*,147,ムラジ,0,Branch,30,???,31,Go to 31
12,*,147,ムラジ,0,Branch,24,???,26,Go to 26
13,*,147,ムラジ,0,Branch,30,???,27,Go to 27
14,*,147,ムラジ,0,Branch,25,???,28,Go to 28
15,*,147,ムラジ,0,Branch,30,???,12,Go to 12
16,*,147,ムラジ,0,Branch,35,???,18,Go to 18
17,*,147,ムラジ,0,Branch,30,???,28,Go to 28
18,*,147,ムラジ,0,Branch,25,???,32,Go to 32
19,*,147,ムラジ,0,Branch,30,???,12,Go to 12
20,*,147,ムラジ,0,Branch,36,???,4,Go to 4
21,*,147,ムラジ,0,Branch,30,???,32,Go to 32
22,*,147,ムラジ,0,Branch,25,???,30,Go to 30
23,*,147,ムラジ,0,Branch,30,???,6,Go to 6
24,*,147,ムラジ,0,Branch,25,???,33,Go to 33
25,*,147,ムラジ,0,Branch,30,???,8,Go to 8
26,*,147,ムラジ,1,Action,531,ウェイベス,2,Random PC
27,*,147,ムラジ,1,Action,551,Guard,-1,None
28,*,147,ムラジ,1,Action,500,アパ,22,Self
29,*,147,ムラジ,1,Action,500,アパ,11,EC w/o Strengthen
30,*,147,ムラジ,1,Action,507,サプリィ,22,Self
31,*,147,ムラジ,1,Action,507,サプリィ,7,Injured EC
32,*,147,ムラジ,1,Action,513,クイッカ,-1,None
33,*,147,ムラジ,1,Action,67,仲間を呼ぶ,-1,None
34,*,147,ムラジ,1,Action,114,仲間を呼ぶ,-1,None
1,*,148,ニルヴィナス,0,Branch,1,???,18,Go to 18
2,*,148,ニルヴィナス,0,Branch,11,???,5,Go to 5
3,*,148,ニルヴィナス,0,Branch,12,???,7,Go to 7
4,*,148,ニルヴィナス,0,Branch,30,???,11,Go to 11
5,*,148,ニルヴィナス,0,Branch,27,???,25,Go to 25
6,*,148,ニルヴィナス,0,Branch,30,???,22,Go to 22
7,*,148,ニルヴィナス,0,Branch,50,???,9,Go to 9
8,*,148,ニルヴィナス,0,Branch,30,???,25,Go to 25
9,*,148,ニルヴィナス,0,Branch,27,???,23,Go to 23
10,*,148,ニルヴィナス,0,Branch,30,???,22,Go to 22
11,*,148,ニルヴィナス,0,Branch,50,???,15,Go to 15
12,*,148,ニルヴィナス,0,Branch,21,???,22,Go to 22
13,*,148,ニルヴィナス,0,Branch,26,???,23,Go to 23
14,*,148,ニルヴィナス,0,Branch,30,???,25,Go to 25
15,*,148,ニルヴィナス,0,Branch,23,???,22,Go to 22
16,*,148,ニルヴィナス,0,Branch,23,???,23,Go to 23
17,*,148,ニルヴィナス,0,Branch,30,???,25,Go to 25
18,*,148,ニルヴィナス,0,Branch,50,???,15,Go to 15
19,*,148,ニルヴィナス,0,Branch,23,???,24,Go to 24
20,*,148,ニルヴィナス,0,Branch,22,???,23,Go to 23
21,*,148,ニルヴィナス,0,Branch,30,???,25,Go to 25
22,*,148,ニルヴィナス,1,Action,550,Attack,2,Random PC
23,*,148,ニルヴィナス,1,Action,33,デスレーザー,2,Random PC
24,*,148,ニルヴィナス,1,Action,33,デスレーザー,21,PC w/ Highest Attack
25,*,148,ニルヴィナス,1,Action,42,アバランチャー,2,Random PC
1,*,149,ビゴロ,0,Branch,50,???,5,Go to 5
2,*,149,ビゴロ,0,Branch,22,???,8,Go to 8
3,*,149,ビゴロ,0,Branch,24,???,9,Go to 9
4,*,149,ビゴロ,0,Branch,30,???,10,Go to 10
5,*,149,ビゴロ,0,Branch,24,???,8,Go to 8
6,*,149,ビゴロ,0,Branch,26,???,9,Go to 9
7,*,149,ビゴロ,0,Branch,30,???,10,Go to 10
8,*,149,ビゴロ,1,Action,550,Attack,2,Random PC
9,*,149,ビゴロ,1,Action,17,乱射キャノン,2,Random PC
10,*,149,ビゴロ,1,Action,27,大艦巨砲キャノン,2,Random PC
1,*,150,ホルシ−ド,0,Branch,50,???,5,Go to 5
2,*,150,ホルシ−ド,0,Branch,22,???,8,Go to 8
3,*,150,ホルシ−ド,0,Branch,25,???,9,Go to 9
4,*,150,ホルシ−ド,0,Branch,30,???,10,Go to 10
5,*,150,ホルシ−ド,0,Branch,24,???,8,Go to 8
6,*,150,ホルシ−ド,0,Branch,25,???,9,Go to 9
7,*,150,ホルシ−ド,0,Branch,30,???,10,Go to 10
8,*,150,ホルシ−ド,1,Action,550,Attack,2,Random PC
9,*,150,ホルシ−ド,1,Action,64,疲労かぶり,18,PC w/o Fatigue
10,*,150,ホルシ−ド,1,Action,181,ブラストブレス,2,Random PC
1,*,151,ガルシアン,0,Branch,11,???,4,Go to 4
2,*,151,ガルシアン,0,Branch,12,???,8,Go to 8
3,*,151,ガルシアン,0,Branch,30,???,13,Go to 13
4,*,151,ガルシアン,0,Branch,25,???,59,Go to 59
5,*,151,ガルシアン,0,Branch,24,???,56,Go to 56
6,*,151,ガルシアン,0,Branch,25,???,57,Go to 57
7,*,151,ガルシアン,0,Branch,30,???,58,Go to 58
8,*,151,ガルシアン,0,Branch,50,???,10,Go to 10
9,*,151,ガルシアン,0,Branch,30,???,59,Go to 59
10,*,151,ガルシアン,0,Branch,24,???,60,Go to 60
11,*,151,ガルシアン,0,Branch,25,???,56,Go to 56
12,*,151,ガルシアン,0,Branch,30,???,57,Go to 57
13,*,151,ガルシアン,0,Branch,60,???,23,Go to 23
14,*,151,ガルシアン,0,Branch,57,???,16,Go to 16
15,*,151,ガルシアン,0,Branch,30,???,17,Go to 17
16,*,151,ガルシアン,0,Branch,23,???,61,Go to 61
17,*,151,ガルシアン,0,Branch,58,???,19,Go to 19
18,*,151,ガルシアン,0,Branch,30,???,20,Go to 20
19,*,151,ガルシアン,0,Branch,23,???,61,Go to 61
20,*,151,ガルシアン,0,Branch,59,???,22,Go to 22
21,*,151,ガルシアン,0,Branch,30,???,23,Go to 23
22,*,151,ガルシアン,0,Branch,23,???,61,Go to 61
23,*,151,ガルシアン,0,Branch,62,???,50,Go to 50
24,*,151,ガルシアン,0,Branch,49,???,37,Go to 37
25,*,151,ガルシアン,0,Branch,65,???,28,Go to 28
26,*,151,ガルシアン,0,Branch,64,???,31,Go to 31
27,*,151,ガルシアン,0,Branch,30,???,34,Go to 34
28,*,151,ガルシアン,0,Branch,22,???,56,Go to 56
29,*,151,ガルシアン,0,Branch,21,???,57,Go to 57
30,*,151,ガルシアン,0,Branch,21,???,58,Go to 58
31,*,151,ガルシアン,0,Branch,21,???,56,Go to 56
32,*,151,ガルシアン,0,Branch,22,???,57,Go to 57
33,*,151,ガルシアン,0,Branch,21,???,58,Go to 58
34,*,151,ガルシアン,0,Branch,21,???,56,Go to 56
35,*,151,ガルシアン,0,Branch,21,???,57,Go to 57
36,*,151,ガルシアン,0,Branch,22,???,58,Go to 58
37,*,151,ガルシアン,0,Branch,50,???,44,Go to 44
38,*,151,ガルシアン,0,Branch,20,???,41,Go to 41
39,*,151,ガルシアン,0,Branch,19,???,42,Go to 42
40,*,151,ガルシアン,0,Branch,30,???,43,Go to 43
41,*,151,ガルシアン,0,Branch,21,???,60,Go to 60
42,*,151,ガルシアン,0,Branch,21,???,60,Go to 60
43,*,151,ガルシアン,0,Branch,24,???,59,Go to 59
44,*,151,ガルシアン,0,Branch,22,???,56,Go to 56
45,*,151,ガルシアン,0,Branch,22,???,57,Go to 57
46,*,151,ガルシアン,0,Branch,24,???,58,Go to 58
47,*,151,ガルシアン,0,Branch,26,???,59,Go to 59
48,*,151,ガルシアン,0,Branch,24,???,60,Go to 60
49,*,151,ガルシアン,0,Branch,30,???,55,Go to 55
50,*,151,ガルシアン,0,Branch,23,???,55,Go to 55
51,*,151,ガルシアン,0,Branch,22,???,57,Go to 57
52,*,151,ガルシアン,0,Branch,25,???,58,Go to 58
53,*,151,ガルシアン,0,Branch,27,???,59,Go to 59
54,*,151,ガルシアン,0,Branch,30,???,60,Go to 60
55,*,151,ガルシアン,1,Action,550,Attack,2,Random PC
56,*,151,ガルシアン,1,Action,518,ジェデス,-1,None
57,*,151,ガルシアン,1,Action,519,ジェドーサ,2,Random PC
58,*,151,ガルシアン,1,Action,535,ボルドーラ,2,Random PC
59,*,151,ガルシアン,1,Action,23,テルミナール,2,Random PC
60,*,151,ガルシアン,1,Action,24,デヴォルヴェール,-1,None
61,*,151,ガルシアン,1,Action,65,ネグローラ,-1,None
1,*,152,ラミレス,0,Branch,1,???,23,Go to 23
2,*,152,ラミレス,0,Branch,11,???,8,Go to 8
3,*,152,ラミレス,0,Branch,12,???,10,Go to 10
4,*,152,ラミレス,0,Branch,13,???,14,Go to 14
5,*,152,ラミレス,0,Branch,14,???,14,Go to 14
6,*,152,ラミレス,0,Branch,23,???,22,Go to 22
7,*,152,ラミレス,0,Branch,30,???,14,Go to 14
8,*,152,ラミレス,0,Branch,25,???,20,Go to 20
9,*,152,ラミレス,0,Branch,30,???,12,Go to 12
10,*,152,ラミレス,0,Branch,35,???,12,Go to 12
11,*,152,ラミレス,0,Branch,30,???,20,Go to 20
12,*,152,ラミレス,0,Branch,22,???,22,Go to 22
13,*,152,ラミレス,0,Branch,30,???,19,Go to 19
14,*,152,ラミレス,0,Branch,56,???,16,Go to 16
15,*,152,ラミレス,0,Branch,23,???,20,Go to 20
16,*,152,ラミレス,0,Branch,24,???,22,Go to 22
17,*,152,ラミレス,0,Branch,26,???,19,Go to 19
18,*,152,ラミレス,0,Branch,30,???,21,Go to 21
19,*,152,ラミレス,1,Action,550,Attack,2,Random PC
20,*,152,ラミレス,1,Action,505,ダウノス,-1,None
21,*,152,ラミレス,1,Action,519,ジェドーサ,2,Random PC
22,*,152,ラミレス,1,Action,43,銀色の光と闇,-1,None
23,*,152,ラミレス,1,Action,509,サプローネ,22,Self
1,*,153,ラミレス,0,Branch,60,???,11,Go to 11
2,*,153,ラミレス,0,Branch,57,???,4,Go to 4
3,*,153,ラミレス,0,Branch,30,???,5,Go to 5
4,*,153,ラミレス,0,Branch,23,???,56,Go to 56
5,*,153,ラミレス,0,Branch,58,???,7,Go to 7
6,*,153,ラミレス,0,Branch,30,???,8,Go to 8
7,*,153,ラミレス,0,Branch,23,???,56,Go to 56
8,*,153,ラミレス,0,Branch,59,???,10,Go to 10
9,*,153,ラミレス,0,Branch,30,???,11,Go to 11
10,*,153,ラミレス,0,Branch,23,???,56,Go to 56
11,*,153,ラミレス,0,Branch,11,???,14,Go to 14
12,*,153,ラミレス,0,Branch,12,???,16,Go to 16
13,*,153,ラミレス,0,Branch,30,???,18,Go to 18
14,*,153,ラミレス,0,Branch,25,???,54,Go to 54
15,*,153,ラミレス,0,Branch,30,???,34,Go to 34
16,*,153,ラミレス,0,Branch,35,???,34,Go to 34
17,*,153,ラミレス,0,Branch,30,???,54,Go to 54
18,*,153,ラミレス,0,Branch,56,???,20,Go to 20
19,*,153,ラミレス,0,Branch,22,???,54,Go to 54
20,*,153,ラミレス,0,Branch,13,???,23,Go to 23
21,*,153,ラミレス,0,Branch,14,???,25,Go to 25
22,*,153,ラミレス,0,Branch,30,???,26,Go to 26
23,*,153,ラミレス,0,Branch,25,???,59,Go to 59
24,*,153,ラミレス,0,Branch,30,???,34,Go to 34
25,*,153,ラミレス,0,Branch,61,???,59,Go to 59
26,*,153,ラミレス,0,Branch,61,???,28,Go to 28
27,*,153,ラミレス,0,Branch,30,???,34,Go to 34
28,*,153,ラミレス,0,Branch,2,???,31,Go to 31
29,*,153,ラミレス,0,Branch,1,???,32,Go to 32
30,*,153,ラミレス,0,Branch,30,???,33,Go to 33
31,*,153,ラミレス,0,Branch,21,???,59,Go to 59
32,*,153,ラミレス,0,Branch,21,???,59,Go to 59
33,*,153,ラミレス,0,Branch,22,???,59,Go to 59
34,*,153,ラミレス,0,Branch,65,???,38,Go to 38
35,*,153,ラミレス,0,Branch,64,???,39,Go to 39
36,*,153,ラミレス,0,Branch,63,???,40,Go to 40
37,*,153,ラミレス,0,Branch,30,???,49,Go to 49
38,*,153,ラミレス,0,Branch,22,???,58,Go to 58
39,*,153,ラミレス,0,Branch,21,???,58,Go to 58
40,*,153,ラミレス,0,Branch,21,???,58,Go to 58
41,*,153,ラミレス,0,Branch,49,???,43,Go to 43
42,*,153,ラミレス,0,Branch,23,???,55,Go to 55
43,*,153,ラミレス,0,Branch,50,???,45,Go to 45
44,*,153,ラミレス,0,Branch,25,???,57,Go to 57
45,*,153,ラミレス,0,Branch,23,???,58,Go to 58
46,*,153,ラミレス,0,Branch,25,???,57,Go to 57
47,*,153,ラミレス,0,Branch,27,???,55,Go to 55
48,*,153,ラミレス,0,Branch,30,???,53,Go to 53
49,*,153,ラミレス,0,Branch,21,???,58,Go to 58
50,*,153,ラミレス,0,Branch,23,???,57,Go to 57
51,*,153,ラミレス,0,Branch,24,???,55,Go to 55
52,*,153,ラミレス,0,Branch,30,???,53,Go to 53
53,*,153,ラミレス,1,Action,550,Attack,2,Random PC
54,*,153,ラミレス,1,Action,505,ダウノス,-1,None
55,*,153,ラミレス,1,Action,519,ジェドーサ,2,Random PC
56,*,153,ラミレス,1,Action,46,銀世界の破滅,-1,None
57,*,153,ラミレス,1,Action,48,銀の無限凍土,2,Random PC
58,*,153,ラミレス,1,Action,90,銀色の光と闇,-1,None
59,*,153,ラミレス,1,Action,94,銀の恵み,-1,None
1,*,154,ラプラタヌス,0,Branch,48,???,8,Go to 8
2,*,154,ラプラタヌス,0,Branch,11,???,11,Go to 11
3,*,154,ラプラタヌス,0,Branch,5,???,11,Go to 11
4,*,154,ラプラタヌス,0,Branch,23,???,11,Go to 11
5,*,154,ラプラタヌス,0,Branch,22,???,12,Go to 12
6,*,154,ラプラタヌス,0,Branch,22,???,13,Go to 13
7,*,154,ラプラタヌス,0,Branch,30,???,10,Go to 10
8,*,154,ラプラタヌス,0,Branch,25,???,12,Go to 12
9,*,154,ラプラタヌス,0,Branch,30,???,13,Go to 13
10,*,154,ラプラタヌス,1,Action,550,Attack,2,Random PC
11,*,154,ラプラタヌス,1,Action,9,ターゲットサーチ,-1,None
12,*,154,ラプラタヌス,1,Action,99,ブラスター,2,Random PC
13,*,154,ラプラタヌス,1,Action,31,ソリッドレーザー,13,PC w/o Stone
1,*,155,ドブラ,0,Branch,55,???,17,Go to 17
2,*,155,ドブラ,0,Branch,11,???,7,Go to 7
3,*,155,ドブラ,0,Branch,12,???,7,Go to 7
4,*,155,ドブラ,0,Branch,38,???,9,Go to 9
5,*,155,ドブラ,0,Branch,1,???,9,Go to 9
6,*,155,ドブラ,0,Branch,26,???,13,Go to 13
7,*,155,ドブラ,0,Branch,22,???,14,Go to 14
8,*,155,ドブラ,0,Branch,30,???,16,Go to 16
9,*,155,ドブラ,0,Branch,32,???,11,Go to 11
10,*,155,ドブラ,0,Branch,28,???,15,Go to 15
11,*,155,ドブラ,0,Branch,22,???,15,Go to 15
12,*,155,ドブラ,0,Branch,30,???,6,Go to 6
13,*,155,ドブラ,1,Action,550,Attack,2,Random PC
14,*,155,ドブラ,1,Action,551,Guard,-1,None
15,*,155,ドブラ,1,Action,508,サプレス,-1,None
16,*,155,ドブラ,1,Action,63,腹ごなし,-1,None
17,*,155,ドブラ,1,Action,182,ウォッカ一気飲み,-1,None
1,*,156,ウォン三兄弟,0,Branch,21,???,8,Go to 8
2,*,156,ウォン三兄弟,0,Branch,25,???,4,Go to 4
3,*,156,ウォン三兄弟,0,Branch,30,???,7,Go to 7
4,*,156,ウォン三兄弟,0,Branch,34,???,6,Go to 6
5,*,156,ウォン三兄弟,0,Branch,30,???,9,Go to 9
6,*,156,ウォン三兄弟,0,Branch,25,???,9,Go to 9
